propagation_time_s,shared_limit,shared_target,replication,included_execution,included_data,included_state,included_regular_metered,shared_gas_used,shared_fee_wei,shared_fee_log_return_sd,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,regular_binding_fraction,runtime_bal_bytes,runtime_bal_floor_gas,base_fee_burn_eth_per_block,base_fee_exposure_proxy_eth_per_block,equilibrium_log_rmse
4.0,300000000.0,150000000.0,8,55450055.52277263,5043881.947336148,26261186.90857233,91191593.29840612,152117231.4060112,239036.5594078188,0.059546932042904385,0.07884920634920635,0.08390873015873015,0.0,0.3884573992160027,11577488.251985803,0.13188492063492063,316600.0270847008,20262401.733420853,3.58538754153998e-05,5.534234788720825e-05,1.3100339782612498
4.0,300000000.0,150000000.0,9,57260820.67637592,5866642.560427642,26055922.635908406,95591899.8817011,152085959.47139263,416268.84543980006,0.05855592411315884,0.07583333333333334,0.08079365079365079,0.0,0.3788201288774585,11672888.501107728,0.16351190476190477,323237.9659436673,20687229.820394706,6.244060141653112e-05,8.733281572172278e-05,1.3100024283972713
4.0,300000000.0,150000000.0,10,50358115.20396095,5906532.842476556,26407889.713772472,85683309.89365458,152124376.6366013,147799.17349491268,0.05974836133056969,0.07827380952380952,0.08273809523809524,0.0,0.3877988180382745,9973905.421846513,0.09988095238095238,292609.80890577484,18727027.76996959,2.216886003374215e-05,3.2981954629908334e-05,1.2155687073175563
4.0,300000000.0,150000000.0,11,53076026.940438166,4282115.529062675,26545566.172611967,86107545.18959124,152137108.97625083,159942.82534017853,0.058805636276853215,0.07109126984126984,0.07636904761904761,0.0,0.38052839864404153,8267919.077531016,0.09011904761904761,306763.2044553103,19632845.08513986,2.3994102663085984e-05,3.613124471768493e-05,1.1572441652021144
4.0,300000000.0,150000000.0,12,52570734.27476846,4212347.418057139,26477089.098312024,85225099.81057395,152098637.23948732,128341.8636139616,0.059329425705100323,0.07180555555555555,0.07706349206349207,0.0,0.3857311828986181,9138363.988189468,0.09779761904761905,302217.4633230415,19341917.652674656,1.92492527499424e-05,2.8841186949816156e-05,1.110716055485083
4.0,300000000.0,150000000.0,13,50081736.77727335,4849087.251550021,26441703.508013733,82997455.5744703,152291143.9876933,352333.0845472279,0.06231312091267827,0.07678571428571429,0.08253968253968254,0.0,0.40997683040240696,8704315.444330778,0.10579365079365079,291069.0447949744,18628418.86687836,5.284798103728761e-05,7.319335801330101e-05,1.3008744192808936
4.0,300000000.0,150000000.0,14,52308056.24910114,4673350.411763292,26406222.26230392,85841212.42475106,152173759.43124625,183795.15815777113,0.06041230644448864,0.08103174603174604,0.08535714285714285,0.0,0.3959098310051622,12132144.265688108,0.10958333333333334,300712.6818841424,19245611.640585113,2.7567879053567902e-05,4.069181321777854e-05,1.0679403540573607
4.0,300000000.0,150000000.0,15,53513930.87129335,4879139.402913545,26285137.501965936,88032078.9378547,152328193.78854832,179491.67206650518,0.062422250411519095,0.0870436507936508,0.09244047619047618,0.0,0.4110651784840482,12930567.056083318,0.13779761904761906,305976.5246014791,19582497.574494664,2.692293196938891e-05,4.0654845535655605e-05,1.2169418289592746
4.0,300000000.0,150000000.0,16,46983654.50311049,4165112.617048398,26675361.423674636,77033156.75376327,152263721.6319656,226090.26883257276,0.06093991536999913,0.0843452380952381,0.08924603174603174,0.0,0.39782763341653166,10628928.779071243,0.05984126984126984,279749.8959786977,17903993.342636652,3.391458844712496e-05,4.8995417572969266e-05,1.0480797591928797
4.0,300000000.0,150000000.0,17,51538992.200087704,4485467.938985218,26219091.476613067,84321533.31676857,152417581.52506793,564035.8176227963,0.06326255418921836,0.08093253968253969,0.08638888888888889,0.0,0.4191932396255784,9334820.206942756,0.1355952380952381,294407.0043033427,18842048.275413934,8.460529430508237e-05,0.00011055531138153757,1.4627200087542498
4.0,300000000.0,150000000.0,18,52635864.36504394,4419197.775599462,26402767.457350608,85766512.72837676,152226402.01865813,251958.53250331673,0.05998446184476374,0.07047619047619047,0.07545634920634921,0.0,0.39311295480063296,8786151.923879493,0.11041666666666666,301814.9515570205,19316156.89964931,3.779584465099986e-05,5.480580217756449e-05,1.190353801257678
4.0,300000000.0,150000000.0,19,53527122.01102404,4338233.896818176,26226794.674657352,86882010.89800763,152204008.7313059,505539.5135950137,0.060201814347712816,0.07668650793650794,0.08121031746031745,0.0,0.3944036363094523,11342287.902341546,0.11509920634920635,303194.2805043934,19404433.952281177,7.583145858914342e-05,9.7918241033062e-05,1.2313269642223539
4.0,300000000.0,150000000.0,20,55733806.174180105,4910041.5335909575,26201326.448554255,91313155.42364337,152229596.7453571,507912.3935150774,0.06097395710675048,0.07791666666666666,0.08311507936507936,0.0,0.39726908783362425,10631252.124979774,0.14496031746031746,315687.05575570953,20203971.56836541,7.61852773262582e-05,0.00011122779611876714,1.453633359981686
4.0,300000000.0,150000000.0,21,53987252.571487196,5444794.556367558,26311285.179805737,89940092.50734372,152158096.38328907,214386.61272131462,0.059987994465921714,0.0731547619047619,0.07867063492063492,0.0,0.38851287692532754,9058336.412824823,0.1252579365079365,307985.37182920094,19711063.79706886,3.215453407810285e-05,4.850126868398105e-05,1.170954181804889
4.0,300000000.0,150000000.0,22,52947866.428288944,4895057.325974248,26430027.629005477,87246849.22448483,152271636.5574558,225908.19549913966,0.06159204902623083,0.0791468253968254,0.08496031746031746,0.0,0.40693638849759595,8928455.170282064,0.11335317460317461,304468.1439215142,19485961.21097691,3.3882036643044534e-05,5.0762561295500475e-05,1.053788914779078
4.0,300000000.0,150000000.0,23,51479489.2954839,4855951.19577915,26410454.936710194,85036175.96526782,152170394.979835,280160.50151110813,0.059834386533725,0.07299603174603174,0.07815476190476191,0.0,0.3908501584175671,8205098.245478744,0.11142857142857143,298039.87855389493,19074552.227449276,4.202421527520524e-05,6.103976683177143e-05,1.2259440465658094
4.0,300000000.0,150000000.0,24,50996965.77613777,4910662.17739835,26347985.659510314,84455761.08877736,152190004.00190374,333926.02129300294,0.06033111521069986,0.07748015873015873,0.08224206349206349,0.0,0.39196956583294396,10651503.780062566,0.11,293871.0462903894,18807746.96258492,5.008765700816796e-05,7.421285512775639e-05,1.1736258130761381
4.0,300000000.0,150000000.0,25,53087357.242342606,4984717.774735072,26341470.04282331,87642626.9893258,152167051.217939,182310.62436797915,0.05999820915299245,0.08007936507936508,0.08492063492063492,0.0,0.39021477225735973,10679891.756145174,0.1167063492063492,304323.18123334117,19476683.598933835,2.734610547364814e-05,4.053118301945328e-05,1.098665905258586
4.0,300000000.0,150000000.0,26,54406730.8211894,5759039.136511836,26313563.108194396,91226718.72851731,152089282.24286735,179375.530498923,0.05839433757658504,0.06740079365079366,0.07168650793650794,0.0,0.3787144199277745,7632541.621276448,0.11148809523809523,309182.9824570629,19787710.877252027,2.69089592097861e-05,4.0847942318448705e-05,1.1246617719937366
4.0,300000000.0,150000000.0,27,51867911.24441812,4942505.677355634,26432689.79970056,85785681.47430238,152168945.8974064,376071.5828606916,0.060300617503738906,0.08001984126984127,0.08462301587301588,0.0,0.393923391424335,10263592.812230136,0.0928373015873016,298787.96411406563,19122429.7033002,5.640942642189037e-05,7.962371290587587e-05,1.1396590007412504
4.0,300000000.0,150000000.0,28,49308371.4928342,4138281.502103548,26443282.403794337,80341248.86073367,152369907.25455824,414411.72706676286,0.06245469290393534,0.08214285714285714,0.08718253968253968,0.0,0.4128191569237869,9827350.165902097,0.09440476190476191,284671.0863527743,18218949.526577555,6.216202166670282e-05,8.118130786348642e-05,1.0361385814320603
4.0,300000000.0,150000000.0,29,50332534.07525396,4353050.909112399,26489127.952166248,82288415.5443675,152380921.31967142,212877.92323712463,0.06244861709882977,0.0847420634920635,0.08950396825396825,0.0,0.4113685710860111,11566951.301131403,0.0953968253968254,291939.597845155,18684134.26208992,3.193229476855827e-05,4.6335225387013485e-05,1.100929138824528
4.0,300000000.0,150000000.0,30,48835151.96807467,4402918.062493428,26505072.49036423,80228060.27535231,152305671.19070464,209852.1226222192,0.06226998230143194,0.08025793650793651,0.08535714285714285,0.0,0.4107814398343392,9565040.297820421,0.10049603174603175,286211.97407101386,18317566.340544887,3.147597173907956e-05,4.560001378675979e-05,1.1015675106418987
4.0,300000000.0,150000000.0,31,59736750.992691144,5834300.720514952,25866060.160873495,99107030.77049698,152097441.41181764,322475.71095561935,0.05888714926119189,0.0690079365079365,0.07313492063492064,0.0,0.3847724794586645,9174980.700024962,0.1953373015873016,329576.56462041085,21092900.135706294,4.837133568737623e-05,6.72226011922386e-05,1.3821056591545444
4.0,325000000.0,162500000.0,0,54530335.420608014,4419388.525414555,28815523.919520352,88510035.51908748,164723780.38546512,140135.730749265,0.05853726612925628,0.07432539682539682,0.07890873015873016,0.0,0.3784961445474693,10844001.543662826,0.0663095238095238,318376.6468296236,20376105.39709591,2.27703048742191e-05,3.3680514761295394e-05,1.1372664689721756
4.0,325000000.0,162500000.0,1,55262496.84593297,5576474.307798204,28668829.803208657,92071215.96013482,164824372.83708468,149274.01348721702,0.05958416113287702,0.07553571428571429,0.08015873015873017,0.0,0.3867901433638817,11926505.353333956,0.09382936507936508,319939.3403796648,20476117.784298547,2.4256885427414645e-05,3.652277650845233e-05,1.0858575652545
4.0,325000000.0,162500000.0,2,58402911.77826998,4652314.243570128,28655357.815710142,94620824.54688238,164733600.11899918,147335.27432082634,0.05899475231830344,0.07208333333333333,0.07678571428571429,0.0,0.3839604376026616,8985624.338277085,0.09345238095238095,333037.6947874129,21314412.466394424,2.394146620477371e-05,3.503188628310524e-05,1.270704757823226
4.0,325000000.0,162500000.0,3,56195535.61207264,5171622.905918465,28670323.980887864,92547127.88197239,164783144.62390608,754521.9837646864,0.060141642326303146,0.07537698412698413,0.0805952380952381,0.0,0.3923170675781616,9624445.997059118,0.09988095238095238,325293.8574051128,20818806.87392722,0.00012259453224811194,0.0001550009983481163,1.4187053986922753
4.0,325000000.0,162500000.0,4,49410429.76332259,4159937.396147668,28872244.46389582,80535833.98660344,165093890.7587152,199653.62781288908,0.0631507078507501,0.08718253968253968,0.09313492063492064,0.0,0.41738920405224034,13068383.34089225,0.06408730158730158,293494.5514217158,18783651.290989812,3.244304997842426e-05,4.6115357098789444e-05,1.1318275075196063
4.0,325000000.0,162500000.0,5,58391958.70018583,5389139.974203613,28387981.905647535,96197615.12030402,164939044.01567826,171251.49777319998,0.06153499502108094,0.07761904761904762,0.08311507936507936,0.0,0.40544489851531784,10757404.477983812,0.1393452380952381,332076.55445063434,21252899.484840598,2.7827134631434317e-05,4.083672992544086e-05,1.3443860756474717
4.0,325000000.0,162500000.0,6,55922377.743086874,5337334.170721097,28682234.363011867,92509792.5403226,164980007.38092205,89772.99797127956,0.061001843090151546,0.09063492063492064,0.09507936507936508,0.0,0.3979429672592936,16177910.010151383,0.10222222222222223,324374.4297778418,20759963.505781874,1.4588823098454386e-05,2.141705174493567e-05,1.3141651861551098
4.0,325000000.0,162500000.0,7,54737701.28971495,6671239.792302739,28567423.242705777,93677672.72557177,164670713.99687928,88426.63626493649,0.05844736637098144,0.07200396825396825,0.0761904761904762,0.0,0.3795648285938035,9028461.290217519,0.09706349206349206,317639.96298723144,20328957.631182812,1.436718356810578e-05,2.1559759762340282e-05,1.2531574579623623
4.0,325000000.0,162500000.0,8,57208896.48801956,5361049.796413118,28598222.63948745,94423876.27611668,164807116.04963988,186889.9247769489,0.059725379183990984,0.07984126984126984,0.08498015873015873,0.0,0.3896300319273099,12792359.662923632,0.10753968253968255,330603.80348271807,21158643.422893956,3.0368222462267857e-05,4.614869318010734e-05,1.3301463582429596
4.0,325000000.0,162500000.0,9,59080139.724338725,6238507.042056031,28401157.101244595,99029979.32427576,164779432.14546204,322822.8951144049,0.058810211155333414,0.0776984126984127,0.08218253968253968,0.0,0.38051074654581984,12974301.371003786,0.13541666666666666,337506.01701046276,21600385.088669617,5.245894690938984e-05,7.245344126755176e-05,1.3136569800957703
4.0,325000000.0,162500000.0,10,51898339.507680915,6257011.290735046,28700551.55344231,88671046.5133923,164814704.87851587,114985.69495553875,0.05991800670385533,0.07946428571428571,0.0840079365079365,0.0,0.38876655743174365,10980049.843882926,0.08355158730158731,305446.0268588949,19548545.718969274,1.8684317836974644e-05,2.7424416918550614e-05,1.2228456748934187
4.0,325000000.0,162500000.0,11,54687211.611317016,4533240.972202153,28838998.65813612,88983277.58951597,164831204.77816558,124706.27576900463,0.05901487032331234,0.0720436507936508,0.07746031746031747,0.0,0.3818356122662836,9103642.59157294,0.07273809523809524,319988.72866295505,20479278.634429123,2.0267031344126e-05,3.0083721065946057e-05,1.1624124454135356
4.0,325000000.0,162500000.0,12,54172216.775581434,4460278.235172216,28771058.325122725,88079878.70648691,164790367.09210774,100163.05803086999,0.05954540843984731,0.07283730158730159,0.07779761904761905,0.0,0.3869285014885368,10051601.075020067,0.07962301587301587,315320.0346212355,20180482.215759072,1.6274781124009354e-05,2.4035731472428112e-05,1.1184192540606692
4.0,325000000.0,162500000.0,13,51615259.40975471,5141260.040286011,28743604.40616876,85849460.6816739,164999893.23032928,273997.9973168602,0.06253477733904339,0.0783531746031746,0.08422619047619048,0.0,0.4115180140595294,9611660.464381155,0.0879563492063492,303884.21944261336,19448590.044327255,4.452298475780455e-05,6.095741080367337e-05,1.3056492184665156
4.0,325000000.0,162500000.0,14,53922198.25069401,4954738.136487349,28715795.860103652,88786638.88532808,164869111.8550633,143461.70662228097,0.06059260815731597,0.0818452380952381,0.08656746031746032,0.0,0.3970789758664529,13389230.033233952,0.08982142857142857,313903.56016139314,20089827.85032916,2.331132990173602e-05,3.392530224147717e-05,1.0780086101791881
4.0,325000000.0,162500000.0,15,55181650.83175191,5174132.931224781,28610171.179891445,91084492.88747035,165039388.73597425,139098.50666193748,0.06265294579307217,0.08882936507936508,0.09392857142857143,0.0,0.4124952879441113,14292481.988833282,0.11422619047619048,319456.11112493806,20445191.111996036,2.2602783184459046e-05,3.367378112239337e-05,1.227405893108315
4.0,325000000.0,162500000.0,16,48394394.90505248,4406759.703134121,28948997.362041354,79598167.21207383,164962363.45859623,177293.37733659268,0.06106586656551484,0.08484126984126984,0.0897420634920635,0.0,0.3986836600317419,11610838.910900284,0.048452380952380955,292025.541933597,18689634.68375021,2.8811054714036855e-05,4.1044730241821393e-05,1.0519513070279585
4.0,325000000.0,162500000.0,17,53151576.883450046,4759422.359883916,28541919.575594004,87248637.74963184,165138277.90350416,438939.1507289787,0.06349029287994633,0.08305555555555555,0.08833333333333333,0.0,0.4204329888941819,10374596.410825267,0.11535714285714285,307529.7020271743,19681900.929739155,7.132753866595048e-05,9.225010381770409e-05,1.4683534107368559
4.0,325000000.0,162500000.0,18,54251332.71543048,4682208.877693874,28704911.832952034,88674138.58048062,164931035.768997,196687.82100736728,0.06023409126914901,0.07186507936507937,0.07658730158730159,0.0,0.3946947147833865,9697026.440227684,0.08984126984126985,314979.26398906286,20158672.895300023,3.1963455748251284e-05,4.572586604587018e-05,1.198592492720321
4.0,325000000.0,162500000.0,19,55192249.11274375,4599572.925042976,28533420.6364899,89857926.23989113,164898188.40823653,395396.1297961544,0.06033441018857176,0.07759920634920635,0.08240079365079366,0.0,0.39495947407266174,12541800.676229497,0.09652777777777778,316503.8965705203,20256249.3805133,6.425231806429115e-05,8.210546197753689e-05,1.2385735235764692
4.0,325000000.0,162500000.0,20,57475081.07421198,5209830.119529997,28527467.567084175,94482438.20546865,164934118.7835831,392757.80156244565,0.061212920376469984,0.07954365079365079,0.08511904761904762,0.0,0.39873005043788734,11824051.720189432,0.1195436507936508,329502.4043731139,21088153.87987929,6.382177106447465e-05,9.204367760750843e-05,1.461062512946328
4.0,325000000.0,162500000.0,21,55651660.95439771,5771245.37108504,28622806.164611716,93055706.42017518,164857042.00164214,166026.53023345457,0.0602239620653914,0.07501984126984126,0.08031746031746032,0.0,0.3898335747908837,10040898.260770334,0.10375,321414.1093166727,20570502.996267054,2.697647878667846e-05,4.015929834975877e-05,1.175791314390789
4.0,325000000.0,162500000.0,22,54574139.50262715,5187224.610315488,28739273.48791917,90233140.98062205,164978486.44985852,175465.6507492848,0.06180987767150161,0.08063492063492063,0.08632936507936508,0.0,0.40823435055469837,9844774.231810216,0.09240079365079365,317750.2206982189,20336014.12468601,2.8509583321054072e-05,4.2140694681836896e-05,1.0575966002354344
4.0,325000000.0,162500000.0,23,53059886.82145676,5145850.079340738,28713253.471630156,87951138.79950029,164871642.23089564,216198.3991619337,0.060102871113942136,0.07464285714285715,0.07970238095238096,0.0,0.3926470346459254,9049705.02335814,0.09047619047619047,311106.4706547509,19910814.121904057,3.5132316033314964e-05,5.042722678134286e-05,1.2281571585356164
4.0,325000000.0,162500000.0,24,52560928.44875259,5203939.071211786,28647644.891330834,87354228.55588032,164889354.02963662,260224.50501523184,0.060544084887351204,0.07888888888888888,0.08341269841269841,0.0,0.39309503079406366,11762513.101173839,0.0926984126984127,306780.17366860504,19633931.114790723,4.228540930718444e-05,6.179289925656051e-05,1.1761276115070383
4.0,325000000.0,162500000.0,25,54725497.52155099,5283524.2026198115,28651500.961472444,90660452.45516905,164862472.7313271,141826.15640402908,0.06018125070421519,0.08117063492063492,0.08619047619047619,0.0,0.39119144032368086,11801136.064016365,0.0963095238095238,317636.9580410533,20328765.314627413,2.304634206192359e-05,3.370087664064607e-05,1.1081932628650555
4.0,325000000.0,162500000.0,26,56081244.20416724,6106636.4387294175,28617197.916406017,94402672.40641947,164778557.21565697,139525.93781263055,0.05859635860054289,0.06851190476190476,0.07289682539682539,0.0,0.3800092167247807,8428926.984362047,0.09277777777777778,322611.0144337944,20647104.923762843,2.2675162794188234e-05,3.393201612859279e-05,1.1296471593791138
4.0,325000000.0,162500000.0,27,53452477.15287193,5235733.08402991,28724779.419869643,88713874.55113159,164860213.947882,293821.2946977955,0.060440052630843365,0.08087301587301587,0.08551587301587302,0.0,0.39465984580673874,11322512.249197422,0.07646825396825396,311799.5847127441,19955173.421615623,4.7744825018158014e-05,6.652697317214215e-05,1.1438743921555872
4.0,325000000.0,162500000.0,28,50811638.85739855,4383277.598550082,28733778.140265115,83047473.16960959,165083540.61885136,324084.74904289324,0.06265079100667983,0.08339285714285714,0.08847222222222222,0.0,0.41394442588078306,10852746.784265857,0.08003968253968254,297205.01277021907,19021120.81729402,5.266398610606961e-05,6.805097111364826e-05,1.0399257603253886
4.0,325000000.0,162500000.0,29,51867533.268426575,4610104.8146473095,28786186.66202771,85066649.1168435,165095133.3908263,165634.23959838395,0.06263275384550125,0.08575396825396825,0.09099206349206349,0.0,0.4124271120317401,12735661.384411292,0.07922619047619048,304745.49497856357,19503711.67862807,2.691607930741482e-05,3.854863889346707e-05,1.1053342545031042
4.0,325000000.0,162500000.0,30,50325377.15482578,4663099.6888344465,28803341.58766021,82948223.63659588,165016470.56126824,163220.8972770945,0.062497815741316395,0.08136904761904762,0.08678571428571429,0.0,0.4121479572850826,10522078.64040845,0.0841468253968254,298851.0896370867,19126469.73677355,2.6521829083402147e-05,3.793776721900402e-05,1.1053541186373124
4.0,325000000.0,162500000.0,31,61667017.58674519,6204102.359517631,28233474.550400227,102701298.52559218,164793861.89949954,250346.7772770082,0.059177791137527476,0.07089285714285715,0.07515873015873016,0.0,0.3870272651177782,10275558.384471206,0.16035714285714286,344204.8674791117,22029111.51866315,4.068130306121658e-05,5.5839061752946315e-05,1.3957420584543285
4.0,350000000.0,175000000.0,0,56050771.188803844,4656684.808359749,31092561.197431363,91224475.75798684,177404251.80665827,111697.10662511837,0.058661392396331814,0.07488095238095238,0.07958333333333334,0.0,0.3791904415214555,11781596.345332688,0.05490079365079365,331127.23919862596,21192143.30871206,1.9545455115007675e-05,2.8524346341950328e-05,1.1411644936318566
4.0,350000000.0,175000000.0,1,56822535.65552741,5883152.755089301,30963960.462611035,94992969.328786,177516708.2781466,118911.52259734167,0.05974999520529934,0.07654761904761904,0.08134920634920635,0.0,0.38779417472155,12985237.26021347,0.0798611111111111,332865.1427497304,21303369.135982744,2.0809370500965974e-05,3.090208305065578e-05,1.093397345812204
4.0,350000000.0,175000000.0,2,60054649.15791748,4906899.0980001325,30952148.337138176,97562753.00324781,177417781.43094382,116516.02650608707,0.059157901715314834,0.07299603174603174,0.0778373015873016,0.0,0.3849467842717545,9821031.901110742,0.07751984126984127,346347.09135598945,22166213.846783325,2.0389836942524366e-05,2.947295575805128e-05,1.276559534861352
4.0,350000000.0,175000000.0,3,57786103.00504114,5456602.074263715,30970110.95031462,95466182.26149017,177474236.6916637,602481.0232124375,0.06032948484962244,0.07674603174603174,0.08178571428571428,0.0,0.39344548982727773,10540225.210328463,0.0831547619047619,338414.8767734588,21658552.113501363,0.00010542102650153237,0.00013210330722871036,1.423700297582172
4.0,350000000.0,175000000.0,4,50783048.37384771,4382687.963680601,31146077.64172791,83004800.91430403,177805377.9129889,158174.29537512513,0.0632899692789171,0.0880952380952381,0.09390873015873016,0.0,0.41825543433085993,14195604.837095637,0.055634920634920634,305490.13903755066,19551368.898403242,2.7679902042341054e-05,3.890051109955788e-05,1.1313789492548276
4.0,350000000.0,175000000.0,5,60085759.47481981,5694300.069952508,30717297.848417733,99309767.99175948,177644712.04533812,134353.41176402068,0.061748216306398665,0.07936507936507936,0.08503968253968254,0.0,0.40657606757220216,11846255.448132794,0.11765873015873016,345641.8728449503,22121079.86207682,2.351075724062259e-05,3.4126737671880867e-05,1.3525653703091358
4.0,350000000.0,175000000.0,6,57509832.497883454,5630924.77039084,30989355.082807947,95442953.58148566,177682621.46806067,71252.01521637045,0.06114777570197152,0.0913888888888889,0.09597222222222222,0.0,0.3988173684733561,17672405.009605948,0.08428571428571428,337502.9484872271,21600188.703182533,1.2469678211365859e-05,1.8075287688640247e-05,1.3237117519083894
4.0,350000000.0,175000000.0,7,56295318.47022501,7039674.473444347,30861881.873980325,96729405.89314711,177346114.86797673,70309.84910527938,0.05856707580064095,0.07273809523809524,0.07732142857142857,0.0,0.38027831881612095,9884912.969312068,0.08148809523809523,330557.73362652306,21155694.952097476,1.2302346109862648e-05,1.8219773492914155e-05,1.2652152196866489
4.0,350000000.0,175000000.0,8,58858638.37712846,5665534.209355825,30914686.274594907,97470773.336062,177495343.40928346,149030.2424981195,0.05986882857732875,0.08089285714285714,0.0858531746031746,0.0,0.39053822260784055,13979220.92268458,0.0896031746031746,344067.5660511005,22020324.22727043,2.607905986763477e-05,3.907040769015192e-05,1.3449179612065265
4.0,350000000.0,175000000.0,9,60788664.724838845,6596714.989233665,30724590.644407175,102278115.25164132,177471633.6377382,255845.6569425841,0.05901775484634181,0.07900793650793651,0.08353174603174603,0.0,0.3818550695470367,14249410.345738232,0.11398809523809524,351223.6894345528,22478316.12381138,4.4773158774627736e-05,6.113621267697432e-05,1.3166970395165802
4.0,350000000.0,175000000.0,10,53354889.83771136,6596674.450175779,30982658.96197984,91514249.6454917,177503290.0271725,91295.87845051763,0.060050685695191224,0.0800595238095238,0.08494047619047619,0.0,0.3894627515618199,11976872.677525751,0.07035714285714285,317885.1342563988,20344648.59240952,1.597601845452829e-05,2.3159982849739888e-05,1.2282179005931957
4.0,350000000.0,175000000.0,11,56210962.13748986,4776666.469085637,31120312.779722556,91715765.75867791,177523231.77775747,99209.7247203482,0.059175610492908357,0.07281746031746032,0.07837301587301587,0.0,0.3828147843178643,9922831.333508527,0.059365079365079364,332792.49528814387,21298719.698441207,1.7363618011078503e-05,2.5437246271967985e-05,1.1658633170709702
4.0,350000000.0,175000000.0,12,55686883.81311666,4700667.497295687,31053651.044962633,90792651.5580447,177480366.1959487,79754.94438305823,0.05971775584992893,0.0736904761904762,0.07890873015873016,0.0,0.38785052308770496,10947519.20520384,0.06736111111111111,328008.2506572264,20992528.04206249,1.395562073725038e-05,2.034069393836639e-05,1.1240807152006864
4.0,350000000.0,175000000.0,13,53064551.43280569,5424024.352881474,31034147.228331327,88559167.14538988,177707347.79235035,217410.54620845747,0.0627135099437564,0.07956349206349206,0.08541666666666667,0.0,0.41279466563154693,10507061.055634575,0.07434523809523809,316296.1465440411,20242953.37881863,3.8045367764396524e-05,5.1543111068739036e-05,1.309045476960128
4.0,350000000.0,175000000.0,14,55445447.041375905,5226831.38871992,31011161.543924615,91580365.96858871,177563059.63726866,114260.87668465673,0.06073625269103382,0.08265873015873015,0.08734126984126984,0.0,0.39798827537022646,14625565.92949751,0.07430555555555556,326655.440822578,20905948.21264499,1.999459097492894e-05,2.8724889335621264e-05,1.0857394023202087
4.0,350000000.0,175000000.0,15,56752159.01076957,5458954.342369829,30917642.505917214,93974161.41793315,177748619.496905,110144.42833147291,0.06283586539062268,0.09039682539682539,0.09553571428571428,0.0,0.41354421339482234,15624631.504449122,0.09527777777777778,332458.38892609783,21277336.89127026,1.9274612366585254e-05,2.83582552885854e-05,1.2348999619531194
4.0,350000000.0,175000000.0,16,49732034.8662285,4641558.730611187,31215700.724773027,82042529.36706439,177659718.0832469,141671.09368861184,0.06116297767882196,0.0851984126984127,0.09021825396825396,0.0,0.3993489929853302,12580420.286077606,0.040317460317460314,303956.76393451507,19453232.891808964,2.4793174166564974e-05,3.4876895570087425e-05,1.054761154012169
4.0,350000000.0,175000000.0,17,54672006.02734526,5024310.976409111,30851193.432365976,90022709.2756885,177858185.6130114,348456.78807355074,0.06367913852899633,0.08446428571428571,0.0896031746031746,0.0,0.4214379350529449,11405952.013158021,0.09928571428571428,320215.09583207447,20493766.133252766,6.097985693110849e-05,7.813711992556006e-05,1.4723251194320726
4.0,350000000.0,175000000.0,18,55776971.14410819,4936826.798653526,30993820.31346487,91433552.7940055,177633975.6486991,156625.38589101337,0.0604306600186985,0.07277777777777777,0.07779761904761905,0.0,0.3959294739427805,10590880.133410402,0.0756547619047619,327712.57011914323,20973604.487625167,2.741083675747105e-05,3.873136838621723e-05,1.2045929863740803
4.0,350000000.0,175000000.0,19,56764385.41789346,4852713.380522669,30828046.324418038,92681473.78227271,177591617.5697401,315265.2328552963,0.06044468574562048,0.07837301587301587,0.08351190476190476,0.0,0.39535693084028783,13721744.31433025,0.0823015873015873,329376.56738839083,21080100.312857013,5.517177397056937e-05,6.9845956218599e-05,1.2443271256594481
4.0,350000000.0,175000000.0,20,59114621.56599369,5498981.229771826,30835527.703409567,97481421.13080609,177636928.28230673,310415.2638870158,0.06140744803295062,0.0811111111111111,0.08658730158730159,0.0,0.3998971576784425,12989788.895002326,0.10083333333333333,342820.49184721,21940511.47822144,5.432145202695292e-05,7.745245243897733e-05,1.4665196448216968
4.0,350000000.0,175000000.0,21,57223165.08179836,6087092.790606564,30920536.702384736,96013879.81307182,177554260.5538477,131383.46160529513,0.06041211579099226,0.0763888888888889,0.08156746031746032,0.0,0.3908539079208164,11007304.13710549,0.08841269841269842,334396.0801462801,21401349.129361928,2.2989715519802966e-05,3.380688896430839e-05,1.1794032690326322
4.0,350000000.0,175000000.0,22,56109522.836974606,5469822.367360566,31033827.69179435,93067143.85372615,177683586.63606474,139199.86591084633,0.06198014079076829,0.08180555555555556,0.08732142857142858,0.0,0.40922801083591004,10742233.109012397,0.07626984126984127,330590.74854903173,21157807.90713803,2.4356855643360935e-05,3.555505182782947e-05,1.0603952319653636
4.0,350000000.0,175000000.0,23,54551181.00575949,5426194.558748944,31001716.452769455,90716432.06533183,177570255.4488103,170460.14720051383,0.06030968522362937,0.07567460317460317,0.08095238095238096,0.0,0.3939551604487906,9882075.639072848,0.07446428571428572,323741.0655993588,20719428.198358964,2.9830539934310834e-05,4.234889045515167e-05,1.2291539697878822
4.0,350000000.0,175000000.0,24,54040021.88626434,5488274.15634812,30937018.320451394,90110481.38027039,177587918.30646294,206900.623172757,0.060720222747507636,0.08003968253968254,0.0846031746031746,0.0,0.3940033113725126,12859345.173636343,0.0801984126984127,319288.624177006,20434471.947328385,3.620665836481063e-05,5.224544931116693e-05,1.1780890428783006
