propagation_time_s,benchmark,shared_limit,shared_target,floor_rate,cpsb,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_state_metered,included_regular_metered,shared_gas_used,shared_target_utilisation,shared_fee_wei,shared_fee_log_return_sd,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,regular_binding_fraction,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,included_state_bytes,annualized_state_growth_gib,base_fee_burn_eth_per_block,base_fee_exposure_proxy_eth_per_block,equilibrium_log_rmse
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,0,54530335.420608014,4419388.525414555,28815523.919520352,78957519.24206904,9552516.277017865,162989687.6554651,88510035.51908748,164723780.38546512,1.013684802372093,140135.730749265,0.05853726612925628,0.07432539682539682,0.07890873015873016,0.0,0.3784961445474693,10844001.543662826,0.0663095238095238,318376.6468296236,499183.90093225735,817560.547761881,106529.20761795105,260.73191093278615,2.27703048742191e-05,3.3680514761295394e-05,1.1372664689721756
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,1,55262496.84593297,5576474.307798204,28668829.803208657,80017656.67534244,12053559.284792194,162159939.4868967,92071215.96013482,164824372.83708468,1.014303832843598,149274.01348721702,0.05958416113287702,0.07553571428571429,0.08015873015873017,0.0,0.3867901433638817,11926505.353333956,0.09382936507936508,319939.3403796648,629880.3968936171,949819.7372732819,105986.88855352726,259.4045764940508,2.4256885427414645e-05,3.652277650845233e-05,1.0858575652545
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,2,58402911.77826998,4652314.243570128,28655357.815710142,84564838.90951653,10055985.637365313,162083737.67843166,94620824.54688238,164733600.11899918,1.0137452315015334,147335.27432082634,0.05899475231830344,0.07208333333333333,0.07678571428571429,0.0,0.3839604376026616,8985624.338277085,0.09345238095238095,333037.6947874129,525493.5969337963,858531.2917212092,105937.08344995533,259.282677719819,2.394146620477371e-05,3.503188628310524e-05,1.270704757823226
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,3,56195535.61207264,5171622.905918465,28670323.980887864,81368655.63331574,11178472.248658147,162168391.02690458,92547127.88197239,164783144.62390608,1.014050120762499,754521.9837646864,0.060141642326303146,0.07537698412698413,0.0805952380952381,0.0,0.3923170675781616,9624445.997059118,0.09988095238095238,325293.8574051128,584151.1515634017,909445.0089685145,105992.41243588534,259.4180962829913,0.00012259453224811194,0.0001550009983481163,1.4187053986922753
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,4,49410429.76332259,4159937.396147668,28872244.46389582,71544121.79394104,8991712.192661146,163310516.93613768,80535833.98660344,165093890.7587152,1.0159624046690168,199653.62781288908,0.0631507078507501,0.08718253968253968,0.09313492063492064,0.0,0.41738920405224034,13068383.34089225,0.06408730158730158,293494.5514217158,469878.07591507916,763372.627336795,106738.89995825992,261.24513623333263,3.244304997842426e-05,4.6115357098789444e-05,1.1318275075196063
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,5,58391958.70018583,5389139.974203613,28387981.905647535,84548979.33581495,11648635.784489822,160571375.2383334,96197615.12030402,164939044.01567826,1.0150095016349432,171251.49777319998,0.06153499502108094,0.07761904761904762,0.08311507936507936,0.0,0.40544489851531784,10757404.477983812,0.1393452380952381,332076.55445063434,608720.3918647491,940796.9463153835,104948.61126688457,256.86337650695134,2.7827134631434317e-05,4.083672992544086e-05,1.3443860756474717
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,6,55922377.743086874,5337334.170721097,28682234.363011867,80973135.09359773,11536657.446725545,162235759.9030587,92509792.5403226,164980007.38092205,1.0152615838825971,89772.99797127956,0.061001843090151546,0.09063492063492064,0.09507936507936508,0.0,0.3979429672592936,16177910.010151383,0.10222222222222223,324374.4297778418,602868.76263491,927243.1924127517,106036.44438108412,259.5258651613156,1.4588823098454386e-05,2.141705174493567e-05,1.3141651861551098
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,7,54737701.28971495,6671239.792302739,28567423.242705777,79257775.86939216,14419896.85617951,161586352.01131833,93677672.72557177,164670713.99687928,1.0133582399807957,88426.63626493649,0.05844736637098144,0.07200396825396825,0.0761904761904762,0.0,0.3795648285938035,9028461.290217519,0.09706349206349206,317639.96298723144,753537.6182531498,1071177.581240381,105611.99477863943,258.4870180843998,1.436718356810578e-05,2.1559759762340282e-05,1.2531574579623623
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,8,57208896.48801956,5361049.796413118,28598222.63948745,82835957.46163829,11587918.81447794,161760563.10931468,94423876.27611668,164807116.04963988,1.014197637228553,186889.9247769489,0.059725379183990984,0.07984126984126984,0.08498015873015873,0.0,0.3896300319273099,12792359.662923632,0.10753968253968255,330603.80348271807,605547.5175074252,936151.3209901432,105725.85824138214,258.7657007000896,3.0368222462267857e-05,4.614869318010734e-05,1.3301463582429596
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,9,59080139.724338725,6238507.042056031,28401157.101244595,85545435.08906512,13484544.23520974,160645898.29823294,99029979.32427576,164779432.14546204,1.0140272747413048,322822.8951144049,0.058810211155333414,0.0776984126984127,0.08218253968253968,0.0,0.38051074654581984,12974301.371003786,0.13541666666666666,337506.01701046276,704659.0865089798,1042165.1035194425,104997.31914917186,256.98258981483394,5.245894690938984e-05,7.245344126755176e-05,1.3136569800957703
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,10,51898339.507680915,6257011.290735046,28700551.55344231,75146505.31125312,13524541.202139217,162339367.70679954,88671046.5133923,164814704.87851587,1.0142443377139438,114985.69495553875,0.05991800670385533,0.07946428571428571,0.0840079365079365,0.0,0.38876655743174365,10980049.843882926,0.08355158730158731,305446.0268588949,706749.1998778977,1012195.2267367926,106104.16189986898,259.6916048534733,1.8684317836974644e-05,2.7424416918550614e-05,1.2228456748934187
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,11,54687211.611317016,4533240.972202153,28838998.65813612,79184669.04320298,9798608.54631316,163122468.17770487,88983277.58951597,164831204.77816558,1.014345875557942,124706.27576900463,0.05901487032331234,0.0720436507936508,0.07746031746031747,0.0,0.3818356122662836,9103642.59157294,0.07273809523809524,319988.72866295505,512043.89461493184,832032.6232778869,106615.99227300972,260.9443177408255,2.0267031344126e-05,3.0083721065946057e-05,1.1624124454135356
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,12,54172216.775581434,4460278.235172216,28771058.325122725,78438979.24800056,9640899.458486719,162738176.23535362,88079878.70648691,164790367.09210774,1.0140945667206631,100163.05803086999,0.05954540843984731,0.07283730158730159,0.07779761904761905,0.0,0.3869285014885368,10051601.075020067,0.07962301587301587,315320.0346212355,503802.5228767722,819122.5574980078,106364.82106885857,260.32957226872475,1.6274781124009354e-05,2.4035731472428112e-05,1.1184192540606692
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,13,51615259.40975471,5141260.040286011,28743604.40616876,74736617.82190223,11112842.859772617,162582888.21463835,85849460.6816739,164999893.23032928,1.0153839583404878,273997.9973168602,0.06253477733904339,0.0783531746031746,0.08422619047619048,0.0,0.4115180140595294,9611660.464381155,0.0879563492063492,303884.21944261336,580721.5699317508,884605.7893743641,106263.32563048258,260.08116058717314,4.452298475780455e-05,6.095741080367337e-05,1.3056492184665156
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,14,53922198.25069401,4954738.136487349,28715795.860103652,78076963.45738722,10709675.427941099,162425594.31118378,88786638.88532808,164869111.8550633,1.0145791498773125,143461.70662228097,0.06059260815731597,0.0818452380952381,0.08656746031746032,0.0,0.3970789758664529,13389230.033233952,0.08982142857142857,313903.56016139314,559653.3314159273,873556.8915773204,106160.51915763646,259.8295401281385,2.331132990173602e-05,3.392530224147717e-05,1.0780086101791881
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,15,55181650.83175191,5174132.931224781,28610171.179891445,79900595.21457998,11183897.672889715,161828147.8207275,91084492.88747035,165039388.73597425,1.0156270076059954,139098.50666193748,0.06265294579307217,0.08882936507936508,0.09392857142857143,0.0,0.4124952879441113,14292481.988833282,0.11422619047619048,319456.11112493806,584434.6668544064,903890.7779793444,105770.03125537744,258.87381484651183,2.2602783184459046e-05,3.367378112239337e-05,1.227405893108315
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,16,48394394.90505248,4406759.703134121,28948997.362041354,70072948.1572179,9525219.05485688,163744655.5251256,79598167.21207383,164962363.45859623,1.0151530058990537,177293.37733659268,0.06106586656551484,0.08484126984126984,0.0897420634920635,0.0,0.3986836600317419,11610838.910900284,0.048452380952380955,292025.541933597,497757.4355436919,789782.9774772889,107022.65067001672,261.9396205626465,2.8811054714036855e-05,4.1044730241821393e-05,1.0519513070279585
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,17,53151576.883450046,4759422.359883916,28541919.575594004,76961137.72546731,10287500.024164418,161442095.2298583,87248637.74963184,165138277.90350416,1.0162355563292564,438939.1507289787,0.06349029287994633,0.08305555555555555,0.08833333333333333,0.0,0.4204329888941819,10374596.410825267,0.11535714285714285,307529.7020271743,537591.7971747464,845121.4992019207,105517.709300561,258.25625289406094,7.132753866595048e-05,9.225010381770409e-05,1.4683534107368559
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,18,54251332.71543048,4682208.877693874,28704911.832952034,78553535.63748038,10120602.942999542,162364030.8223247,88674138.58048062,164931035.768997,1.0149602201169048,196687.82100736728,0.06023409126914901,0.07186507936507937,0.07658730158730159,0.0,0.3946947147833865,9697026.440227684,0.08984126984126985,314979.26398906286,528870.2903367449,843849.5543258077,106120.28158321875,259.73105803197143,3.1963455748251284e-05,4.572586604587018e-05,1.198592492720321
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,19,55192249.11274375,4599572.925042976,28533420.6364899,79915941.05774787,9941985.182142839,161394022.55091333,89857926.23989113,164898188.40823653,1.0147580825122249,395396.1297961544,0.06033441018857176,0.07759920634920635,0.08240079365079366,0.0,0.39495947407266174,12541800.676229497,0.09652777777777778,316503.8965705203,519536.2983230739,836040.1948935941,105486.28924896296,258.1793518236602,6.425231806429115e-05,8.210546197753689e-05,1.2385735235764692
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,20,57475081.07421198,5209830.119529997,28527467.567084175,83221380.99560629,11261057.209863698,161360350.11359295,94482438.20546865,164934118.7835831,1.0149791925143576,392757.80156244565,0.061212920376469984,0.07954365079365079,0.08511904761904762,0.0,0.39873005043788734,11824051.720189432,0.1195436507936508,329502.4043731139,588466.7770904801,917969.181463594,105464.28111999539,258.1254865819103,6.382177106447465e-05,9.204367760750843e-05,1.461062512946328
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,21,55651660.95439771,5771245.37108504,28622806.164611716,80581149.13042302,12474557.289751394,161899615.27760705,93055706.42017518,164857042.00164214,1.0145048738562592,166026.53023345457,0.0602239620653914,0.07501984126984126,0.08031746031746032,0.0,0.3898335747908837,10040898.260770334,0.10375,321414.1093166727,651880.4040441824,973294.5133608552,105816.74201150787,258.9881401567186,2.697647878667846e-05,4.015929834975877e-05,1.175791314390789
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,22,54574139.50262715,5187224.610315488,28739273.48791917,79020945.61974199,11212195.360881593,162558391.17565885,90233140.98062205,164978486.44985852,1.0152522243068216,175465.6507492848,0.06180987767150161,0.08063492063492063,0.08632936507936508,0.0,0.40823435055469837,9844774.231810216,0.09240079365079365,317750.2206982189,585913.4133824996,903663.6340807185,106247.31449389468,260.0419730785817,2.8509583321054072e-05,4.2140694681836896e-05,1.0575966002354344
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,23,53059886.82145676,5145850.079340738,28713253.471630156,76828374.56202275,11122764.237476997,162411213.76047203,87951138.79950029,164871642.23089564,1.0145947214208961,216198.3991619337,0.060102871113942136,0.07464285714285715,0.07970238095238096,0.0,0.3926470346459254,9049705.02335814,0.09047619047619047,311106.4706547509,581240.029349291,892346.5000040419,106151.12010488368,259.80653579871574,3.5132316033314964e-05,5.042722678134286e-05,1.2281571585356164
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,24,52560928.44875259,5203939.071211786,28647644.891330834,76105904.85759339,11248323.698287562,162040110.94657096,87354228.55588032,164889354.02963662,1.014703717105456,260224.50501523184,0.060544084887351204,0.07888888888888888,0.08341269841269841,0.0,0.39309503079406366,11762513.101173839,0.0926984126984127,306780.17366860504,587801.3645649342,894581.5382335392,105908.56924612481,259.21288875752685,4.228540930718444e-05,6.179289925656051e-05,1.1761276115070383
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,25,54725497.52155099,5283524.2026198115,28651500.961472444,79240105.35164917,11420347.10351922,162061922.0949558,90660452.45516905,164862472.7313271,1.0145382937312437,141826.15640402908,0.06018125070421519,0.08117063492063492,0.08619047619047619,0.0,0.39119144032368086,11801136.064016365,0.0963095238095238,317636.9580410533,596790.7566774408,914427.7147184941,105922.82489866392,259.247779691302,2.304634206192359e-05,3.370087664064607e-05,1.1081932628650555
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,26,56081244.20416724,6106636.4387294175,28617197.916406017,81203166.71839648,13199505.688023115,161867893.25770038,94402672.40641947,164778557.21565697,1.014021890557889,139525.93781263055,0.05859635860054289,0.06851190476190476,0.07289682539682539,0.0,0.3800092167247807,8428926.984362047,0.09277777777777778,322611.0144337944,689763.8851008406,1012374.899534635,105796.00866516365,258.93739496548665,2.2675162794188234e-05,3.393201612859279e-05,1.1296471593791138
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,27,53452477.15287193,5235733.08402991,28724779.419869643,77396828.03673297,11317046.51439891,162476408.15737924,88713874.55113159,164860213.947882,1.0145243935254278,293821.2946977955,0.060440052630843365,0.08087301587301587,0.08551587301587302,0.0,0.39465984580673874,11322512.249197422,0.07646825396825396,311799.5847127441,591392.5987941882,903192.1835069323,106193.7308218165,259.91082619850874,4.7744825018158014e-05,6.652697317214215e-05,1.1438743921555872
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,28,50811638.85739855,4383277.598550082,28733778.140265115,73573010.72620785,9474462.443400964,162527307.75686833,83047473.16960959,165083540.61885136,1.0158987115006237,324084.74904289324,0.06265079100667983,0.08339285714285714,0.08847222222222222,0.0,0.41394442588078306,10852746.784265857,0.08003968253968254,297205.01277021907,495105.0576183407,792310.0703885597,106226.99853390087,259.99224944700626,5.266398610606961e-05,6.805097111364826e-05,1.0399257603253886
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,29,51867533.268426575,4610104.8146473095,28786186.66202771,75101899.23630507,9964749.880538383,162823746.87823707,85066649.1168435,165095133.3908263,1.0159700516358543,165634.23959838395,0.06263275384550125,0.08575396825396825,0.09099206349206349,0.0,0.4124271120317401,12735661.384411292,0.07922619047619048,304745.49497856357,520725.90853875095,825471.4035173145,106420.749593619,260.46645821261285,2.691607930741482e-05,3.854863889346707e-05,1.1053342545031042
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,30,50325377.15482578,4663099.6888344465,28803341.58766021,72868925.23981857,10079298.396777466,162920780.54586777,82948223.63659588,165016470.56126824,1.0154859726847276,163220.8972770945,0.062497815741316395,0.08136904761904762,0.08678571428571429,0.0,0.4121479572850826,10522078.64040845,0.0841468253968254,298851.0896370867,526711.8470626031,825562.9366996898,106484.17029141684,260.62168136783265,2.6521829083402147e-05,3.793776721900402e-05,1.1053541186373124
3.0,proposal_faithful,325000000.0,162500000.0,64,1530.0,31,61667017.58674519,6204102.359517631,28233474.550400227,89291120.073807,13410178.451784234,159697432.927145,102701298.52559218,164793861.89949954,1.0141160732276895,250346.7772770082,0.059177791137527476,0.07089285714285715,0.07515873015873016,0.0,0.3870272651177782,10275558.384471206,0.16035714285714286,344204.8674791117,700772.9688840888,1044977.8363632006,104377.40714192484,255.46534542830517,4.068130306121658e-05,5.5839061752946315e-05,1.3957420584543285
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,0,56050771.188803844,4656684.808359749,31092561.197431363,81159043.13693745,10065432.62104937,175869328.3569009,91224475.75798684,177404251.80665827,1.013738581752333,111697.10662511837,0.058661392396331814,0.07488095238095238,0.07958333333333334,0.0,0.3791904415214555,11781596.345332688,0.05490079365079365,331127.23919862596,525987.2660394686,857114.5052380946,114947.27343588295,281.33525940543075,1.9545455115007675e-05,2.8524346341950328e-05,1.1411644936318566
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,1,56822535.65552741,5883152.755089301,30963960.462611035,82276524.02645822,12716445.302328683,175141922.0581529,94992969.328786,177516708.2781466,1.0143811901608377,118911.52259734167,0.05974999520529934,0.07654761904761904,0.08134920634920635,0.0,0.38779417472155,12985237.26021347,0.0798611111111111,332865.1427497304,664520.696738324,997385.8394880544,114471.84448245289,280.1716395652724,2.0809370500965974e-05,3.090208305065578e-05,1.093397345812204
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,2,60054649.15791748,4906899.0980001325,30952148.337138176,86956481.74337246,10606271.259876147,175075108.95259452,97562753.00324781,177417781.43094382,1.0138158938911075,116516.02650608707,0.059157901715314834,0.07299603174603174,0.0778373015873016,0.0,0.3849467842717545,9821031.901110742,0.07751984126984127,346347.09135598945,554249.7608288273,900596.8521848167,114428.1757860095,280.0647597439894,2.0389836942524366e-05,2.947295575805128e-05,1.276559534861352
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,3,57786103.00504114,5456602.074263715,30970110.95031462,83671727.02591568,11794455.235574579,175176711.15560055,95466182.26149017,177474236.6916637,1.0141384953809356,602481.0232124375,0.06032948484962244,0.07674603174603174,0.08178571428571428,0.0,0.39344548982727773,10540225.210328463,0.0831547619047619,338414.8767734588,616340.4492730136,954755.3260464724,114494.58245464088,280.22729110978196,0.00010542102650153237,0.00013210330722871036,1.423700297582172
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,4,50783048.37384771,4382687.963680601,31146077.64172791,73531612.96773748,9473187.946565898,176172034.23740548,83004800.91430403,177805377.9129889,1.0160307309313652,158174.29537512513,0.0632899692789171,0.0880952380952381,0.09390873015873016,0.0,0.41825543433085993,14195604.837095637,0.055634920634920634,305490.13903755066,495038.4564963573,800528.5955339079,115145.12041660488,281.81949300210704,2.7679902042341054e-05,3.890051109955788e-05,1.1313789492548276
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,5,60085759.47481981,5694300.069952508,30717297.848417733,87001528.10933246,12308239.882426336,173746720.54955345,99309767.99175948,177644712.04533812,1.015112640259075,134353.41176402068,0.061748216306398665,0.07936507936507936,0.08503968253968254,0.0,0.40657606757220216,11846255.448132794,0.11765873015873016,345641.8728449503,643189.1891041831,988831.0619491334,113559.94807160356,277.93975875915413,2.351075724062259e-05,3.4126737671880867e-05,1.3525653703091358
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,6,57509832.497883454,5630924.77039084,30989355.082807947,83271699.52348809,12171254.057998095,175285562.03588092,95442953.58148566,177682621.46806067,1.0153292655317752,71252.01521637045,0.06114777570197152,0.0913888888888889,0.09597222222222222,0.0,0.3988173684733561,17672405.009605948,0.08428571428571428,337502.9484872271,636030.7487280959,973533.697215323,114565.72682083721,280.40141806487014,1.2469678211365859e-05,1.8075287688640247e-05,1.3237117519083894
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,7,56295318.47022501,7039674.473444347,30861881.873980325,81513136.8084595,15216269.08468673,174564533.379615,96729405.89314711,177346114.86797673,1.0134063706741527,70309.84910527938,0.05856707580064095,0.07273809523809524,0.07732142857142857,0.0,0.38027831881612095,9884912.969312068,0.08148809523809523,330557.73362652306,795153.4798849913,1125711.2135115145,114094.46626118627,279.2480004340387,1.2302346109862648e-05,1.8219773492914155e-05,1.2652152196866489
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,8,58858638.37712846,5665534.209355825,30914686.274594907,85224710.91325468,12246062.422809158,174863211.71658033,97470773.336062,177495343.40928346,1.0142591051959056,149030.2424981195,0.05986882857732875,0.08089285714285714,0.0858531746031746,0.0,0.39053822260784055,13979220.92268458,0.0896031746031746,344067.5660511005,639939.9942384795,984007.56028958,114289.68086051002,279.72579123584586,2.607905986763477e-05,3.907040769015192e-05,1.3449179612065265
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,9,60788664.724838845,6596714.989233665,30724590.644407175,88019303.89185269,14258811.359789029,173787970.9027912,102278115.25164132,177471633.6377382,1.0141236207870754,255845.6569425841,0.05901775484634181,0.07900793650793651,0.08353174603174603,0.0,0.3818550695470367,14249410.345738232,0.11398809523809524,351223.6894345528,745119.8062191334,1096343.495653686,113586.90908679164,278.0057462678183,4.4773158774627736e-05,6.113621267697432e-05,1.3166970395165802
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,10,53354889.83771136,6596674.450175779,30982658.96197984,77255525.91094978,14258723.734542094,175247686.66546485,91514249.6454917,177503290.0271725,1.0143045144409857,91295.87845051763,0.060050685695191224,0.0800595238095238,0.08494047619047619,0.0,0.3894627515618199,11976872.677525751,0.07035714285714285,317885.1342563988,745115.227204426,1063000.3614608247,114540.97167677441,280.3408294604748,1.597601845452829e-05,2.3159982849739888e-05,1.2282179005931957
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,11,56210962.13748986,4776666.469085637,31120312.779722556,81390992.56134032,10324773.19733862,176026300.05528685,91715765.75867791,177523231.77775747,1.0144184673014713,99209.7247203482,0.059175610492908357,0.07281746031746032,0.07837301587301587,0.0,0.3828147843178643,9922831.333508527,0.059365079365079364,332792.49528814387,539539.5738071731,872332.0690953169,115049.86931718096,281.5863644383397,1.7363618011078503e-05,2.5437246271967985e-05,1.1658633170709702
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,12,55686883.81311666,4700667.497295687,31053651.044962633,80632150.27544703,10160501.2825963,175649240.26774105,90792651.5580447,177480366.1959487,1.0141735211197067,79754.94438305823,0.05971775584992893,0.0736904761904762,0.07890873015873016,0.0,0.38785052308770496,10947519.20520384,0.06736111111111111,328008.2506572264,530955.2497571872,858963.5004144136,114803.42501159546,280.983188124814,1.395562073725038e-05,2.034069393836639e-05,1.1240807152006864
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,13,53064551.43280569,5424024.352881474,31034147.228331327,76835128.71340302,11724038.431986798,175538920.5321111,88559167.14538988,177707347.79235035,1.0154705588134305,217410.54620845747,0.0627135099437564,0.07956349206349206,0.08541666666666667,0.0,0.41279466563154693,10507061.055634575,0.07434523809523809,316296.1465440411,612660.6926846188,928956.8392286599,114731.32060922295,280.80671146608694,3.8045367764396524e-05,5.1543111068739036e-05,1.309045476960128
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,14,55445447.041375905,5226831.38871992,31011161.543924615,80282560.48467445,11297805.483913846,175408906.25465918,91580365.96858871,177563059.63726866,1.0146460550701066,114260.87668465673,0.06073625269103382,0.08265873015873015,0.08734126984126984,0.0,0.39798827537022646,14625565.92949751,0.07430555555555556,326655.440822578,590387.1241761053,917042.5649986833,114646.34395729357,280.5987297741394,1.999459097492894e-05,2.8724889335621264e-05,1.0857394023202087
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,15,56752159.01076957,5458954.342369829,30917642.505917214,82174621.7505996,11799539.667333016,174879933.09291968,93974161.41793315,177748619.496905,1.0157063971251714,110144.42833147291,0.06283586539062268,0.09039682539682539,0.09553571428571428,0.0,0.41354421339482234,15624631.504449122,0.09527777777777778,332458.38892609783,616606.1453896814,949064.5343157793,114300.60986465338,279.7525401453572,1.9274612366585254e-05,2.83582552885854e-05,1.2348999619531194
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,16,49732034.8662285,4641558.730611187,31215700.724773027,72009791.79037893,10032737.576685267,176565844.344444,82042529.36706439,177659718.0832469,1.015198389047125,141671.09368861184,0.06116297767882196,0.0851984126984127,0.09021825396825396,0.0,0.3993489929853302,12580420.286077606,0.040317460317460314,303956.76393451507,524278.72775347956,828235.4916879947,115402.51264342746,282.4494645250285,2.4793174166564974e-05,3.4876895570087425e-05,1.054761154012169
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,17,54672006.02734526,5024310.976409111,30851193.432365976,79162652.02864031,10860057.247047596,174504076.18421325,90022709.2756885,177858185.6130114,1.0163324892172079,348456.78807355074,0.06367913852899633,0.08446428571428571,0.0896031746031746,0.0,0.4214379350529449,11405952.013158021,0.09928571428571428,320215.09583207447,567511.8035623252,887726.8993943997,114054.95175438774,279.15128805724066,6.097985693110849e-05,7.813711992556006e-05,1.4723251194320726
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,18,55776971.14410819,4936826.798653526,30993820.31346487,80762592.75513035,10670960.038873821,175310818.78818515,91433552.7940055,177633975.6486991,1.0150512894211376,156625.38589101337,0.0604306600186985,0.07277777777777777,0.07779761904761905,0.0,0.3959294739427805,10590880.133410402,0.0756547619047619,327712.57011914323,557630.1892008027,885342.7593199459,114582.2345020818,280.44182087431756,2.741083675747105e-05,3.873136838621723e-05,1.2045929863740803
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,19,56764385.41789346,4852713.380522669,30828046.324418038,82192325.04855938,10489148.733714608,174373148.84431967,92681473.78227271,177591617.5697401,1.0148092432556577,315265.2328552963,0.06044468574562048,0.07837301587301587,0.08351190476190476,0.0,0.39535693084028783,13721744.31433025,0.0823015873015873,329376.56738839083,548129.3127918048,877505.8801801957,113969.3783296207,278.94184575438794,5.517177397056937e-05,6.9845956218599e-05,1.2443271256594481
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,20,59114621.56599369,5498981.229771826,30835527.703409567,85595363.2740834,11886057.856722243,174415465.88246608,97481421.13080609,177636928.28230673,1.0150681616131814,310415.2638870158,0.06140744803295062,0.0811111111111111,0.08658730158730159,0.0,0.3998971576784425,12989788.895002326,0.10083333333333333,342820.49184721,621127.3088222698,963947.8006694798,113997.03652448763,279.00953962128006,5.432145202695292e-05,7.745245243897733e-05,1.4665196448216968
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,21,57223165.08179836,6087092.790606564,30920536.702384736,82856617.75575203,13157262.057318773,174896303.58055922,96013879.81307182,177554260.5538477,1.0145957745934153,131383.46160529513,0.06041211579099226,0.0763888888888889,0.08156746031746032,0.0,0.3908539079208164,11007304.13710549,0.08841269841269842,334396.0801462801,687556.3682798346,1021952.4484261147,114311.30952977727,279.7787277440118,2.2989715519802966e-05,3.380688896430839e-05,1.1794032690326322
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,22,56109522.836974606,5469822.367360566,31033827.69179435,81244112.93075292,11823030.922973035,175537113.13271955,93067143.85372615,177683586.63606474,1.0153347807775128,139199.86591084633,0.06198014079076829,0.08180555555555556,0.08732142857142858,0.0,0.40922801083591004,10742233.109012397,0.07626984126984127,330590.74854903173,617833.7231595713,948424.471708603,114730.13930243108,280.8038201991365,2.4356855643360935e-05,3.555505182782947e-05,1.0603952319653636
3.0,proposal_faithful,350000000.0,175000000.0,64,1530.0,23,54551181.00575949,5426194.558748944,31001716.452769455,78987702.72944276,11728729.335887851,175355481.84142408,90716432.06533183,177570255.4488103,1.0146871739932017,170460.14720051383,0.06030968522362937,0.07567460317460317,0.08095238095238096,0.0,0.3939551604487906,9882075.639072848,0.07446428571428572,323741.0655993588,612905.8242960441,936646.8898954028,114611.42604014646,280.5132676227995,2.9830539934310834e-05,4.234889045515167e-05,1.2291539697878822
