propagation_time_s,state_demand_cap_multiple,state_demand_cap_label,replication,included_execution_metered,included_data_metered,included_state_metered,shared_gas_used,shared_target_utilisation,shared_fee_wei,shared_fee_log_return_sd,shared_limit_hit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,regular_binding_fraction,state_demand_cap_active_fraction
3.5,4.0,4x,31,191313602.54946053,71319662.74014616,107409364.82132448,270502629.4576059,0.9836459253003851,25720.438699658695,0.048260580680464765,0.024563492063492065,0.0,0.3303566623321547,0.94125,0.9854960317460317
3.5,5.0,5x,0,187753522.99057287,63162298.03483511,141980183.81025612,264424126.13656044,0.9615422768602198,324.66901712667135,0.04516704016526635,0.02359126984126984,0.0,0.32146416631802954,0.8815674603174604,1.0
3.5,5.0,5x,1,183843891.13774988,73217021.09727,139358114.7397483,269780603.5677206,0.981020376609893,7889.254255218329,0.04845977801768732,0.030833333333333334,0.0,0.3407592010014401,0.8932738095238095,0.9853373015873016
3.5,5.0,5x,2,192564194.6935022,61266508.7522264,133070914.23796177,266831853.5711863,0.9702976493497684,8116.904612348276,0.046628379170792995,0.02216269841269841,0.0,0.32765556299473275,0.8968650793650793,0.9801388888888889
3.5,5.0,5x,3,183446439.1459842,66211034.812182866,158625038.1301697,272076184.05167955,0.9893679420061074,113156.18260837904,0.049247076970146214,0.03,0.0,0.33492847864101316,0.8284325396825397,0.979920634920635
3.5,5.0,5x,4,173167793.06795952,62022093.5111586,151723715.2402957,259911441.46501344,0.9451325144182308,10475.556457588493,0.04927877741462311,0.028630952380952382,0.0,0.3536280462176885,0.8323809523809523,0.9749603174603174
3.5,5.0,5x,5,183393114.57175726,64742588.63954985,137421786.46885297,268710872.96506023,0.9771304471456735,8800.234870288554,0.05169649859775094,0.03543650793650794,0.0,0.3603859053410321,0.8678968253968254,0.9770238095238095
3.5,5.0,5x,6,183469164.20535427,68813404.15494224,125195718.26480849,264999231.82295924,0.9636335702653064,116.41776712637635,0.04747480607195655,0.03125,0.0,0.3382711008524236,0.9133134920634921,1.0
3.5,5.0,5x,7,177642244.74657232,83914848.53473592,122723506.09074107,267804357.15629196,0.9738340260228798,164.12711236477023,0.045707123527574445,0.023253968253968253,0.0,0.31902197681066663,0.9363888888888889,1.0
3.5,5.0,5x,8,185422860.58128136,66951769.572113484,149488704.88204548,270453679.3247499,0.9834679248172723,8388.18655680544,0.04758227836133524,0.029305555555555557,0.0,0.32916893559568133,0.8490277777777778,0.9766269841269841
3.5,5.0,5x,9,180662037.87753302,70068786.61900952,143639931.84542558,271963052.71906227,0.9889565553420446,39041.064255210666,0.049555545619680466,0.03557539682539682,0.0,0.3354491595662364,0.8541666666666666,0.9650793650793651
3.5,5.0,5x,10,173187676.20889452,81533928.28245048,134476359.786538,266511131.26970607,0.9691313864352948,213.02114014258217,0.046660856251108766,0.025238095238095237,0.0,0.32782659251414603,0.8934920634920634,1.0
3.5,5.0,5x,11,187904400.2016776,64550025.67771282,136878060.1553085,263501452.40773657,0.9581870996644967,489.3504258566696,0.04388628856320466,0.016587301587301588,0.0,0.311092465209202,0.8962103174603174,0.999186507936508
3.5,5.0,5x,12,189036546.70771575,65138656.29247824,131122535.0040914,261784156.83503255,0.9519423884910274,112.21778696778267,0.044095129797428204,0.020456349206349207,0.0,0.32097527227451783,0.9164880952380953,1.0
3.5,5.0,5x,13,173729332.82864314,67801791.2965543,148065382.61689195,265391554.50366583,0.9650601981951485,23968.257866318698,0.04937642462085666,0.02615079365079365,0.0,0.34767487911981065,0.8403769841269841,0.975734126984127
3.5,5.0,5x,14,182944367.05375186,67510034.95191143,142400202.38802472,265665093.6495752,0.9660548859984552,506.3775687139574,0.047411190095519036,0.030496031746031747,0.0,0.3347726435580902,0.8728571428571429,0.9994246031746031
3.5,5.0,5x,15,181784609.80760437,67892718.59157471,142520323.69400644,266188065.48244533,0.9679566017543466,1216.9468345856258,0.050536266757897894,0.03240079365079365,0.0,0.3593912818680125,0.8720436507936508,0.9986309523809523
3.5,5.0,5x,16,174694326.20035458,68191567.604041,153659171.08096206,260970900.93718633,0.9489850943170413,717.5980449027669,0.0450774920494751,0.02591269841269841,0.0,0.32541157433075574,0.8404761904761905,0.9985912698412699
3.5,5.0,5x,17,174040913.85548982,62188154.67483098,150452986.47884437,267829616.5421812,0.9739258783352044,47992.82927504542,0.052880155306884696,0.036865079365079365,0.0,0.372202607771989,0.8055357142857142,0.958452380952381
3.5,5.0,5x,18,185186122.56364352,65567151.909391955,145603814.90320966,266470221.80877516,0.9689826247591824,5960.7392948862025,0.04599500285070918,0.01996031746031746,0.0,0.3257094001847411,0.8682142857142857,0.9919642857142857
3.5,5.0,5x,19,185609504.7504857,62634670.857766986,141650319.46018946,265715403.0832928,0.966237829393792,43332.0018345694,0.049543167985571214,0.03359126984126984,0.0,0.3492347126449041,0.8687896825396826,0.9920634920634921
3.5,5.0,5x,20,179800705.7866682,63033608.40434547,157679374.48717296,272044381.2088606,0.9892522953049475,42764.20441394724,0.05333278221568415,0.0428968253968254,0.0,0.3639428788854318,0.8047222222222222,0.9439285714285715
3.5,5.0,5x,21,179732563.45040724,71064214.89258252,146473660.1759863,268097227.73177695,0.9748990099337344,4663.4486401526565,0.05138971012331344,0.028392857142857143,0.0,0.3549053614621655,0.8760515873015873,0.9878373015873015
3.5,5.0,5x,22,182790815.07430536,68900433.18616773,153618805.3951822,269885957.88346374,0.9814034832125954,3125.7764377713174,0.04946961842632575,0.029623015873015874,0.0,0.34224733209501984,0.8503373015873016,0.9925198412698413
3.5,5.0,5x,23,176147467.02905574,67848565.75792958,146151212.6052201,262800257.2565042,0.9556372991145607,15651.7568147381,0.04678721331217501,0.0225,0.0,0.32551840865119624,0.8606547619047619,0.9714285714285714
3.5,5.0,5x,24,172943282.93425685,67605351.3172919,163104312.03030547,270114511.9593992,0.9822345889432699,14796.935723465203,0.0517859990642443,0.03819444444444445,0.0,0.3604990126019439,0.7850992063492064,0.9620436507936508
3.5,5.0,5x,25,184016816.69821483,71225311.67292176,140520126.6095268,268912191.8125584,0.9778625156820306,2155.4339179174963,0.04811994128306502,0.028888888888888888,0.0,0.33524011170372586,0.892420634920635,0.9947222222222222
3.5,5.0,5x,26,182732169.75139064,74926670.59314893,136624262.70118144,268348707.69767737,0.9758134825370086,791.8719337924642,0.04797081113895114,0.027162698412698413,0.0,0.3377309428570805,0.9010714285714285,0.9996428571428572
3.5,5.0,5x,27,180120993.87346718,71345285.73618245,152326959.22113878,270637936.8829474,0.9841379523016268,12598.806596478118,0.04945359414005472,0.03698412698412699,0.0,0.3423731264818395,0.8561111111111112,0.9896626984126984
3.5,5.0,5x,28,180194885.29276246,65577471.26441603,149271579.92064655,262886796.8615897,0.9559519885875989,28278.8103464834,0.04871512929820295,0.02507936507936508,0.0,0.35216954500868675,0.86625,0.9929166666666667
3.5,5.0,5x,29,178002688.92760187,65614271.7915502,148323949.76890355,265751354.48902377,0.9663685617782682,2904.1564972853407,0.04963496046481539,0.031924603174603175,0.0,0.352908670903366,0.8474007936507937,0.9949206349206349
3.5,5.0,5x,30,176198091.90725976,67375614.94586463,146426399.1739701,261173134.35786703,0.9497204885740619,3191.550783006459,0.04763280059131192,0.024067460317460317,0.0,0.34348137969919634,0.8583333333333333,0.9931944444444445
3.5,5.0,5x,31,188688675.38086444,69667982.35352218,132423594.10682555,271017153.54852235,0.9855169219946267,27052.630227436457,0.04889907130136133,0.025753968253968255,0.0,0.33413735388453353,0.8970039682539682,0.9841071428571428
3.5,inf,unrestricted,0,95759086.70983635,18132470.40540889,277870584.71301746,278820225.8570023,1.0138917303890993,28517.639650270463,0.059076358389097236,0.07626984126984127,0.0,0.38194919102348474,0.02378968253968254,0.0
3.5,inf,unrestricted,1,97154216.70433047,22968828.11098844,277375253.38156635,279021492.3886548,1.0146236086860176,30320.90740820692,0.060308758341663965,0.07912698412698413,0.0,0.39148226468033065,0.03857142857142857,0.0
3.5,inf,unrestricted,2,102702067.78808859,19153075.71478722,277411291.0324412,278860554.78768414,1.0140383810461242,28847.384650270513,0.05972364161959939,0.07579365079365079,0.0,0.3890045185203297,0.03361111111111111,0.0
3.5,inf,unrestricted,3,98813477.83520845,21311050.02085199,277513569.1948569,278957193.46196896,1.0143897944071598,154410.9232214763,0.060921749285916836,0.08021825396825397,0.0,0.3973254139936546,0.03450396825396825,0.0
3.5,inf,unrestricted,4,86748832.82642883,17066002.88581767,278300810.04223436,279467393.4495798,1.016245067089381,39365.36621773056,0.06376213275960127,0.09115079365079365,0.0,0.42180494163280696,0.027162698412698413,0.0
3.5,inf,unrestricted,5,102944722.47760327,22329230.441715777,276672789.7739918,279244610.8703685,1.0154349486195218,32485.17078122281,0.062464599080603866,0.08587301587301588,0.0,0.410603910294042,0.05067460317460318,0.0
3.5,inf,unrestricted,6,98370801.16783172,21985325.373635244,277844239.0886702,279264715.83090764,1.0155080575669369,18006.37534471329,0.06161193086426354,0.09428571428571429,0.0,0.4017839835392093,0.03482142857142857,0.0
3.5,inf,unrestricted,7,96318349.24989627,27517464.2324968,276654517.85182214,278720520.4891935,1.0135291654152492,17848.10949153937,0.058944862537393866,0.07539682539682539,0.0,0.38255802230413316,0.03976190476190476,0.0
3.5,inf,unrestricted,8,100752771.34883289,22204798.081294846,277375630.3215092,278966612.7494364,1.0144240463615868,38162.68980899996,0.06032826897791487,0.0831547619047619,0.0,0.3937557367457356,0.036825396825396824,0.0
3.5,inf,unrestricted,9,104095803.30939797,25891774.127759513,276312167.4703295,278961298.79089916,1.014404722875997,64322.38443199152,0.05968150053313196,0.08277777777777778,0.0,0.3859570986035799,0.05496031746031746,0.0
3.5,inf,unrestricted,10,91200915.10350479,25721498.050548557,277251202.93826956,278976185.3520461,1.014458855825622,23002.816674079644,0.06046826586258334,0.08253968253968254,0.0,0.39170872659241734,0.035416666666666666,0.0
3.5,inf,unrestricted,11,96019165.85379927,18596369.429555614,278136044.1551738,279019350.3634114,1.0146158195033144,25160.62520582322,0.05967328623279516,0.07539682539682539,0.0,0.38649434391460774,0.02498015873015873,0.0
3.5,inf,unrestricted,12,95161873.08625287,18315864.29744383,277805435.64660734,278963701.17380136,1.0144134588138232,20296.239908206913,0.06027781528265686,0.07595238095238095,0.0,0.39126001947886185,0.029365079365079365,0.0
3.5,inf,unrestricted,13,90682444.84860076,21165844.289422058,277747198.26813835,279324251.16867876,1.0157245497042864,54379.94072155912,0.0632909427348011,0.08351190476190476,0.0,0.4170950078518807,0.03623015873015873,0.0
3.5,inf,unrestricted,14,94806950.95981924,20410248.493568745,277699195.96798617,279081429.9769805,1.0148415635526564,29152.981971699417,0.06119360496129608,0.0852579365079365,0.0,0.401065996171455,0.03240079365079365,0.0
3.5,inf,unrestricted,15,97109963.49673507,21333785.45192407,277505091.3364155,279381908.24062735,1.0159342117840995,27554.30705106402,0.06343123942215487,0.09428571428571429,0.0,0.4168813999825293,0.041944444444444444,0.0
3.5,inf,unrestricted,16,84909431.28928584,18050906.297373448,278463350.18199277,279216229.8553368,1.0153317449284973,36421.10705106387,0.06148125263935493,0.0865079365079365,0.0,0.4018681747047198,0.01861111111111111,0.0
3.5,inf,unrestricted,17,93601167.40152527,19664751.56061571,277265289.56033546,279582723.6256194,1.0166644495477068,87334.97004690689,0.06437660684181364,0.08914682539682539,0.0,0.4259299255372486,0.04839285714285714,0.0
3.5,inf,unrestricted,18,95354538.6358022,19256828.650202923,277566075.8937958,279218169.0896806,1.0153387966897476,39813.854769318976,0.06109228771638832,0.07601190476190477,0.0,0.4005589439886874,0.033928571428571426,0.0
3.5,inf,unrestricted,19,97182404.36867094,18964096.77806877,276818100.6243947,279122763.23847115,1.0149918663217132,80465.67115798194,0.06087909437990606,0.08186507936507936,0.0,0.3972451080314536,0.04126984126984127,0.0
3.5,inf,unrestricted,20,101164979.09241918,21513148.97523708,276956346.31880176,279218015.0797611,1.0153382366536767,77022.56992800196,0.06205594045688093,0.0856547619047619,0.0,0.40385120041200373,0.04829365079365079,0.0
3.5,inf,unrestricted,21,97849259.14134976,23747654.14881117,277219849.3216913,279086981.3217177,1.0148617502607915,32723.196178048773,0.061019041953281256,0.08045634920634921,0.0,0.39446348960851785,0.04242063492063492,0.0
3.5,inf,unrestricted,22,95919648.36516646,21335739.3968591,277889187.5520676,279283819.4074087,1.0155775251178498,35037.317070905396,0.06251991185666367,0.08492063492063492,0.0,0.4127523800804255,0.033273809523809525,0.0
3.5,inf,unrestricted,23,93234281.57380214,21159074.33816899,277489466.5840984,279111986.813962,1.0149526793234982,41584.60552328635,0.060959857850907004,0.07984126984126984,0.0,0.39806171657982686,0.033452380952380956,0.0
3.5,inf,unrestricted,24,92393035.15472889,21412156.20327086,277207456.8283896,279143999.5095218,1.0150690891255338,52351.11421371885,0.06134671187166175,0.08351190476190476,0.0,0.3980658318482797,0.04033730158730159,0.0
3.5,inf,unrestricted,25,96239618.9572848,21749801.832180005,277402378.2709473,279076514.0090536,1.0148236873056493,28457.655166143315,0.06082607871724223,0.0852579365079365,0.0,0.39486974617563525,0.03847222222222222,0.0
3.5,inf,unrestricted,26,98599586.09027706,25161240.07691396,276989637.4088702,278939954.5975463,1.014327107627441,28051.6535788413,0.059313769801784225,0.07192460317460317,0.0,0.38445907437674476,0.04089285714285714,0.0
3.5,inf,unrestricted,27,93928952.37103966,21508400.464531593,277442127.51305634,279050468.9191001,1.0147289778876367,59733.361118389046,0.06093675466312985,0.08369047619047619,0.0,0.3974579992084208,0.032162698412698414,0.0
3.5,inf,unrestricted,28,89290084.80080615,18028460.769149583,277672358.22379124,279467389.8599988,1.0162450540363595,65779.17641603856,0.06338270975166903,0.08803571428571429,0.0,0.4190190968609933,0.03450396825396825,0.0
3.5,inf,unrestricted,29,91132274.85893373,18944746.68759659,278088360.38645315,279479045.25836444,1.0162874373031434,33114.33068201541,0.06328648421740596,0.0898015873015873,0.0,0.41720163344000893,0.030535714285714284,0.0
3.5,inf,unrestricted,30,88417248.20244421,19157915.541442018,278158290.8831744,279355515.8188333,1.015838239341212,32687.767011381635,0.06324537662138649,0.08575396825396825,0.0,0.41705961939191466,0.03142857142857143,0.0
3.5,inf,unrestricted,31,108813830.60817082,25727137.50339376,275710204.68438524,278999062.6686892,1.0145420460679606,49972.42588033248,0.060181656331354395,0.07674603174603174,0.0,0.3934815956176805,0.06073412698412698,0.0
4.0,2.0,2x,0,190719492.72183368,49092787.207766116,58292249.77532497,241078733.7119866,0.9643149348479464,78.81771423248799,0.04317695930608848,0.015753968253968253,0.0,0.3074086020255043,0.9899603174603174,1.0
4.0,2.0,2x,1,187256463.0512766,56912380.45850577,57808824.35556317,245260797.64373294,0.9810431905749317,114.5830713752562,0.04662726365640261,0.02119047619047619,0.0,0.3270980910141286,0.9897817460317461,1.0
4.0,2.0,2x,2,195272297.1905545,47165662.37106392,54726899.29995698,243473055.4593386,0.9738922218373545,95.31860708954814,0.045531825965522396,0.01597222222222222,0.0,0.318687585434416,0.9889682539682539,1.0
4.0,2.0,2x,3,189352216.87986335,53090259.280955404,67516533.33556579,247315281.3174127,0.9892611252696508,127308.04890504378,0.04635197808651055,0.022023809523809525,0.0,0.3138439450459714,0.9722420634920635,0.9881349206349206
4.0,2.0,2x,4,182493732.8319382,50859638.33347806,62645559.95295605,234599539.2200688,0.9383981568802753,64.16382534360068,0.04398825526202844,0.013571428571428571,0.0,0.3200521528457979,0.9795039682539682,1.0
4.0,2.0,2x,5,191008136.56919783,52313521.47761878,56727590.76189176,244325796.90040252,0.9773031876016101,137.2265634385673,0.04723140794241769,0.022103174603174604,0.0,0.32855122439987894,0.9844642857142857,1.0
4.0,2.0,2x,6,185594954.31296685,53100649.43302443,51822377.11382641,239970008.10758227,0.959880032430329,88.63709915310272,0.044409800060832366,0.015555555555555555,0.0,0.31793360374405094,0.9865674603174603,1.0
4.0,2.0,2x,7,178779649.70863095,64567525.23190131,49638240.46879584,243732745.95008412,0.9749309838003365,81.68110708962199,0.044489742933669446,0.01851190476190476,0.0,0.30921730715196427,0.9956150793650793,1.0
4.0,2.0,2x,8,191493116.0498206,53460478.610878974,61705634.56479776,245798627.38112688,0.9831945095245075,147.4809086767949,0.04479006510423053,0.01626984126984127,0.0,0.30872888560990785,0.9887103174603175,1.0
4.0,2.0,2x,9,187236385.7394678,56018465.66728001,61917605.4293719,247069884.52326113,0.9882795380930445,721.4157499462536,0.046809776217626435,0.02132936507936508,0.0,0.31683351396913484,0.9728373015873016,1.0
4.0,2.0,2x,10,176691261.24223214,64317348.811565526,54306857.99724551,241373394.0594872,0.9654935762379487,75.50902375629586,0.04445542258439115,0.019920634920634922,0.0,0.31296041520386375,0.9926587301587302,1.0
4.0,2.0,2x,11,189928000.71301308,50009647.38389435,55580943.53738468,240492391.29820943,0.9619695651928377,74.01618645469644,0.04237305304613805,0.012142857142857143,0.0,0.30013213774011943,0.9925198412698413,1.0
4.0,2.0,2x,12,189063543.6904752,49495406.554423206,53030028.40940924,238918207.03287166,0.9556728281314867,56.933666613428464,0.042952930382978476,0.014821428571428572,0.0,0.3110974868029312,0.9944246031746031,1.0
4.0,2.0,2x,13,181582033.50699836,54988914.22860917,62102768.37554509,239164780.60185224,0.9566591224074089,181.9006904227031,0.04434275974972008,0.014444444444444444,0.0,0.317651189474903,0.9759722222222222,1.0
4.0,2.0,2x,14,186509202.63460264,52896216.25301544,58517145.20978525,240559678.3478786,0.9622387133915145,87.79563089911171,0.04453151557046107,0.01734126984126984,0.0,0.31500900602822507,0.9884126984126984,1.0
4.0,2.0,2x,15,186268047.705709,53554380.04059905,57945959.97179091,240439335.96152014,0.9617573438460806,129.7946785180436,0.04692835639268932,0.020615079365079364,0.0,0.33256807873442634,0.9898412698412699,1.0
4.0,2.0,2x,16,179624781.91945723,54092738.84403998,62945540.935512155,234921016.839066,0.939684067356264,59.1972578832596,0.04191971261827162,0.013432539682539683,0.0,0.30547260808632026,0.9866666666666667,1.0
4.0,2.0,2x,17,184929263.69585523,51759258.142945714,65195159.893718444,241961491.21394083,0.9678459648557634,13480.867813441077,0.048009057216026295,0.024384920634920634,0.0,0.34142001711491926,0.9610912698412698,0.9980555555555556
4.0,2.0,2x,18,189292156.19260013,51730222.630783014,59556145.991735,242204448.90311489,0.9688177956124595,110.47652375616003,0.04397760820245983,0.017162698412698414,0.0,0.3112648614372048,0.9860119047619048,1.0
4.0,2.0,2x,19,189289119.91564348,49381756.28691165,59700590.861327216,241874803.80737022,0.9674992152294809,28084.480591106225,0.047188931390155446,0.022956349206349206,0.0,0.3328823941550424,0.9779563492063492,0.9955952380952381
4.0,2.0,2x,20,191090457.25913388,52221653.957467526,68589628.99875465,247182588.03445342,0.9887303521378137,639.9913055019124,0.04940341372303889,0.025515873015873016,0.0,0.33710308904296626,0.9685515873015873,1.0
4.0,2.0,2x,21,186382137.40840864,56588029.4350937,59649851.55854322,243678953.75128797,0.9747158150051519,149.93124597836172,0.04741458137553172,0.021388888888888888,0.0,0.32753091718414773,0.9881547619047619,1.0
4.0,2.0,2x,22,189137082.6075778,55147220.08393422,62667767.42826752,244976342.3116624,0.9799053692466496,115.05539280382457,0.045947338784437255,0.018452380952380953,0.0,0.3185286281824474,0.9893650793650793,1.0
4.0,2.0,2x,23,182392094.00486845,54074047.6470846,60598687.56227816,238029943.26371256,0.9521197730548502,142.53170232756204,0.04332762919242725,0.013968253968253968,0.0,0.30230040630929744,0.9824404761904761,1.0
4.0,2.0,2x,24,186031672.733331,57375894.78965256,67934458.17811516,244892996.906383,0.979571987625532,136.219182486228,0.04777161304128322,0.02359126984126984,0.0,0.33445653687886606,0.9806349206349206,1.0
4.0,2.0,2x,25,187819167.1509532,55776586.7825525,57287616.98482759,244400262.4129772,0.9776010496519087,83.69154359756283,0.045491989715027,0.02140873015873016,0.0,0.3171474947785621,0.9899801587301588,1.0
4.0,2.0,2x,26,185295836.9252608,58747815.6433212,55634948.99503713,244740952.95545995,0.9789638118218398,186.37336899430667,0.04659925258631253,0.020317460317460317,0.0,0.3266276915065359,0.9926388888888888,1.0
4.0,2.0,2x,27,185758124.35168996,56838692.9565305,63696671.31050137,245234412.84943405,0.9809376513977361,945.109142805626,0.046060101953281175,0.022341269841269842,0.0,0.3197951544695069,0.9787896825396826,1.0
4.0,2.0,2x,28,183788829.28449792,51717660.03847969,61795225.305049315,238161814.72788927,0.9526472589115571,13029.286722170014,0.046553107324368494,0.0210515873015873,0.0,0.3365248256704744,0.9791269841269842,0.996547619047619
4.0,2.0,2x,29,185915876.6400803,53173974.92905006,60690825.07554516,240180143.21151826,0.960720572846073,65.38148407375643,0.04502040262760785,0.018373015873015874,0.0,0.322968854010883,0.9840476190476191,1.0
4.0,2.0,2x,30,181409776.96245643,53993207.664099716,59726634.04765987,236234671.73013264,0.9449386869205305,69.15739677216303,0.044591620876760045,0.016051587301587303,0.0,0.3227135963509936,0.9870039682539683,1.0
4.0,2.0,2x,31,190336908.9165528,53570014.446078815,55590818.6811795,246621125.7287233,0.9864845029148932,299.53233724867886,0.04791400559789254,0.02398809523809524,0.0,0.3240105440035344,0.9820634920634921,1.0
4.0,3.0,3x,0,189518522.81189585,48617028.24381803,86560235.169621,241418732.41807413,0.9656749296722965,85.42951978803394,0.04369449338666667,0.018174603174603173,0.0,0.3094168124137985,0.9686309523809524,1.0
4.0,3.0,3x,1,185534653.96904185,56243160.613233484,85970278.24775939,245592640.66711843,0.9823705626684737,833.5339840741766,0.047200793596537664,0.024424603174603175,0.0,0.3301583507097455,0.9642460317460317,1.0
4.0,3.0,3x,2,193411179.62278393,46507750.01941988,81731861.09173691,243811114.23251182,0.9752444569300472,436.6199959772905,0.04622290476166909,0.018154761904761906,0.0,0.3217755758284239,0.9648412698412698,1.0
4.0,3.0,3x,3,187740103.6490835,52263506.66402325,98335603.87314852,247561242.87021253,0.9902449714808501,146155.1957304408,0.04689791383899959,0.024246031746031745,0.0,0.31616147282424106,0.9420039682539683,0.9842460317460318
4.0,3.0,3x,4,179703229.76313892,49547683.98452711,93618284.58433379,235645690.86273777,0.942582763450951,193.44719835968135,0.045059286627320554,0.014246031746031746,0.0,0.3267212439615833,0.9422222222222222,1.0
4.0,3.0,3x,5,188475652.50190732,51071195.06668153,84770950.19406061,244721848.52465743,0.9788873940986297,249.7842420105703,0.04805446359991101,0.02214285714285714,0.0,0.334589295444328,0.9526984126984127,1.0
4.0,3.0,3x,6,184435291.79547223,52590166.87942628,76960242.99126588,241142455.75017005,0.9645698230006802,94.05912296262277,0.045353517946124515,0.02009920634920635,0.0,0.32394034158302404,0.9661706349206349,1.0
4.0,3.0,3x,7,178248793.0113026,64263054.67979232,74225570.74700303,243878343.6420717,0.9755133745682868,85.65073010548674,0.04469467495474739,0.019662698412698413,0.0,0.31014301369202013,0.9836309523809523,1.0
4.0,3.0,3x,8,189872927.52677938,52669727.67016014,92123156.45937686,246183856.33321187,0.9847354253328475,208.84186105789746,0.04545752671323665,0.01839285714285714,0.0,0.3130441306161695,0.9589484126984127,1.0
4.0,3.0,3x,9,184382669.86442876,54839214.33138589,90335484.34268557,247538867.88681832,0.9901554715472732,36503.30703961867,0.047822456693049,0.025416666666666667,0.0,0.3227913276454441,0.9421031746031746,0.9884920634920635
4.0,3.0,3x,10,175886351.88195392,63744666.11825854,81406501.56168556,241731807.23669058,0.9669272289467623,81.00440074042724,0.044688683791362406,0.019801587301587303,0.0,0.3139160319184574,0.9703571428571428,1.0
4.0,3.0,3x,11,188991097.69452226,49582181.63809188,83015028.06275219,240743212.5440041,0.9629728501760164,81.39571026422075,0.04270194018842276,0.013511904761904761,0.0,0.30102043886757884,0.9734920634920635,1.0
4.0,3.0,3x,12,188445954.84653276,49193628.580279104,79400191.46068108,239242220.15386805,0.9569688806154723,60.17995629600028,0.04333540140103254,0.01613095238095238,0.0,0.313199749545123,0.9811309523809524,1.0
4.0,3.0,3x,13,178819831.24100426,53799428.4013638,91819883.29797727,240368054.070041,0.961472216280164,20674.93961899619,0.04566476445694173,0.016646825396825396,0.0,0.32235919451090445,0.9350396825396825,0.9908730158730159
4.0,3.0,3x,14,185333198.6351352,52351203.34790941,87039210.13910356,241335613.91798905,0.9653424556719562,98.0814642324044,0.045137263501579095,0.020535714285714286,0.0,0.31885155665854786,0.9628968253968254,1.0
4.0,3.0,3x,15,185210434.113368,52995995.17018261,86741524.5240668,241472846.25512278,0.9658913850204911,143.3586269307129,0.04735325699062508,0.0210515873015873,0.0,0.33672931441593595,0.9602380952380952,1.0
4.0,3.0,3x,16,178321549.61442813,53444718.38843998,93767348.71068074,235882971.36991537,0.9435318854796615,72.67527375627667,0.042589112009949796,0.01609126984126984,0.0,0.3083401425062067,0.9532142857142857,1.0
4.0,3.0,3x,17,180720549.05068627,49966242.44005121,95155239.61483915,242882561.481342,0.971530245925368,41391.87380539078,0.04958321496874011,0.02666666666666667,0.0,0.3487815837611407,0.9173611111111111,0.9925793650793651
4.0,3.0,3x,18,187599596.41289678,50985863.16927184,88726484.62911505,242626804.1449456,0.9705072165797823,5512.672813441163,0.04424011147964145,0.018015873015873016,0.0,0.31103625280609937,0.9584722222222222,0.9967460317460317
4.0,3.0,3x,19,187629048.8306298,48536874.6932742,87638284.39304978,242360016.35636336,0.9694400654254535,49868.70162285197,0.047990507788018576,0.026507936507936508,0.0,0.3367337286552548,0.9542460317460317,0.9934325396825396
4.0,3.0,3x,20,186205292.0225322,50359671.50812678,100366604.44745873,247605667.44441593,0.9904226697776637,32191.3023372281,0.05119509464918338,0.03166666666666667,0.0,0.3474137874579912,0.9209325396825396,0.9817063492063492
4.0,3.0,3x,21,184511360.40427932,55759386.90065637,89234998.3586077,244134548.23753887,0.9765381929501555,175.99957931170835,0.0479117491968995,0.02134920634920635,0.0,0.3305069411995649,0.959484126984127,1.0
4.0,3.0,3x,22,187387581.4411638,54306764.18465103,93660526.9742433,245361563.36933357,0.9814462534773343,134.03624597838103,0.04650634894763904,0.019126984126984128,0.0,0.32168733989445564,0.9567261904761905,1.0
4.0,3.0,3x,23,179549073.85056752,52881979.059250355,90425620.33745351,238631752.20843467,0.9545270088337386,7240.077218201516,0.04431860658997689,0.014523809523809524,0.0,0.30843116927142883,0.9500793650793651,0.9956746031746032
4.0,3.0,3x,24,183370857.42217892,56052981.7015145,101148726.29506586,245481349.57129085,0.9819253982851635,182.56896423229003,0.048491336313441546,0.02507936507936508,0.0,0.33880680907674204,0.9360515873015873,1.0
4.0,3.0,3x,25,186513408.04350287,55135963.03853477,85554999.93163064,244800513.60446298,0.9792020544178519,94.4823769308617,0.046006064564324704,0.021904761904761906,0.0,0.31987024616532694,0.9681349206349207,1.0
4.0,3.0,3x,26,184347830.30741563,58200932.10871575,83007097.26768966,244920606.95369408,0.9796824278147763,204.74813089909634,0.04692090147584686,0.022202380952380953,0.0,0.3280654976942897,0.9730357142857143,1.0
4.0,3.0,3x,27,183616738.86591506,55871866.346734785,94118046.58352835,245881983.80029395,0.9835279352011758,12812.157337250088,0.04696406102807611,0.02396825396825397,0.0,0.32553058622689274,0.9481746031746032,0.9940674603174603
4.0,3.0,3x,28,182538823.10122982,51054670.06995589,91226612.22318323,238882451.5240827,0.9555298060963308,30675.94573005423,0.04667429746670357,0.020892857142857144,0.0,0.33539779579213835,0.9509325396825397,0.9942460317460318
4.0,3.0,3x,29,184065661.0080364,52280118.52105632,90608302.68949428,241146220.29846084,0.9645848811938433,78.25158328010703,0.045709348045517316,0.01880952380952381,0.0,0.32724736114322267,0.9503571428571429,1.0
4.0,3.0,3x,30,179964727.98181725,53135439.58195479,89323549.22805397,237000390.3284601,0.9480015613138404,223.30598804228958,0.045101755982213956,0.017242063492063493,0.0,0.3241861851958854,0.955595238095238,1.0
