mechanism,workload,propagation_time_s,execution_time_s,safe_payload_bytes,execution_capacity_gas,transfer_capacity_gas,maximum_candidate_limit,physical_binding_constraint,benchmark,benchmark_label,optimize_floor,match_state_growth,shared_limit,shared_target,minimum_sufficient_floor_rate,floor_rate,cpsb,m_data,m_state,floor_payload_feasible,target_limit_ratio,n_replications,burn_in_blocks,measured_blocks,daily_block_length,m_execution,reference_cpsb,reference_m_state,static_bytes_per_reference_data_gas,equilibrium_fee_wei,equilibrium_floor_bounded,equilibrium_binding_branch,equilibrium_regular_gas,equilibrium_state_gas,equilibrium_execution_gas,equilibrium_data_gas,equilibrium_state_activity_multiple,equilibrium_state_bytes,equilibrium_annual_state_gib,included_execution,included_execution_p05,included_execution_p95,included_data,included_data_p05,included_data_p95,included_state,included_state_p05,included_state_p95,included_execution_metered,included_execution_metered_p05,included_execution_metered_p95,included_data_metered,included_data_metered_p05,included_data_metered_p95,included_state_metered,included_state_metered_p05,included_state_metered_p95,included_regular_metered,included_regular_metered_p05,included_regular_metered_p95,shared_gas_used,shared_gas_used_p05,shared_gas_used_p95,shared_target_utilisation,shared_target_utilisation_p05,shared_target_utilisation_p95,shared_fee_wei,shared_fee_wei_p05,shared_fee_wei_p95,shared_fee_log_return_sd,shared_fee_log_return_sd_p05,shared_fee_log_return_sd_p95,shared_limit_hit_fraction,shared_limit_hit_fraction_p05,shared_limit_hit_fraction_p95,shared_near_limit_fraction,shared_near_limit_fraction_p05,shared_near_limit_fraction_p95,shared_fee_floor_bounded_fraction,shared_fee_floor_bounded_fraction_p05,shared_fee_floor_bounded_fraction_p95,shared_target_deviation,shared_target_deviation_p05,shared_target_deviation_p95,shared_rationed_gas,shared_rationed_gas_p05,shared_rationed_gas_p95,regular_binding_fraction,regular_binding_fraction_p05,regular_binding_fraction_p95,runtime_bal_bytes,runtime_bal_bytes_p05,runtime_bal_bytes_p95,estimated_static_payload_bytes,estimated_static_payload_bytes_p05,estimated_static_payload_bytes_p95,estimated_counted_payload_bytes,estimated_counted_payload_bytes_p05,estimated_counted_payload_bytes_p95,included_state_bytes,included_state_bytes_p05,included_state_bytes_p95,annualized_state_growth_gib,annualized_state_growth_gib_p05,annualized_state_growth_gib_p95,base_fee_burn_eth_per_block,base_fee_burn_eth_per_block_p05,base_fee_burn_eth_per_block_p95,base_fee_exposure_proxy_eth_per_block,base_fee_exposure_proxy_eth_per_block_p05,base_fee_exposure_proxy_eth_per_block_p95,equilibrium_log_rmse,equilibrium_log_rmse_p05,equilibrium_log_rmse_p95
shared_fee_8131_8279,full_multiscale_60d,5.0,4.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,proposal_faithful,"Proposal-faithful: F=64, CPSB=1530",False,False,400000000.0,200000000.0,40,64,1530.0,2.161501805529043,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,63308.22922671631,False,state,93332376.27653272,199999999.99998695,81564794.00591955,11767582.270613175,6.742499042293249,130718.95424835748,319.93669622082587,58895373.03587954,53898253.99714342,63538241.97413843,5980897.8354590405,5087187.539660841,7263487.04576304,35522052.71588774,35330147.38383136,35669168.5611552,85277901.07800992,78042293.23491555,92000570.40882206,12927721.470029492,10995965.052041827,15700040.36385374,200923928.824409,199838451.76632637,201756062.4249061,98205622.54803947,89142448.7690534,106543086.14232093,202985159.5124051,202775076.1532325,203228768.56923294,1.0149257975620256,1.0138753807661627,1.0161438428461647,115952.90777771476,50430.79300353097,219305.92777169115,0.061012333778740636,0.058936400495442416,0.06327942856737612,0.08096292162698412,0.07406944444444444,0.09054662698412698,0.08615327380952381,0.07861904761904762,0.09613690476190476,0.0,0.0,0.0,0.39844636631948993,0.38197146593966946,0.41786582889136475,14198755.431741074,11488740.736445002,17576817.287294317,0.05916790674603174,0.04111904761904762,0.08551686507936508,353854.9856466438,330911.1201985515,374307.4834292506,675561.3124785584,574613.910096004,820433.8172631693,1029416.2981252023,904614.2436933444,1200750.7707139102,131322.82929699938,130613.36716753358,131866.70746725888,321.41468989896987,319.6782701800375,322.74584027375687,2.3189865833110667e-05,1.0085701117148761e-05,4.386128041505357e-05,3.1425168584055486e-05,1.4389123999121383e-05,5.75528402401188e-05,1.2248700994173995,1.0616974305327451,1.4497633030902193
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,50000000.0,25000000.0,40,64,510.0,2.161501805529043,1.8854384198217493,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1616044955.0430844,False,regular,25000000.000000708,3220594.7295819097,23853463.050618015,1146536.9493826907,0.32572285319733196,6314.891626631195,15.455796564730612,16631654.283601392,16501338.248874065,16732005.862038916,530768.1159659787,468432.10786824254,628048.4935133099,1795806.8190652346,1460080.5634746272,2245606.679192239,24081901.440654267,23893209.573271547,24227206.097673923,1147256.2409777122,1012516.8469249803,1357527.9526888237,3385883.171243478,2752891.990410049,4233953.108757393,25229157.681632012,25153533.30226254,25266744.08720721,25260595.17356734,25240386.262070816,25288524.618796762,1.0104238069426934,1.0096154504828325,1.0115409847518706,2999207191.026578,1421501072.8905275,6915448991.999962,0.050824340813867025,0.04876868780923039,0.05296209610649523,0.02713107638888889,0.021479166666666667,0.03356944444444444,0.03304129464285714,0.026373015873015875,0.040804563492063496,0.0,0.0,0.0,0.3171608150506131,0.3004017928096554,0.3338012679436527,97644.61536302982,68175.33336313207,127387.65152772554,0.9965928819444445,0.991764880952381,0.9994623015873016,78449.29457142156,77204.76054121956,79649.11676438956,59951.936132048635,52910.88701137785,70940.06221985043,138401.23070347018,131847.01058205427,148134.4185716769,6638.98661028133,5397.827432176567,8301.868840700772,16.24902413396103,13.21126752696933,20.31895454354736,0.07498036331846498,0.035534586441626215,0.17288395517926997,0.08265779118755678,0.03984895495342104,0.1875988595958412,1.085696816673535,0.8326961988027048,1.4567684821863383
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,75000000.0,37500000.0,40,64,765.0,2.161501805529043,2.828157629732624,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,66425030.80442605,False,regular,37499999.999999896,12280695.455132913,35115102.532672405,2384897.4673274895,0.8280257734493413,16053.196673376357,39.29045131209592,24278378.97340904,23945348.748279337,24564529.50670816,1082972.2163381437,966256.0135375337,1285257.800938699,4314046.15789922,3552880.793601182,5311718.576063929,35154021.3382722,34671808.2690506,35568354.68254419,2340846.4009526838,2088564.1178646518,2778087.057299301,12200802.556481406,10048106.923953753,15022377.417887807,37494867.739224955,37112130.96471177,37741290.08737147,37895595.13316454,37863610.89635194,37940354.625106,1.0105492035510544,1.0096962905693851,1.0117427900028266,128130484.57912296,60739991.250191435,286070448.4994317,0.05114569572378898,0.049046024347922504,0.05342249645607174,0.028100818452380952,0.022291666666666664,0.034187499999999996,0.034056299603174606,0.027393849206349206,0.04148511904761905,0.0,0.0,0.0,0.31946639083279205,0.3034877254980826,0.33724064678460564,185431.25209392962,113189.41740591303,281923.3006579484,0.9699634176587302,0.9428392857142857,0.985844246031746,118945.75130454655,116908.65355278327,120879.53085575844,122325.13444882439,109141.67047389726,145173.9305305844,241270.88575337094,228476.22318306335,262317.95843317197,15948.7615117404,13134.780292750003,19637.09466390563,39.034844611635215,32.147581325235784,48.0620980046168,0.004804902020828937,0.002277530460658918,0.010727569636701448,0.006053475257244855,0.0029684302741304486,0.013066336486099644,1.0435771939294216,0.8018994999507303,1.4035385484103757
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,100000000.0,50000000.0,40,64,1020.0,2.161501805529043,3.7708768396434986,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,7127800.090390119,False,regular,50000000.000000015,31400272.926351912,46019677.17025021,3980322.8297498054,1.5878723260026617,30784.581300345013,75.34574685367448,30880128.66282139,30069116.950489882,31505714.23109248,1708590.3367165774,1532993.936753534,2042856.3842762262,7298699.343233851,6231292.369939464,8519292.676040486,44713063.55051048,43538754.38134718,45618883.846008636,3693121.097722353,3313569.162157857,4415637.763049581,27522496.31292164,23497436.078851968,32125203.44222549,48406184.64823276,47115110.23567847,49338181.33178331,50545916.11362871,50500558.404833175,50604242.151359625,1.0109183222725742,1.0100111680966635,1.0120848430271925,17528876.973054133,8653244.79757922,36177764.251869984,0.052088034902564306,0.049874291363618824,0.05461212614352284,0.03158234126984127,0.025223214285714286,0.03987797619047619,0.037686631944444444,0.031147817460317462,0.047014880952380954,0.0,0.0,0.0,0.3269941117113332,0.3094701299677154,0.34670991150472996,581970.9111028102,307926.0032700535,949097.177751726,0.8863969494047619,0.8245436507936508,0.9327083333333333,156010.75797888613,153556.0588712529,159087.2155122107,192990.6783421661,173156.5100134174,230747.08482475317,349001.43632105226,330603.6645431556,385730.02810571657,26982.839522472197,23036.702038090167,31495.29749237793,66.04092406579939,56.3826905154632,77.08523591046148,0.0008764409757595961,0.00043261827302237376,0.00180888157085938,0.0012725576499109641,0.0006524272412709799,0.002534069154672465,1.0365407875115238,0.7654480505231006,1.494822380661892
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,125000000.0,62500000.0,40,64,1275.0,2.161501805529043,4.713596049554373,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1421367.1930095186,False,state,61710624.41116986,62500000.00000148,55948154.265304595,5762470.1458652625,2.5284371408601936,49019.607843138416,119.97626108282037,35791738.218040824,34077684.296462595,37211360.149047986,2270275.0264492757,2020599.0867091306,2738255.1187225617,9841352.813558053,8770135.265573116,10852724.350206086,51824857.43504265,49342982.99852858,53880407.34261958,4907203.56871761,4367528.574172112,5918743.383118004,46388161.744256854,41338874.9418617,51155358.624032564,56732061.00376019,53909224.94629789,58844599.8827779,63237062.0335029,63180886.79183399,63310176.85776928,1.0117929925360465,1.0108941886693437,1.0129628297243085,5631477.173652834,2773970.436728334,11538974.083930526,0.054184427325916634,0.05203732741009369,0.05677654922823142,0.03908358134920635,0.031483134920634925,0.048042658730158734,0.04482452876984127,0.03744047619047619,0.05328769841269841,0.0,0.0,0.0,0.3449211902017574,0.32736819336376655,0.3682639818806419,1550966.031302592,955577.0350283633,2315586.287932729,0.7358165922619048,0.6336329365079365,0.8188184523809524,184386.668516241,178747.68719586582,189232.71429750053,256434.739189564,228233.0527228323,309294.5696109464,440821.40770580503,412540.7073214071,493686.32428739517,36382.87195627988,32422.647013224854,40121.84990120201,89.04765127329486,79.35493844631586,98.19885859299347,0.00035196266614011945,0.00017335909795156975,0.0007211892537174858,0.0005493412557149224,0.00028187399693571674,0.001102710247218273,1.1957219907535073,0.8621809126857324,1.6504050327587236
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,150000000.0,75000000.0,40,64,1530.0,2.161501805529043,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1184472.6608413283,False,state,63206482.43427539,75000000.00000046,57197805.08629793,6008677.347977456,2.528437140860149,49019.60784313756,119.97626108281827,38992053.560354725,36453044.50506333,41226968.79346099,2689842.3302268097,2377500.175252782,3252542.3534210166,11509931.706064235,10686593.83899009,12154923.026322648,56458772.81943147,52782399.75492219,59694831.449206226,5814099.053373706,5138970.921454534,7030376.169479256,65103802.34441055,60446743.803183526,68752076.5914099,62272871.872805074,58012071.84465094,65574092.460780725,75962152.71956256,75891131.71688624,76055117.99409449,1.012828702927501,1.0118817562251499,1.01406823992126,3104912.9361992544,1461849.9051599405,5830191.239135599,0.05652504586241988,0.054476670081905314,0.05912359676215976,0.050694444444444445,0.041063492063492066,0.06151190476190476,0.055554315476190476,0.04628472222222222,0.06632638888888889,0.0,0.0,0.0,0.3647689144933911,0.3477324465469491,0.38843855471167305,3013754.0504931016,2126490.208921493,4135864.865657384,0.5411067708333333,0.42440972222222223,0.6490188492063492,202876.24888037727,192785.0183940004,211141.779704103,303826.1921471091,268546.158620096,367384.93811783305,506702.44102748646,464301.3740316346,570541.0667393635,42551.50480026834,39507.67568835525,44935.99777216334,104.14547716742865,96.69565754849239,109.98156121489151,0.00023286380654345077,0.00010963624584996981,0.0004372625719731316,0.0003640648180559282,0.00017913133342363984,0.0006692870883873548,1.0641353840992602,0.8690258048769159,1.3423074928537952
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,175000000.0,87500000.0,40,64,1785.0,2.161501805529043,6.5990344693761225,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1015262.2807211468,False,state,64501152.69048977,87500000.00000028,58276121.01656001,6225031.673929756,2.5284371408601416,49019.60784313741,119.97626108281791,40945493.11569537,37862804.0088524,43755748.003276855,2970912.075665974,2585129.154624086,3581245.3141776547,12409514.666398264,11877275.60798492,12770036.106928842,59287267.089443594,54823669.303120926,63356392.148914926,6421631.815620035,5587761.335245772,7740868.212637435,81890815.0317853,78378551.13936798,84269908.44479397,65708898.90506366,60473541.76295876,69915208.702347,88691819.68242976,88609520.95260596,88800553.61260344,1.0136207963706259,1.0126802394583538,1.014863469858325,2226881.822963639,986141.3219031547,4281605.616655613,0.05825060826937087,0.05634191032408355,0.0607455586128414,0.06211805555555555,0.05415873015873016,0.0727609126984127,0.0667640128968254,0.05861210317460318,0.07782142857142857,0.0,0.0,0.0,0.3790804942469298,0.36265954938066697,0.40102351504089634,4585059.599642666,3497820.4627005416,5880594.680708627,0.35890004960317456,0.2646428571428571,0.4700734126984127,213843.90291014872,200590.72890679748,225626.13447158106,335573.9081841818,291998.5080284179,404512.976364502,549417.8110943305,493212.00923435745,618505.9654459665,45877.20730072005,43909.552459029685,47210.032742181495,112.28518633757932,107.46932016902603,115.54729756568835,0.00019484755083780655,8.628411412720724e-05,0.0003746376676801096,0.0002971863827875431,0.0001392622084217081,0.0005506472299684737,1.1134585037446452,0.9689401322441675,1.3512604569495552
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,200000000.0,100000000.0,40,64,2040.0,2.161501805529043,7.541753679286997,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,888354.4956312402,False,state,65645352.150078095,99999999.9999914,59226618.930732764,6418733.21934533,2.528437140859916,49019.60784313304,119.97626108280721,42198127.082256235,38806260.60024934,45306874.786148235,3160562.1420945353,2722894.7988002067,3805516.8429383244,12857484.797871172,12532646.032404283,13067525.723679587,61101025.79375224,56189752.81232147,65602355.27862544,6831560.776624083,5885542.023872316,8225631.526982327,96967983.28071445,94518129.3260807,98552060.20573004,67932586.57037626,62127438.54220686,72905932.76518309,101414283.92572646,101321244.53380068,101538795.0112105,1.0141428392572647,1.0132124453380067,1.0153879501121053,1792295.8258187613,780359.770523327,3431826.7176711266,0.0593585476328298,0.05744408841693622,0.06175490125670016,0.06997085813492063,0.062419642857142854,0.08053273809523809,0.07476438492063492,0.06694940476190477,0.08551388888888889,0.0,0.0,0.0,0.38770240083603646,0.37211331945156706,0.40838821981730145,6027696.505188357,4780131.612894813,7565844.530232875,0.2300967261904762,0.16727579365079365,0.31879166666666664,220541.14788834256,205466.81762660365,234055.12204231985,356995.48255526304,307559.572931131,429845.154323282,577536.6304436056,512480.0016843815,660098.2823280372,47533.32513760512,46332.41633631407,48309.83343418139,116.3385607876128,113.3993176108537,118.23907705492218,0.00017922509180391487,7.803311332726602e-05,0.00034317950930533704,0.00026561127390268326,0.00012244952211562903,0.0004935045004822186,1.1634356411659734,1.0196309109163826,1.3909995430476634
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,225000000.0,112500000.0,50,64,2295.0,2.161501805529043,8.484472889197871,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,789648.4405610375,False,state,66672464.41067433,112499999.99999341,60077877.415590666,6594586.99508367,2.5284371408599857,49019.607843134385,119.9762610828105,43094845.344750196,39527606.15804623,46372760.92905407,3299074.8413058664,2825077.254174528,3989183.8104683426,13085427.060907982,12883455.89971757,13219979.485381026,62399434.265283965,57234229.34672385,67145711.3755424,7130956.226058071,6106409.585657304,8622628.00891451,111022951.14184085,109309332.30032222,112164557.53945675,69530390.49134204,63392964.129562356,74982439.09902512,114128980.21315637,114018715.74478641,114267867.30963643,1.0144798241169455,1.0134996955092126,1.015714376085657,1524098.2940805922,660834.5107249081,2893711.006316914,0.06006092255405804,0.0581066876174325,0.062375786532770636,0.07491939484126983,0.06702083333333332,0.0840763888888889,0.0798325892857143,0.07181944444444445,0.08964682539682539,0.0,0.0,0.0,0.392653691253963,0.3766238585821014,0.4124901630729398,7317823.195272996,5890852.185953632,9064452.277372247,0.15045014880952381,0.10665972222222223,0.21429563492063491,225094.64096401853,209002.0223079476,239568.5798652129,372640.92968518764,319101.4042019639,450590.91876485315,597735.5706492062,527265.3223189843,690442.8060066529,48376.01356942956,47629.338692950856,48873.44555096155,118.4010539766968,116.57355547423926,119.61852657415619,0.00017145664206864002,7.43411791489784e-05,0.00032553920185229173,0.00024734533144178054,0.00011331817441458576,0.0004582301223152603,1.1934515556632619,1.0453049485872061,1.4198170459972712
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,250000000.0,125000000.0,50,64,2550.0,2.161501805529043,9.427192099108746,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,710683.5965047226,False,state,67605688.4331622,125000000.00000511,60849716.328567326,6755972.104594868,2.528437140860237,49019.60784313926,119.97626108282243,43803925.12405205,40125989.99104229,47184755.530748434,3409194.577068405,2908078.9657669775,4133757.838031158,13209826.131490393,13078292.357373316,13301613.177311042,63426150.49371989,58100662.72996832,68321443.72512747,7368980.233733164,6285817.935126388,8935125.030524071,124531568.53737646,123291574.38125561,125396862.65053634,70795130.72745317,64443226.436871804,76554230.98523012,126837799.80773377,126711060.40431555,126990858.16791879,1.01470239846187,1.0136884832345243,1.0159268653433502,1336489.0198036423,579490.3689846126,2518658.611487988,0.06051942009279519,0.05851110985431111,0.06278422436009534,0.0779532490079365,0.07077281746031747,0.08722222222222223,0.08295262896825398,0.07519742063492063,0.09288492063492064,0.0,0.0,0.0,0.3955566690242588,0.3796345785703257,0.4149368386981518,8499564.35554583,6877561.067440785,10536978.769937431,0.10322296626984127,0.0723154761904762,0.14870932539682538,228550.4603021437,211841.6389451493,243588.5998755158,385079.301860763,328476.70984402363,466921.012088233,613629.7621629068,539503.566519,713212.7005596217,48835.909230343714,48349.6370122571,49175.24025511229,119.52665583914452,118.33649693821712,120.35717385861565,0.00016705675579581548,7.243369729038036e-05,0.00031483359605590953,0.0002352575907476614,0.0001076322416054228,0.0004343002160458923,1.2104798260706424,1.0542316258360305,1.4367106801345453
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,275000000.0,137500000.0,50,64,2805.0,2.161501805529043,10.36991130901962,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,646075.9968224195,False,state,68461830.80260189,137500000.00000963,61556468.40547501,6905362.397126876,2.5284371408603104,49019.607843140686,119.97626108282593,44403300.461490974,40647008.02038307,47879842.30333718,3502368.5545473625,2980986.161575212,4253744.290278668,13283427.564515684,13194105.58876436,13349519.964306086,64294019.53164204,58855073.843706205,69327898.69736037,7570375.954282268,6443406.970501906,9194475.963696236,137747965.7238028,136821704.75731605,138433338.0478287,71864395.48592448,65358401.63663769,77834770.13399504,139542727.95670962,139400020.82864124,139709740.00489232,1.0148562033215245,1.013818333299209,1.0160708363992168,1195086.2302302425,518922.1872816847,2258486.950883526,0.06083391677993784,0.05879031200171578,0.06309384428796828,0.0799156746031746,0.0729890873015873,0.0895,0.08497829861111111,0.07745138888888889,0.09490376984126984,0.0,0.0,0.0,0.39739784016854846,0.38127699627864015,0.4166337503878029,9613885.403041707,7778627.3283184925,11915812.39757586,0.07424603174603174,0.05229464285714286,0.10735218253968254,231389.93971975576,214271.86407701744,246809.83950800227,395603.59708302055,336711.8080256601,480473.8610734477,626993.5368027764,550186.777809734,731610.9618108589,49108.00917069618,48777.791357331924,49352.34868015283,120.19262472222519,119.38441143098129,120.79064951412532,0.00016432002173764776,7.134926932844771e-05,0.0003105432447802733,0.00022651483907855559,0.00010360507897552956,0.0004164866492583112,1.2204848439824825,1.0594425812622543,1.4464180225978565
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,300000000.0,150000000.0,64,64,3060.0,2.161501805529043,11.312630518930495,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,592236.3304206335,False,state,69253475.46778028,150000000.0000035,62208847.813166834,7044627.654613436,2.5284371408601922,49019.607843138394,119.97626108282032,44930397.3843838,41112896.42327086,48485369.21181586,3584400.508578654,3046870.7925844328,4357921.314808539,13329834.629948372,13267165.592875555,13379595.8479195,65057232.61497861,59529659.69123349,70204674.93867654,7747688.171031974,6585816.719384899,9419654.79031212,150795494.04703784,150086542.38565752,151358424.3201158,72804920.78601047,66177405.42553161,78932853.79915641,152244938.55956098,152086896.66986424,152425944.1254165,1.0149662570637399,1.0139126444657616,1.01617296083611,1083509.4488226525,471305.6001155689,2050602.6107021603,0.06105853997245987,0.05899263274393474,0.06331641953727782,0.08115327380952381,0.07418849206349207,0.09070634920634921,0.08633370535714285,0.07889186507936509,0.09624900793650794,0.0,0.0,0.0,0.3986761293001235,0.3823659187465389,0.41797287569588765,10683814.016022664,8632424.19689576,13230063.832228292,0.05574404761904762,0.039804563492063495,0.0803611111111111,233839.72834573104,216421.9268620539,249591.17368012556,404869.3655437364,344153.68531921174,492240.9852340144,638709.0938894673,559791.2934297037,747231.645508113,49279.573217986224,49047.88966851553,49463.53735951497,120.61253042599913,120.04548129519335,121.06278555542728,0.00016252208962547866,7.069334749387656e-05,0.000307591675764084,0.00021984082938072486,0.00010050205148480181,0.00040299119746916966,1.226665287318216,1.062757452796816,1.4521831068472624
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,325000000.0,162500000.0,64,64,3315.0,2.161501805529043,12.25534972884137,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,546679.689618995,False,state,69990300.70037904,162500000.00000888,62815082.50343228,7175218.19694676,2.5284371408602717,49019.60784313994,119.9762610828241,45405736.53784199,41537440.709154025,49021788.36866988,3658531.8306107195,3107362.121800874,4456221.781175194,13360882.740296297,13315010.446222074,13400276.913601404,65745502.73226639,60144381.08187163,70981386.20539479,7907923.15745054,6716568.836705151,9632131.425848113,163742290.6683572,163180109.66161537,164225080.03948882,73653425.8897172,66924528.34869717,79904939.80924529,164945399.5307755,164772459.47858182,165140589.53208628,1.01504861249708,1.013984366022042,1.0162497817359157,992515.6216609627,432455.44361861557,1879924.052476028,0.061225870306655626,0.05914804457040623,0.06348078607071461,0.08208395337301587,0.07495436507936508,0.09175396825396825,0.08732328869047619,0.0800952380952381,0.09700595238095237,0.0,0.0,0.0,0.3996816630566225,0.3831902679096234,0.41909581593790773,11725263.908588562,9454802.734576872,14503196.74349895,0.04355034722222222,0.031199404761904765,0.06234126984126984,236021.18465860083,218363.3678722278,252095.91283868896,413242.7326510695,350986.37213033746,503344.33357783617,649263.9173096705,568571.9003256975,760980.4246183396,49394.35615938377,49224.76912869242,49539.99397872966,120.89346348015644,120.47839655559852,121.24991433331887,0.00016127947054975743,7.027155237241612e-05,0.00030548893394790667,0.0002145273203533554,9.800084122049558e-05,0.0003923939699836617,1.230693512652942,1.0649985839423737,1.4556697712632252
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,state_matched_64,"State-matched 64: F=64, matched CPSB",False,True,350000000.0,175000000.0,64,64,3570.0,2.161501805529043,13.198068938752245,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,507631.14036054903,False,state,70679917.35061637,175000000.0000034,63381633.9279308,7298283.42268556,2.5284371408601825,49019.607843138205,119.97626108281985,45841357.68557389,41928863.62562861,49507811.18986781,3726712.1694564223,3163606.2891503973,4545481.074108108,13382657.745904505,13346457.27097856,13416378.428989917,66376262.930035084,60711144.191266775,71685125.80209531,8055295.082967113,6838140.7059816215,9825065.548682816,176625239.51415896,176147463.15047106,177070287.41418073,74431558.01300229,67614130.61149786,80785544.06672138,177644604.2300746,177456873.34430188,177854143.35484695,1.015112024171855,1.0140392762531536,1.0163093905991256,916492.6160710745,399927.88632374693,1736635.273502786,0.061355310349743064,0.059269130089793814,0.06360738629547494,0.08281249999999998,0.07552678571428571,0.09249305555555556,0.08804501488095239,0.08077380952380953,0.0975922619047619,0.0,0.0,0.0,0.4005488890264458,0.3839128316566178,0.4200569372912567,12747290.980679974,10260511.713507729,15746967.724571768,0.03507750496031746,0.02489186507936508,0.04941170634920635,238003.3417058838,220143.7106662835,254338.24843797358,420943.9174000815,357339.3285859114,513426.45280869235,658947.2591059653,576708.6889173192,773396.7152762357,49474.85700676721,49341.02609256893,49599.52028408424,121.09049057009094,120.7629373029537,121.3956059017902,0.00016038188579865006,6.998493905762449e-05,0.0003039124196695345,0.00021016351403797774,9.59281513525224e-05,0.0003837715170052084,1.233442141972453,1.06660052644009,1.4580595384028825
