propagation_time_s,safe_payload_bytes,execution_capacity_gas,transfer_capacity_gas,maximum_candidate_limit,physical_binding_constraint,benchmark,benchmark_label,optimize_floor,match_state_growth,shared_limit,shared_target,minimum_sufficient_floor_rate,floor_rate,cpsb,m_data,m_state,floor_payload_feasible
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,175000000.0,87500000.0,40,40,1785.0,1.5887467517058966,6.5990344693761225,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,200000000.0,100000000.0,40,40,2040.0,1.5887467517058966,7.541753679286997,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,225000000.0,112500000.0,40,40,2295.0,1.5887467517058966,8.484472889197871,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,250000000.0,125000000.0,40,40,2550.0,1.5887467517058966,9.427192099108746,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,275000000.0,137500000.0,40,40,2805.0,1.5887467517058966,10.36991130901962,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,300000000.0,150000000.0,40,40,3060.0,1.5887467517058966,11.312630518930495,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,325000000.0,162500000.0,40,40,3315.0,1.5887467517058966,12.25534972884137,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,350000000.0,175000000.0,40,40,3570.0,1.5887467517058966,13.198068938752245,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,375000000.0,187500000.0,40,40,3825.0,1.5887467517058966,14.14078814866312,True
5.0,10242311.0,400000000.0,973251271.4932127,400000000.0,execution,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,400000000.0,200000000.0,40,40,4080.0,1.5887467517058966,15.083507358573994,True
