benchmark,propagation_time_s,state_demand_cap_label,state_demand_cap_multiple,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_regular_metered,included_state_metered,included_state_bytes,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,annualized_state_growth_gib,shared_fee_wei,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,shared_fee_log_return_sd,regular_binding_fraction,state_demand_cap_active_fraction,base_fee_exposure_proxy_eth_per_block
fully_optimized,4.0,5x,5.0,1,48764743.24177568,4424264.1833393015,13434033.883655984,70609196.20516281,9563055.020425376,80172251.2255884,253290436.1743001,49664.79140672551,251232.9568486728,499734.6219038327,750967.5787525055,121.55535800091424,435908.8481926111,0.0802777777777777,0.0853968253968254,0.0,0.3951554146125329,19526770.58757619,0.0607610115663739,0.0139484126984126,0.0518452380952381,0.0001404283624044
fully_optimized,4.0,5x,5.0,2,55426315.29803721,4449514.028302264,13355052.462038402,80254858.56461254,9617632.605902256,89872491.1705148,251801290.10660136,49372.80198168654,280025.0697978869,502586.6716917305,782611.7414896174,120.84070929127954,402012.1872600616,0.0763492063492063,0.0818055555555555,0.0,0.3915442499457069,15830571.433613371,0.0598770989058289,0.0323412698412698,0.153531746031746,0.0001277636296707
fully_optimized,4.0,5x,5.0,3,52788934.64573597,5056189.227017905,13287373.68319695,76436047.76881313,10928962.143295646,87365009.91210955,250525248.40825757,49122.59772710933,269644.678113843,571112.5527162593,840757.2308301022,120.22833044346731,2230311.859796194,0.0811706349206349,0.086031746031746,0.0,0.3985505079239118,16197165.223333815,0.0609764130431692,0.0475396825396825,0.1036111111111111,0.0006414142081678
fully_optimized,4.0,5x,5.0,4,43606030.92990984,3304120.497481872,13458562.53273984,63139608.43375633,7141862.420992556,70281470.85474825,253752908.74798843,49755.472303527145,227555.57586886667,373210.8524965033,600766.42836537,121.77730092189212,555441.9738672127,0.0934325396825396,0.0993849206349206,0.0,0.4244124769179612,21910931.805473898,0.0641178252388432,0.0124404761904761,0.0321428571428571,0.000173146187245
fully_optimized,4.0,5x,5.0,5,55990827.10497787,5275724.510361773,13323453.341551594,81072246.74891527,11403488.054620847,92475734.80353682,251205508.14861867,49255.98198992523,282135.6443213268,595909.756786834,878045.4011081608,120.55479052432209,447310.0875775238,0.0877777777777777,0.093829365079365,0.0,0.4136715049361718,19155007.115676343,0.0626777296883142,0.0501785714285714,0.1758531746031746,0.0001429265988487
fully_optimized,4.0,5x,5.0,6,52870555.77823041,5044646.149769907,13384495.795243615,76554231.56669083,10904011.760982782,87458243.32767464,252356426.02292177,49481.65216135721,270841.3827079719,569808.7256604842,840650.1083684561,121.10712181781116,253182.74547438335,0.0955357142857142,0.1004761904761904,0.0,0.4051085517931814,26894989.539003152,0.0618712640303028,0.0331150793650793,0.1549007936507936,8.020756842624521e-05
fully_optimized,4.0,5x,5.0,7,51516641.33496511,6209560.619208218,13279359.317696806,74593823.20166379,13421976.489960538,88015799.69162443,250374142.4820111,49092.969114119835,262280.40983100544,701389.496566364,963669.9063973696,120.1558139472333,249302.2195815099,0.0768055555555555,0.082063492063492,0.0,0.3857857433714444,16451904.467022836,0.0592459490603314,0.0401984126984127,0.1464087301587301,8.014842487545328e-05
fully_optimized,4.0,5x,5.0,8,55450028.42908535,5646358.651962027,13178413.829369403,80289194.1318986,12204614.420880456,92493808.55278043,248470877.46201345,48719.779894512445,282115.2755575778,637774.05442863,919889.329986208,119.24242746343717,547640.9922601,0.0824801587301587,0.0875,0.0,0.3951098499167462,20938843.296131775,0.0602714241883054,0.0678968253968254,0.1315674603174603,0.000177226327568
fully_optimized,4.0,5x,5.0,9,52380405.37250153,5031947.8778946195,13425699.68489042,75844515.40974134,10876564.423397236,86721079.83313823,253133299.98879388,49633.980389959586,268316.4212068113,568374.4157206923,836690.8369275036,121.47994755284284,912008.7512683944,0.0850396825396825,0.0895238095238095,0.0,0.3907711717429368,22958042.513893586,0.0603063156759201,0.0172420634920634,0.0643849206349206,0.0002776779950473
fully_optimized,4.0,5x,5.0,10,47674456.66971831,5598501.78355715,13395904.23424035,69030509.36363551,12101171.71341643,81131681.07705167,252571525.1148746,49523.82845389698,246479.56369594933,632368.4698959808,878848.03359193,121.2103489570704,324020.96940292907,0.0841071428571428,0.0887896825396825,0.0,0.3946360043787139,18532958.344603553,0.0607820437418475,0.0248015873015873,0.1255753968253968,0.0001027653177637
fully_optimized,4.0,5x,5.0,11,49140757.05251024,3793175.013999385,13438587.943415033,71153647.60945795,8198954.64144726,79352602.25090411,253376300.1666598,49681.62748365878,254654.42791591576,428451.1057396488,683105.5336555645,121.59656456397408,356635.3679744117,0.0769642857142857,0.0826190476190476,0.0,0.3894055725015903,15219387.755894426,0.0600469259752157,0.0133928571428571,0.0831547619047619,0.0001139791269432
fully_optimized,4.0,5x,5.0,12,48428676.36311499,3660497.835803663,13426885.007379552,70122586.1956378,7912172.681224798,78034758.87686265,253155648.5143958,49638.3624538031,249640.36667390895,413464.7991509535,663105.1658248624,121.49067272301257,290407.8518830862,0.0773809523809523,0.0829761904761904,0.0,0.3940233694478065,16544279.06536459,0.0606251764390386,0.0147222222222222,0.0759920634920634,9.237987977465896e-05
fully_optimized,4.0,5x,5.0,13,46867718.39550033,4403557.860821547,13414198.675686711,67862387.94427302,9518298.266917478,77380686.21118996,252916455.5426028,49591.46187109859,242817.89156181196,497395.7773354194,740213.6688972313,121.3758828092805,768837.8941858687,0.0856349206349206,0.0917857142857142,0.0,0.4207074600621702,16282337.261678524,0.0636831322404424,0.0219047619047619,0.0658730158730158,0.0002335923983539
fully_optimized,4.0,5x,5.0,14,47614525.12911051,3942265.854760218,13434796.243260182,68943731.13764061,8521214.762939747,77464945.90058134,253304809.99517465,49667.60980297542,245973.0312964547,445291.3873886313,691264.418685086,121.56225607005824,419262.778827517,0.0860912698412698,0.0911507936507936,0.0,0.4033979912932798,22376390.013813917,0.06151375089351,0.0115674603174603,0.0400992063492063,0.0001320318434863
fully_optimized,4.0,5x,5.0,15,51974768.87419557,4858661.768725217,13349867.85049728,75257171.66110702,10502006.185554627,85759177.84666021,251703537.44868067,49353.63479385895,265413.45612549334,548801.2020385028,814214.6581639962,120.7937972976466,386055.55116879847,0.0959523809523809,0.101547619047619,0.0,0.420249225674968,24067688.413452372,0.0636841056341548,0.0387896825396825,0.1337698412698412,0.0001238840747242
fully_optimized,4.0,5x,5.0,16,42785162.995866925,3511548.15853698,13450630.37628651,61951027.89051566,7590217.684879892,69541245.57539542,253603352.8226975,49726.14761229363,226198.6159827483,396640.46236476675,622839.0783475151,121.70552827893538,525047.699561659,0.0874007936507936,0.0923809523809523,0.0,0.4038961930037718,18603390.459625535,0.0617601520146729,0.008313492063492,0.0362103174603174,0.0001628583021469
fully_optimized,4.0,5x,5.0,17,48829990.135854326,4236033.35327456,13404104.9179509,70703670.82841535,9156193.741384106,79859864.5698003,252726143.9562407,49554.145873772686,249029.41243233465,478473.3547653838,727502.7671977185,121.28455131899064,1239823.145120079,0.0924404761904761,0.0982539682539682,0.0,0.4302756493794475,18461485.93770766,0.0648728140812618,0.0331944444444444,0.1089285714285714,0.0003622847851634
fully_optimized,4.0,5x,5.0,18,50494874.92910148,4257609.307575269,13382056.62490524,73114350.53696205,9202830.20556125,82317180.74252337,252310436.9682443,49472.634699655755,258260.69094042736,480910.42699205654,739171.1179324839,121.08505143848744,567451.89313306,0.0787896825396825,0.0845833333333333,0.0,0.4050275838494561,16457582.221285377,0.061515297276168,0.031845238095238,0.1056944444444444,0.0001768204994104
fully_optimized,4.0,5x,5.0,19,49086824.64891324,3723364.14582986,13420608.51136023,71075555.8691089,8048058.3238533,79123614.19296196,253037309.0470306,49615.15863667267,250155.91320673365,420565.7475504042,670721.6607571379,121.43388101568053,1152627.982501754,0.0835119047619047,0.0886507936507936,0.0,0.4012907837403369,21458915.452177577,0.0613544705858924,0.0211706349206349,0.0563888888888888,0.0003337470355815
fully_optimized,4.0,5x,5.0,20,54287422.46715895,5085165.123803347,13287346.35206223,78605792.0053278,10991593.596514316,89597385.60184231,250524733.09653983,49122.49668559605,275360.3973260521,574385.4718332792,849745.8691593313,120.22808314277458,1089417.9719830188,0.0845833333333333,0.0901587301587301,0.0,0.406544611307072,19047866.416124005,0.0620959162621852,0.055,0.1144246031746031,0.0003429557804294
fully_optimized,4.0,5x,5.0,21,51293112.83946516,5070087.060054894,13378301.922240434,74270163.80458741,10959002.334498117,85229166.1390859,252239644.3616556,49458.753796403056,262056.03511760235,572682.3568803453,834738.3919979476,121.05107770948412,461638.1561489413,0.0826388888888888,0.088313492063492,0.0,0.4002222136897499,16742253.608269656,0.0614776073833354,0.0310714285714285,0.1057341269841269,0.0001483263586848
fully_optimized,4.0,5x,5.0,22,48726497.33981173,4239014.5324526755,13444329.068327922,70553817.82692705,9162637.565560369,79716455.39248745,253484545.5414964,49702.85206696008,251589.3303237953,478810.08837523777,730399.4186990331,121.64851206538368,499231.1799981604,0.0871626984126984,0.0926190476190476,0.0,0.4155031484913212,16546789.129297929,0.0628683864856377,0.0142857142857142,0.0561706349206349,0.0001593384873248
fully_optimized,4.0,5x,5.0,23,47748273.172481544,4298481.757811999,13407836.542294336,69137392.40208365,9291176.080544244,78428568.48262888,252796501.43529415,49567.94145790082,247245.65392638047,485527.09941913554,732772.753345516,121.31831622809484,577491.3614664149,0.0830952380952381,0.0886507936507936,0.0,0.4013956374450895,15165285.374803737,0.0613530472553067,0.0199801587301587,0.0719841269841269,0.0001817441342402
fully_optimized,4.0,5x,5.0,24,46466918.40198264,4142028.828782685,13429386.259625075,67282047.24113347,8953002.791967131,76235050.03310068,253202808.0852096,49647.609428472475,240035.3420526451,467855.2466331657,707890.5886858108,121.5133048389346,747475.0180936627,0.0856944444444444,0.0907539682539682,0.0,0.4023023389128596,20201422.37023638,0.0618452954737923,0.0175595238095238,0.0419444444444444,0.0002364449532783
fully_optimized,4.0,5x,5.0,25,49595361.56493354,4541522.185549536,13397841.398599545,71811894.88155377,9816508.40391538,81628403.2854688,252608049.15595892,49530.99003058018,254876.81112228657,512979.28383437375,767856.0949566603,121.22787702862612,405626.45009737194,0.0861706349206349,0.0912301587301587,0.0,0.3984842947192181,19680434.769123033,0.0611730824104293,0.0258531746031746,0.070079365079365,0.0001283872141931
fully_optimized,4.0,5x,5.0,26,52345384.58667747,5458412.122664256,13388774.949605912,75793806.85735017,11798367.658460489,87592174.51581103,252437106.84332007,49497.47193006276,266261.0977789076,616544.8999603115,882805.9977392191,121.1458409505011,397623.0954346972,0.0733730158730158,0.0782142857142857,0.0,0.3887707118635755,14153844.73114493,0.0596302432431647,0.02625,0.1025,0.0001276016848919
fully_optimized,4.0,5x,5.0,27,47973217.430546544,4340855.802444582,13426234.955390053,69463101.76087521,9382767.65452513,78845869.41540019,253143392.18443844,49635.95925185067,247424.7724519518,490313.3816788484,737738.1541308002,121.48479084844102,858687.8602776985,0.0849801587301587,0.0899007936507936,0.0,0.400358442370503,18991297.371064935,0.0612573094556218,0.0156150793650793,0.0651190476190476,0.0002627710294389
fully_optimized,4.0,5x,5.0,28,44758780.297261275,3465151.43287963,13446550.493318051,64808738.6463602,7489931.078600829,72298669.72496054,253526429.141721,49711.06453759235,230890.6254751071,391399.80557006976,622290.4310451769,121.66861221640625,944843.9620633292,0.0909325396825396,0.0962896825396825,0.0,0.4224553477870403,18584904.337009016,0.0638273504076813,0.0159325396825396,0.0206547619047619,0.0002756487427316
fully_optimized,4.0,5x,5.0,29,46369171.44827857,3790619.5735008623,13440102.246914376,67140513.96578419,8193431.052195798,75333945.01798135,253404851.42662048,49687.225769925586,240201.70259231696,428162.46065915475,668364.1632514717,121.61026645765122,471857.63733945607,0.0918849206349206,0.0974206349206349,0.0,0.4209559071146745,20881369.014120106,0.0636936822964612,0.0182539682539682,0.04375,0.0001474168948282
fully_optimized,4.0,5x,5.0,30,45001145.92896101,3841239.000464924,13430282.241900971,65159673.38536287,8302845.034973526,73462518.42033719,253219701.2792733,49650.92181946535,234870.84282311023,433880.08491182333,668750.9277349336,121.52141196798064,467083.352101335,0.0878373015873015,0.0937301587301587,0.0,0.4205899667916699,17375179.029480267,0.0636215960010792,0.017281746031746,0.0434325396825396,0.0001458416074163
fully_optimized,4.0,5x,5.0,31,57611078.46144475,5841338.904074953,13339405.731534358,83418299.21069513,12626064.587864889,96044363.7985604,251506280.6382287,49314.95698788799,287279.77457386494,659797.6901182203,947077.4646920852,120.69913275928204,708493.9118238523,0.0799206349206349,0.0847619047619047,0.0,0.3980264427083197,18645086.743980248,0.0607779104844137,0.0404960317460317,0.1747023809523809,0.0002146840749587
fully_optimized,4.0,unrestricted,inf,0,47861919.83450799,3456099.50482837,13432141.790664272,69301947.75342305,7470365.319774648,76772313.07319665,253254761.92609945,49657.79645609792,248254.81841580223,390377.3616890666,638632.1801048688,121.53823774925,411460.10571244784,0.0771626984126984,0.0823015873015873,0.0,0.3842298188287848,17481757.22626504,0.0593807990343767,0.009265873015873,0.0,0.0001309758755151
fully_optimized,4.0,unrestricted,inf,1,48591627.255587325,4389593.0027732225,13434829.561330898,70358531.89684434,9488113.201031951,79846645.09787624,253305438.1868822,49667.73297782004,250466.1228898756,495818.4024844779,746284.5253743535,121.5625575424275,436789.5067045159,0.0803968253968254,0.0854761904761904,0.0,0.3951827879238308,19537885.631916713,0.0607687223322558,0.01375,0.0,0.0001407189232857
fully_optimized,4.0,unrestricted,inf,2,51351802.87005024,3654167.331589256,13426008.691496098,74355144.3788587,7898489.284935489,82253633.66379522,253139126.11805487,49635.12276824605,261984.0411215945,412749.7486930806,674733.7898146751,121.48274354166408,408708.4073989505,0.0770238095238095,0.0823214285714285,0.0,0.3923941333781327,14941179.159149438,0.0601635174023579,0.0133531746031746,0.0,0.000129976113305
fully_optimized,4.0,unrestricted,inf,3,49411102.31305465,4068811.691848704,13433751.869732518,71545095.61627302,8794743.818288704,80339839.43456188,253285118.97543615,49663.74881871297,255031.58919554757,459585.13962184166,714616.7288173892,121.5528062503577,2233442.866264448,0.0819841269841269,0.0870238095238095,0.0,0.4003614257169658,16162453.293360244,0.0613365678604595,0.0123809523809523,0.0,0.000642478692017
fully_optimized,4.0,unrestricted,inf,4,43362092.61209136,3254847.79694416,13459370.26605202,62786396.5146575,7035359.389817001,69821755.9044737,253768138.0621861,49758.4584435659,226474.40446250865,367645.3452498702,594119.7497123788,121.78460954659728,558518.2395021332,0.0929365079365079,0.098829365079365,0.0,0.4242730312852724,21400118.058639713,0.0641031457606726,0.0118849206349206,0.0,0.0001741051336258
fully_optimized,4.0,unrestricted,inf,5,51528870.290158994,4275037.88854557,13432922.700529337,74611530.18911602,9240502.114796327,83852032.30391291,253269485.50071633,49660.683431513,262660.5879256191,482879.0402937469,745539.6282193661,121.54530366697924,453478.6367243492,0.089265873015873,0.0955555555555555,0.0,0.4147167960253546,18938738.59662042,0.0629973827512736,0.018829365079365,0.0,0.0001450319649268
fully_optimized,4.0,unrestricted,inf,6,49191773.08090401,4198618.744378701,13449471.572514055,71227516.56721166,9075321.996702576,80302838.56391555,253581504.2911565,49721.86358650128,254445.9642191892,474247.2564458799,728693.2206650691,121.69504305843762,258873.26993866856,0.0953174603174603,0.0999007936507936,0.0,0.4045044546225005,26768026.161716595,0.0619692785898992,0.011547619047619,0.0,8.209818081379322e-05
fully_optimized,4.0,unrestricted,inf,7,48201930.05553673,5264730.04255985,13414957.081415473,69794267.54867478,11379723.49261597,81173991.0412913,252930754.81558353,49594.265650114416,248734.80457593343,594667.8969018122,843402.7014777457,121.38274510251422,255833.80345055755,0.0776190476190476,0.0824404761904761,0.0,0.3848521501185085,15436150.344527034,0.0593692790525906,0.0147023809523809,0.0,8.229366922732418e-05
fully_optimized,4.0,unrestricted,inf,8,50401748.29881373,4246200.928402358,13434585.836006371,72979507.2860217,9178170.973380728,82157678.25940326,253300842.89597255,49666.83194038678,260272.33788715693,479621.8145095608,739894.1523967177,121.5603522391398,551336.6050775554,0.0844642857142857,0.0893650793650793,0.0,0.3964308828032216,21234793.296364,0.0607133629423412,0.0117261904761904,0.0,0.0001785152614502
fully_optimized,4.0,unrestricted,inf,9,52128721.51428767,4990318.000678903,13426484.488221653,75480088.289964,10786581.368631506,86266669.65859503,253148096.9723207,49636.88175927858,267194.19736330863,563672.1895225729,830866.3868858815,121.48704869987826,917031.286724744,0.0848015873015873,0.089265873015873,0.0,0.3909261025896755,22306376.80215704,0.0603120978216376,0.0168055555555555,0.0,0.000279149774322
fully_optimized,4.0,unrestricted,inf,10,45615951.73369462,4912909.800332522,13428625.995324643,66049885.05897418,10619263.403820246,76669148.46279505,253188473.76999795,49644.79877843097,237443.17230838764,554928.6886534278,792371.8609618153,121.50642572875748,328284.7979743576,0.0845238095238095,0.0893650793650793,0.0,0.394707216795498,18360300.663423747,0.0608801876224499,0.0145833333333333,0.0,0.0001041612029514
fully_optimized,4.0,unrestricted,inf,11,47985899.68760245,3543449.1732533295,13443430.675480962,69481465.10941947,7659171.785787421,77140636.89520629,253467606.897599,49699.5307642351,249541.63147996337,400243.782796593,649785.4142765563,121.6403831247332,361824.7765855162,0.0765079365079365,0.0821230158730158,0.0,0.3890192753835138,14942979.567997975,0.0600238146798745,0.0100992063492063,0.0,0.00011562035846
fully_optimized,4.0,unrestricted,inf,12,47568174.51440701,3491931.0115154767,13435490.630264692,68876617.49302223,7547815.18617351,76424432.67919578,253317902.23453784,49670.17690873291,245890.31503531372,394424.6436108732,640314.9586461869,121.56853910177024,292338.71493864176,0.0775198412698412,0.0830952380952381,0.0,0.3942296099515614,16490407.516638726,0.0606772299599924,0.0121230158730158,0.0,9.301853045161226e-05
fully_optimized,4.0,unrestricted,inf,13,45345014.21318257,4047393.199412775,13449653.064956283,65657579.485862166,8748447.708216727,74406027.1940786,253584926.21940267,49722.53455282405,236094.50340308895,457165.8532104366,693260.3566135255,121.6966852590643,770858.7290866637,0.0856944444444444,0.0920039682539682,0.0,0.4206626113229673,16259112.54277492,0.0637460199795477,0.0132539682539682,0.0,0.0002342710630478
fully_optimized,4.0,unrestricted,inf,14,47410306.35214795,3897502.202137197,13441759.824935991,68648031.36086021,8424458.046973012,77072489.40783463,253436104.0394849,49693.353733232325,245087.5000290587,440235.19135430775,685322.6913833665,121.62526474421335,420198.484859263,0.086547619047619,0.0914880952380952,0.0,0.403769538040908,22219557.01346207,0.0615630650923797,0.0109523809523809,0.0,0.0001323409065999
fully_optimized,4.0,unrestricted,inf,15,48577457.293655805,4073997.479429867,13445574.81232872,70338014.41729473,8805952.907508522,79143967.32480283,253508033.2774943,49707.457505391045,250495.9436795975,460170.8907182398,710666.8343978373,121.659783948369,393520.4462283223,0.0965674603174603,0.1019642857142857,0.0,0.4203848507445794,23842237.718416527,0.0639084945720398,0.0164087301587301,0.0,0.0001263121199409
fully_optimized,4.0,unrestricted,inf,16,42431502.30975801,3439935.2365304995,13453345.434393156,61438942.82422673,7435426.224663677,68874369.04889037,253654543.57135993,49736.185013992144,224658.06433028344,388551.55649944703,613209.6208297305,121.73009497744158,526607.1810299128,0.0871626984126984,0.0921825396825396,0.0,0.4036012802323366,18468701.42084698,0.0617159592670806,0.007579365079365,0.0,0.0001633596046422
fully_optimized,4.0,unrestricted,inf,17,46834591.66355709,3765101.88681467,13447132.927861182,67814421.89831513,8138274.526350678,75952696.42466643,253537410.58637485,49713.217762034285,240258.0528877419,425280.1573021342,665538.2101898761,121.67388226708964,1243368.7112708727,0.0926388888888889,0.0983531746031746,0.0,0.4306035495076264,18361387.7746797,0.0649518870226776,0.020595238095238,0.0,0.0003634704850926
fully_optimized,4.0,unrestricted,inf,18,47678171.064730085,3675840.522634422,13437162.25595685,69035887.64369588,7945335.926511216,76981223.57020715,253349419.7075771,49676.356805407275,245894.7503149643,415197.8041173457,661092.55443231,121.58366449606636,571930.3763076632,0.0788492063492063,0.084563492063492,0.0,0.4043372244629739,16252007.568778507,0.061579611754449,0.0151388888888888,0.0,0.0001783029913531
fully_optimized,4.0,unrestricted,inf,19,48634076.53774845,3630331.2110100575,13421868.441012572,70419996.58411014,7846967.467266653,78266964.05137624,253061064.24475807,49619.81651858002,248155.00874846065,410057.38354224793,658212.3922907086,121.44528125489902,1160446.4677596912,0.0834523809523809,0.0885714285714285,0.0,0.4006071361127736,21263151.73730641,0.0613092076527898,0.0198412698412698,0.0,0.0003359434090752
fully_optimized,4.0,unrestricted,inf,20,50615107.07937645,4112562.857533725,13430548.502827378,73288441.38466392,8889312.041910842,82177753.42657489,253224721.46507597,49651.906169622736,259467.82692332735,464526.9720566656,723994.798979993,121.5238211804708,1093248.0583917468,0.0881547619047619,0.0938888888888888,0.0,0.4080135964894583,20471033.05809706,0.062613854341445,0.0208730158730158,0.0,0.0003442346133905
fully_optimized,4.0,unrestricted,inf,21,48939722.01477689,4535445.003286163,13432921.443509094,70862557.74658015,9803372.563480718,80665930.31006137,253269461.80037713,49660.678784387674,251797.657275153,512292.8468914661,764090.5041666192,121.54529229306692,465568.649581481,0.0831547619047619,0.0887896825396825,0.0,0.3985958196106941,17207238.759131204,0.0615339455612431,0.0162698412698412,0.0,0.0001496002221961
fully_optimized,4.0,unrestricted,inf,22,47960036.58279042,4072371.8345648376,13449303.8133505,69444016.47500058,8802439.073197586,78246455.54819834,253578341.2954391,49721.24339126257,248216.2629253665,459987.26899306464,708203.5319184312,121.69352512083763,501383.24569260486,0.0865674603174603,0.0920833333333333,0.0,0.4157796134492031,16288428.254524617,0.0628918735652311,0.0119444444444444,0.0,0.000160033628363
fully_optimized,4.0,unrestricted,inf,23,46612248.74366328,4039418.885511281,13433131.68442096,67492479.16239756,8731211.214320695,76223690.37671925,253273425.7632968,49661.45603201898,242244.2559431306,456265.1292533292,698509.3851964597,121.5471946188676,579582.0488870493,0.0832341269841269,0.088829365079365,0.0,0.4016261254866357,15359963.987138268,0.0614272499219585,0.0128968253968253,0.0,0.0001824268009447
fully_optimized,4.0,unrestricted,inf,24,46211610.92492801,4094394.5170138497,13431825.335437087,66912373.28118652,8850041.14107367,75762414.42226025,253248795.35765803,49656.62654071726,238923.30706782432,462474.80057592294,701398.1076437472,121.53537436295764,749836.3543238256,0.0857936507936508,0.0907341269841269,0.0,0.40225668836704,19887780.96051416,0.0618426591173956,0.0170039682539682,0.0,0.0002371954435466
fully_optimized,4.0,unrestricted,inf,25,48136121.79951465,4156781.4552997304,13437255.175253494,69698980.09810162,8984890.6208199,78683870.71892086,253351171.6436959,49676.70032229331,248429.45906140775,469521.6024223038,717951.0614837116,121.5845052590471,407942.3356529275,0.0865277777777777,0.0915079365079365,0.0,0.3981901645728735,19844934.19316388,0.0612412164437434,0.0147619047619047,0.0,0.0001291554981997
fully_optimized,4.0,unrestricted,inf,26,49324229.26726624,4813956.481563019,13425436.707143515,71419307.27971658,10405375.626636744,81824682.90635279,253128341.70531663,49633.00817751307,252920.2281774497,543751.5985674367,796671.8267448863,121.47756804759088,401497.9181331071,0.0738690476190476,0.0788095238095238,0.0,0.3891553921171315,14205016.088434698,0.0598636671138271,0.015,0.0,0.0001288710757259
fully_optimized,4.0,unrestricted,inf,27,46975430.24783723,4121903.397741266,13432302.70009295,68018349.95308626,8909501.636434056,76927851.58952017,253257795.77428347,49658.39132829088,242981.05632838776,465582.0155928474,708563.0719212352,121.53969370829726,860794.517122937,0.0850992063492063,0.0900595238095238,0.0,0.4001966269648277,18914909.399577525,0.0612781254014688,0.0128174603174603,0.0,0.0002634693565745
fully_optimized,4.0,unrestricted,inf,28,44652308.39291341,3443935.5518558994,13448077.10183618,64654572.02751569,7444072.913462198,72098644.94097692,253555212.40524116,49716.70831475317,230446.65530448017,389003.4047580033,619450.0600624834,121.68242544976188,945415.600416504,0.0908928571428571,0.0962896825396825,0.0,0.4227010809525131,18508798.74961012,0.0638454179231048,0.0155753968253968,0.0,0.0002758339429046
fully_optimized,4.0,unrestricted,inf,29,45562488.4973375,3613644.157410059,13455801.257936168,65972472.65208402,7810898.370781233,73783371.02286652,253700846.611958,49745.26404156039,236685.99880880257,408172.52810054825,644858.5269093509,121.75231604019244,473513.1126965974,0.0915277777777777,0.0971626984126984,0.0,0.4204264323849337,21041878.851644214,0.0636766041776491,0.0132738095238095,0.0,0.0001479541922529
fully_optimized,4.0,unrestricted,inf,30,44200455.92286222,3653664.1129676527,13455561.088683069,64000309.59132292,7897401.576976296,71897711.16830051,253696318.36859053,49744.376150704025,231412.5134982922,412692.908559404,644105.4220576962,121.75014291335846,468346.75841085886,0.0875396825396825,0.093313492063492,0.0,0.4202228639218378,17292632.92794191,0.0636484228889318,0.0119444444444444,0.0,0.0001462504841292
fully_optimized,4.0,unrestricted,inf,31,54497587.94331908,4947106.890351999,13401667.587599102,78910102.3401144,10693180.475641023,89603282.81575648,252680189.5933679,49545.13521438586,273815.0901947551,558791.3580472333,832606.4482419884,121.26249758843896,715708.0247010309,0.0795833333333333,0.0844444444444444,0.0,0.3977999553960645,18309537.567170236,0.0608369307130684,0.021845238095238,0.0,0.0002170590705773
fully_optimized,4.5,1.5x,1.5,0,118589508.06730257,19918706.528758846,7488209.084971304,171712374.27586347,35125326.00133075,206837700.27719158,127067013.94016592,27683.445302868393,547740.2929486379,2249880.853283421,2797621.146232059,67.75566773110828,18265.588730085175,0.027857142857142858,0.0323015873015873,0.0,0.3232775795652726,5033922.395354277,0.04763005398117679,0.8489484126984127,0.996984126984127,5.367156920021405e-06
fully_optimized,4.5,1.5x,1.5,1,117167796.99449949,23503655.306468185,7340855.4761007065,169653799.38315606,41447146.86521564,211100946.24837345,124566578.54098941,27138.68813529181,538415.4454789675,2654812.147558212,3193227.593037179,66.42236599656462,124554.08706342924,0.03222222222222222,0.03744047619047619,0.0,0.3402215742912177,4467790.005178092,0.05036186821378742,0.8668849206349206,0.9843849206349207,3.690998283400292e-05
fully_optimized,4.5,1.5x,1.5,2,121766332.26373868,19327946.4817512,7004625.540752102,176312275.5176909,34083559.59899225,210395835.1166833,118861110.99898897,25895.666884311322,557675.9183151224,2183152.63894238,2740828.5572575023,63.38005193692646,136894.47142848364,0.025396825396825397,0.02994047619047619,0.0,0.32851460484258815,2686485.275348747,0.048843295686543206,0.8758928571428571,0.9763888888888889,3.8464742316770284e-05
fully_optimized,4.5,1.5x,1.5,3,113449869.10834973,20195202.243311394,8339747.186750665,164270403.8777551,35612907.96844312,199883311.84620044,141516717.81749517,30831.52893627346,526765.3579992892,2281111.918076134,2807877.2760754228,75.46065193091206,1821126.970212845,0.03501984126984127,0.04003968253968254,0.0,0.341268262917414,5548687.722054185,0.05183937304875575,0.7754761904761904,0.9778968253968254,0.00045896881596007823
fully_optimized,4.5,1.5x,1.5,4,110144120.02157836,19914276.61747637,7955326.404763678,159483825.0842285,35117514.144786924,194601339.22901478,134993502.4118739,29410.34910934072,507982.45312420436,2249380.4808038226,2757362.933928027,71.98229195489307,174670.0211903934,0.03696428571428571,0.041428571428571426,0.0,0.35765782902418186,4091002.4388332744,0.051579343808436304,0.8002976190476191,0.9689484126984127,4.903008052929137e-05
fully_optimized,4.5,1.5x,1.5,5,115452668.64591867,20387367.405114226,7203782.739488472,167170369.22375703,35951778.56451783,203122147.78827274,122240598.70572332,26631.93871584386,529687.3203065159,2302817.5804184186,2832504.9007249344,65.18208882327905,134800.07234118338,0.04103174603174603,0.046785714285714285,0.0,0.3634285353357177,4790530.8237440875,0.053912237728960026,0.8414087301587302,0.9717460317460317,3.860402103009185e-05
