data_limit,execution_target,data_target,target_ratio,included_execution,execution_fill,data_limit_hit_fraction,data_limit_hit_ci95,longest_data_limit_run,rationed_data,execution_floor_fraction,data_fee_sd,execution_used,execution_utilisation,execution_limit_hit_fraction,execution_rationed,execution_fee_wei,execution_fee_sd,execution_price_sd,execution_price_p95,execution_price_p99,data_used,data_utilisation,data_rationed,data_floor_fraction,data_fee_wei,data_price_sd,data_price_p95,data_price_p99,state_used,state_utilisation,state_limit_hit_fraction,state_rationed,state_floor_fraction,state_fee_wei,state_fee_sd,state_price_sd,state_price_p95,state_price_p99
90000000.0,250000000.0,67500000.0,0.75,249959748.9130628,0.9998389956522512,0.28588045634920634,0.0022951239093639227,15.1875,8619790.44667808,0.013491443452380951,0.06384148502513767,249959748.9130628,0.9998389956522512,0.021573660714285715,780187.1613309111,14.192051711309523,0.07152200687136245,0.06475690983365169,0.13156250000000003,0.1965625,67501215.06879088,1.0000180010191242,8619790.44667808,0.0,40.93060391865079,0.06384148502513767,0.13343750000000001,0.175,75001185.95922294,1.0000158127896392,0.0,0.0,0.0,5971209.818511285,0.18444357174099807,0.18444355454214034,0.33999999999999997,0.7065625
90000000.0,250000000.0,76950000.0,0.855,250001778.94959888,1.0000071157983954,0.5311383928571429,0.0024398896264508038,25.0625,23820992.44041115,0.00255890376984127,0.09671122898289232,250001778.94959888,1.0000071157983954,0.02150731646825397,763731.1811423968,15.58868427579365,0.06599879002028367,0.06440820677032669,0.1334375,0.189375,76948919.46267907,0.9999859579295526,23820992.44041115,0.011429811507936507,10.107424975198413,0.09671122898289232,0.2184375,0.39125,75001185.95892105,1.000015812785614,0.0,0.0,0.0,5971210.088023313,0.18444357172620157,0.18444356740654694,0.33999999999999997,0.7065625
90000000.0,275000000.0,22500000.0,0.25,154262577.00841084,0.5609548254851303,0.00018973214285714286,4.5565728973207666e-05,1.28125,9323.725252362976,1.0,0.025307217728457718,154262577.00841084,0.5609548254851303,0.0,0.0,1.0,0.0,0.025268051978169326,0.055312499999999994,0.0778125,22501171.993683673,1.0000520886081632,9323.725252362976,0.0,20291.35084635417,0.025307217728457718,0.055937499999999994,0.07812500000000001,75001186.08376032,1.0000158144501377,0.0,0.0,0.0,5971029.475948661,0.1844433491412513,0.18443297407330128,0.33999999999999997,0.7065625
90000000.0,275000000.0,29970000.0,0.333,184701720.1694981,0.6716426187981749,0.0009095982142857144,7.33411052749854e-05,1.78125,26177.13209476092,1.0,0.034017313365436064,184701720.1694981,0.6716426187981749,0.0,0.0,1.0,0.0,0.033782037041939494,0.07,0.1015625,29971164.101734005,1.0000388422333668,26177.13209476092,0.0,4696.07587859623,0.034017313365436064,0.07,0.1015625,75001185.98827805,1.0000158131770407,0.0,0.0,0.0,5971168.533563368,0.18444352802232,0.1844412271183673,0.33999999999999997,0.7065625
90000000.0,275000000.0,36000000.0,0.4,206734985.25085247,0.7517635827303726,0.004272073412698413,0.00024533080452258764,2.375,74950.04449591532,0.9996620783730158,0.04086153302157883,206734985.25085247,0.7517635827303726,6.944444444444443e-05,931.0934162290442,1.000337921626984,0.006347500147487684,0.04014692280893108,0.08625,0.1221875,36001181.15535888,1.00003280987108,74950.04449591532,0.0,1864.8579185267856,0.040861533021578814,0.09,0.12375,75001185.97075847,1.0000158129434462,0.0,0.0,0.0,5971193.690838914,0.1844435560554749,0.1844426723140697,0.33999999999999997,0.7065625
90000000.0,275000000.0,45000000.0,0.5,236715433.6097816,0.8607833949446604,0.028135540674603172,0.0006385692833888982,4.28125,423216.4382328035,0.991984126984127,0.0497892719095293,236715433.6097816,0.8607833949446604,0.0034157986111111108,82547.06492677433,1.0098406498015873,0.021379427469829154,0.04725862992945893,0.100625,0.12,45001159.07653461,1.0000257572563247,423216.4382328035,0.0,596.1368043154762,0.04978927190952929,0.11,0.12,75001185.96280606,1.0000158128374141,0.0,0.0,0.0,5971204.92579551,0.1844435659819112,0.18444329617465308,0.33999999999999997,0.7065625
90000000.0,275000000.0,52470000.0,0.583,258713204.02492362,0.9407752873633586,0.07635664682539683,0.0011079766706672718,6.65625,1382412.9981800886,0.835703125,0.05517943571577266,258713204.02492362,0.9407752873633586,0.013807663690476191,476189.63913931546,1.3465271577380953,0.0807343589583574,0.05360826411293694,0.1,0.16125,52471117.99527195,1.0000213073236506,1382412.9981800886,0.0,257.20479786706346,0.055179435715772635,0.11,0.12687500000000002,75001185.96074986,1.0000158128099983,0.0,0.0,0.0,5971207.916272942,0.18444357007501166,0.1844434572421427,0.33999999999999997,0.7065625
90000000.0,275000000.0,60030000.0,0.667,271227356.64347535,0.9862812968853649,0.1594438244047619,0.0018974919670534302,11.15625,3667027.6799322898,0.36221974206349206,0.05877027482345279,271227356.64347535,0.9862812968853649,0.020584697420634922,813293.1371499454,3.3661817956349207,0.11652538409224428,0.06994484845115058,0.1615625,0.2678125,60031132.50976051,1.0000188657298101,3667027.6799322898,0.0,109.69483506944444,0.05877027482345276,0.11,0.1415625,75001185.95969917,1.0000158127959888,0.0,0.0,0.0,5971209.213051835,0.18444357057867206,0.18444352368338274,0.33999999999999997,0.7065625
90000000.0,275000000.0,67500000.0,0.75,274179302.0354759,0.997015643765367,0.2839973958333334,0.0022842750926221284,15.1875,8448185.070545875,0.0856454613095238,0.06281263449741181,274179302.0354759,0.997015643765367,0.021483754960317458,856599.5264562031,5.4757843501984125,0.10867533976580922,0.08190304468272874,0.19593750000000001,0.3234375,67501216.54312003,1.0000180228610374,8448185.070545875,0.0,44.166834077380955,0.06281263449741178,0.13093749999999998,0.17218750000000002,75001185.95917392,1.0000158127889855,0.0,0.0,0.0,5971209.789032118,0.18444357111527576,0.1844435524753649,0.33999999999999997,0.7065625
90000000.0,275000000.0,76950000.0,0.855,274887095.2106613,0.9995894371296774,0.5293712797619048,0.0024716804060423004,25.0625,23504196.560851477,0.02845486111111111,0.09342974101375272,274887095.2106613,0.9995894371296774,0.021574900793650792,846142.8776929443,6.835857514880953,0.0950969231254166,0.08781712888314643,0.20718750000000002,0.3521875,76949385.51384465,0.9999920144749143,23504196.560851477,0.009237351190476192,10.841493055555556,0.09342974101375272,0.20625000000000002,0.379375,75001185.95891035,1.0000158127854712,0.0,0.0,0.0,5971210.081198536,0.18444357159475022,0.1844435669636803,0.33999999999999997,0.7065625
90000000.0,300000000.0,22500000.0,0.25,154262577.00931203,0.5142085900310401,0.00018973214285714286,4.5565728973207666e-05,1.28125,9323.723954736488,1.0,0.025307214447617465,154262577.00931203,0.5142085900310401,0.0,0.0,1.0,0.0,0.025268048712684208,0.055312499999999994,0.0778125,22501171.993777487,1.0000520886123327,9323.723954736488,0.0,20291.350830853175,0.025307214447617472,0.055937499999999994,0.07812500000000001,75001186.08377573,1.000015814450343,0.0,0.0,0.0,5971029.47610181,0.18444334919933542,0.1844329741316877,0.33999999999999997,0.7065625
90000000.0,300000000.0,29970000.0,0.333,184701720.18864274,0.6156724006288091,0.0009095982142857144,7.33411052749854e-05,1.78125,26177.12488321084,1.0,0.03401730443837901,184701720.18864274,0.6156724006288091,0.0,0.0,1.0,0.0,0.03378202847235762,0.07,0.1015625,29971164.10117417,1.0000388422146869,26177.12488321084,0.0,4696.075885416667,0.03401730443837901,0.07,0.1015625,75001185.98827824,1.0000158131770431,0.0,0.0,0.0,5971168.53360863,0.18444352812357956,0.18444122721984224,0.33999999999999997,0.7065625
90000000.0,300000000.0,36000000.0,0.4,206736325.53364852,0.6891210851121617,0.004272073412698413,0.00024533080452258764,2.375,74949.03333025033,1.0,0.040861302929478774,206736325.53364852,0.6891210851121617,0.0,0.0,1.0,0.0,0.04014431876654737,0.08625,0.121875,36001181.16585703,1.0000328101626954,74949.03333025033,0.0,1864.8599875992063,0.04086130292947877,0.09,0.12375,75001185.97075757,1.0000158129434342,0.0,0.0,0.0,5971193.69079179,0.18444355601983095,0.18444267227751673,0.33999999999999997,0.7065625
90000000.0,300000000.0,45000000.0,0.5,236803429.67638218,0.7893447655879406,0.028134300595238096,0.0006386790959106172,4.28125,423223.0013626532,0.9989267113095238,0.04979037171404611,236803429.67638218,0.7893447655879406,0.0003955853174603174,5876.778939970082,1.001077628968254,0.009463923421311096,0.04715526148698925,0.1003125,0.12,45001158.67639781,1.0000257483643957,423223.0013626532,0.0,596.1649832589286,0.04979037171404609,0.11,0.12,75001185.96280998,1.0000158128374663,0.0,0.0,0.0,5971204.925689484,0.18444356605836487,0.18444329624343914,0.33999999999999997,0.7065625
90000000.0,300000000.0,52470000.0,0.583,260075837.27113134,0.8669194575704378,0.07622643849206348,0.0011115137161916218,6.65625,1379860.3022286757,0.9907694692460318,0.05516079339169069,260075837.27113134,0.8669194575704378,0.0040507192460317466,105949.33249400795,1.0122594246031746,0.025294469775285728,0.049241046781078095,0.1,0.11187499999999999,52471103.063920066,1.0000210227543371,1379860.3022286757,0.0,258.03751178075396,0.055160793391690666,0.11,0.1275,75001185.96076858,1.0000158128102477,0.0,0.0,0.0,5971207.909942336,0.18444356997115025,0.18444345670519655,0.33999999999999997,0.7065625
90000000.0,300000000.0,60030000.0,0.667,281287950.9552829,0.9376265031842764,0.15879402281746033,0.0019086977536316944,13.09375,3625724.239826736,0.8798753720238095,0.05862244637937375,281287950.9552829,0.9376265031842764,0.01326698908730159,480212.8317216545,1.2086495535714286,0.07540114593972977,0.055148610184405894,0.0978125,0.210625,60031136.639289506,1.000018934520898,3625724.239826736,0.0,113.03707651289683,0.05862244637937373,0.11031250000000001,0.140625,75001185.95974597,1.000015812796613,0.0,0.0,0.0,5971209.182294766,0.18444357048168553,0.1844435219414846,0.33999999999999997,0.7065625
90000000.0,300000000.0,67500000.0,0.75,294313234.75933206,0.9810441158644402,0.28258990575396825,0.0023108706229018876,15.09375,8312655.083452093,0.5319698660714286,0.06203925041269208,294313234.75933206,0.9810441158644402,0.01955233134920635,813193.8180960959,2.015795510912698,0.12826062520863543,0.08461333149687489,0.20656249999999998,0.40750000000000003,67501185.7526944,1.0000175667065836,8312655.083452093,0.0,46.8731888640873,0.06203925041269208,0.1284375,0.17,75001185.95925242,1.0000158127900323,0.0,0.0,0.0,5971209.764601314,0.18444357107120773,0.18444355115961764,0.33999999999999997,0.7065625
90000000.0,300000000.0,76950000.0,0.855,298934388.73961574,0.9964479624653858,0.5280214533730159,0.002477212371956835,25.0625,23191087.018408634,0.1869091021825397,0.09104927180189035,298934388.73961574,0.9964479624653858,0.02119543650793651,911687.3534164829,3.1163746279761906,0.14807698296501093,0.12578581272170003,0.33625,0.5890625,76949367.81031233,0.999991784409517,23191087.018408634,0.008069816468253967,11.577645089285715,0.09104927180189035,0.19968750000000002,0.35562499999999997,75001185.95896423,1.0000158127861898,0.0,0.0,0.0,5971210.074812748,0.18444357194141947,0.18444356697242395,0.33999999999999997,0.7065625
60000000.0,150000000.0,15000000.0,0.25,118582829.55316502,0.7905521970211001,0.00017237103174603174,4.3843550418862554e-05,1.28125,5015.894724276361,0.9986049107142857,0.024748381550090983,118582829.55316502,0.7905521970211001,0.0003118799603174603,3185.212220118386,1.0014124503968254,0.009628753043053186,0.024744086823121146,0.051875000000000004,0.0715625,15000770.109022502,1.0000513406015001,5015.894724276361,0.0,175256.63110863097,0.024748381550090983,0.051875000000000004,0.0715625,75001187.00561638,1.0000158267415518,0.0,0.0,0.0,5969648.632067213,0.18444163806021754,0.18435178702127292,0.33999999999999997,0.70625
60000000.0,150000000.0,19980000.0,0.333,142688132.15508908,0.9512542143672605,0.0006690228174603176,6.925982824610028e-05,1.75,14313.480276807944,0.7120107886904762,0.03331384991820319,142688132.15508908,0.9512542143672605,0.014917534722222223,302515.07865073206,6.935336061507937,0.07413151690797658,0.03332961361974184,0.07,0.1,19980760.37087156,1.000038056600178,14313.480276807944,0.0,38246.754484126985,0.03331384991820319,0.07,0.1,75001186.19322777,1.0000158159097037,0.0,0.0,0.0,5970870.864153026,0.18444320784955812,0.1844244099296687,0.33999999999999997,0.7065625
60000000.0,150000000.0,24000000.0,0.4,149583915.1745019,0.997226101163346,0.0038120039682539683,0.0002112405796998944,2.375,44440.91862456732,0.04531746031746031,0.04036847667967976,149583915.1745019,0.997226101163346,0.02193018353174603,500858.6559783972,516.5437878224207,0.0512665710841399,0.04159846235971746,0.09,0.11281249999999998,24000906.07020713,1.000037752925297,44440.91862456732,0.0,13402.068551587301,0.04036847667967976,0.089375,0.12156249999999999,75001186.04536377,1.0000158139381836,0.0,0.0,0.0,5971091.795995784,0.18444346193786387,0.184437147646827,0.33999999999999997,0.7065625
60000000.0,150000000.0,30000000.0,0.5,150001286.902473,1.0000085793498201,0.028234126984126987,0.0006216976675560905,4.28125,286654.95968970575,0.0,0.049755730307353974,150001286.902473,1.0000085793498201,0.021597222222222223,470142.043872989,921.953644593254,0.04658794089682339,0.04589783340618977,0.1,0.12,30000787.732337594,1.0000262577445864,286654.95968970575,0.0,3559.7496769593254,0.049755730307353974,0.11,0.12,75001185.98400801,1.000015813120107,0.0,0.0,0.0,5971178.924041418,0.1844435476663482,0.1844419675545974,0.33999999999999997,0.7065625
60000000.0,150000000.0,34980000.0,0.583,150001328.57774365,1.0000088571849577,0.07819816468253968,0.0011339742678856302,7.125,968578.5467396805,0.0,0.05522328635199813,150001328.57774365,1.0000088571849577,0.021594742063492066,461332.5108484681,1021.3202033730158,0.04652202019180755,0.04639837604653533,0.1003125,0.12,34980738.04178274,1.0000210989646294,968578.5467396805,0.0,1386.0416753472223,0.055223286351998115,0.1,0.1234375,75001185.96847442,1.0000158129129921,0.0,0.0,0.0,5971198.0491424855,0.18444356412829396,0.18444296944745972,0.33999999999999997,0.7065625
60000000.0,150000000.0,40020000.0,0.667,150001278.69636577,1.0000085246424384,0.16293960813492064,0.0019071167035158829,13.15625,2563155.357556291,0.0,0.0581587629484775,150001278.69636577,1.0000085246424384,0.02147073412698413,457893.88961451245,1059.8367367311507,0.046497452178279,0.04645084378475181,0.100625,0.12,40020754.62966642,1.0000188563135037,2563155.357556291,0.0,563.388115079365,0.058158762948477494,0.11,0.14,75001185.9627288,1.000015812836384,0.0,0.0,0.0,5971205.256883061,0.1844435666819276,0.18444332997666768,0.33999999999999997,0.7065625
60000000.0,150000000.0,45000000.0,0.75,150001252.62624258,1.000008350841617,0.28742807539682536,0.0022880526753499848,15.34375,5839221.692640645,0.0,0.05828585977918669,150001252.62624258,1.000008350841617,0.02144407242063492,456011.39595702547,1075.9223976934525,0.046490487091528726,0.0464451240502603,0.100625,0.12,45000854.08944275,1.0000189797653944,5839221.692640645,0.0,225.41832589285713,0.05828585977918668,0.12,0.16,75001185.96038952,1.0000158128051937,0.0,0.0,0.0,5971208.208172123,0.18444357039883125,0.18444347594878757,0.33999999999999997,0.7065625
60000000.0,150000000.0,51300000.0,0.855,150001257.15750942,1.0000083810500628,0.5325923859126984,0.0024262831864330166,25.25,16020647.288214931,0.0,0.055975492626296815,150001257.15750942,1.0000083810500628,0.021423611111111112,454920.6960615213,1084.1058382936508,0.046485535738582544,0.046454885701431706,0.100625,0.12,51300997.629246905,1.0000194469638772,16020647.288214931,0.0,55.834840649801585,0.05597549262629673,0.1309375,0.1821875,75001185.95926665,1.000015812790222,0.0,0.0,0.0,5971209.684865452,0.18444357028865438,0.18444354618621223,0.33999999999999997,0.7065625
60000000.0,175000000.0,15000000.0,0.25,118586021.12473097,0.6776344064270341,0.00017237103174603174,4.3843550418862554e-05,1.28125,5015.894570619082,1.0,0.024748381897904584,118586021.12473097,0.6776344064270341,0.0,0.0,1.0,0.0,0.024744031190290148,0.051875000000000004,0.0715625,15000770.109174743,1.0000513406116496,5015.894570619082,0.0,175256.64406125993,0.024748381897904584,0.051875000000000004,0.0715625,75001187.00564845,1.0000158267419794,0.0,0.0,0.0,5969648.631800596,0.1844416379578077,0.18435178691539603,0.33999999999999997,0.70625
60000000.0,175000000.0,19980000.0,0.333,143056813.1711762,0.8174675038352925,0.0006671626984126983,6.966620059381176e-05,1.75,14302.561657270493,0.9974014136904762,0.033311850339885075,143056813.1711762,0.8174675038352925,0.0009598214285714286,11385.902390810732,1.0026990327380951,0.01352709615477727,0.033284316350105675,0.07,0.1,19980762.650013983,1.0000381706713706,14302.561657270493,0.0,38274.90269717261,0.03331185033988507,0.07,0.1,75001186.1931048,1.000015815908064,0.0,0.0,0.0,5970870.611768353,0.18444320681611398,0.1844243921327488,0.33999999999999997,0.7065625
60000000.0,175000000.0,24000000.0,0.4,160703712.16789064,0.9183069266736608,0.003461061507936508,0.00020170965949138043,2.375,40312.980831513036,0.9145039682539683,0.040092082781188094,160703712.16789064,0.9183069266736608,0.009866691468253969,195720.38444445902,1.2578087797619049,0.05901764048477552,0.04002314355927367,0.086875,0.12,24000774.05663014,1.000032252359589,40312.980831513036,0.0,14746.205088665676,0.040092082781188094,0.08781249999999999,0.12,75001186.04944798,1.0000158139926398,0.0,0.0,0.0,5971079.765561756,0.18444344741380211,0.18443643455800063,0.33999999999999997,0.7065625
60000000.0,175000000.0,30000000.0,0.5,174236675.41919515,0.9956381452525437,0.026255580357142858,0.0005938935998966862,4.25,254714.38130182796,0.06509114583333334,0.04922912659043709,174236675.41919515,0.9956381452525437,0.022002728174603175,587902.1659998512,129.27105220734126,0.05573790034365898,0.04665231782030671,0.1,0.12,30000864.260005623,1.000028808666854,254714.38130182796,0.0,4264.452833581348,0.04922912659043709,0.11,0.12,75001185.98716214,1.000015813162162,0.0,0.0,0.0,5971172.663161583,0.18444354173159175,0.1844416200901806,0.33999999999999997,0.7065625
60000000.0,175000000.0,34980000.0,0.583,174977415.14736262,0.9998709436992149,0.07574962797619048,0.0010842471270243747,6.65625,901863.7445375628,0.0039062499999999996,0.05476844310566824,174977415.14736262,0.9998709436992149,0.021767113095238093,566457.4352383658,230.74201202876984,0.048768182851200305,0.04724187583867215,0.1,0.12,34980731.02674428,1.0000208984203625,901863.7445375628,0.0,1639.3092038690477,0.05476844310566824,0.1,0.121875,75001185.97036001,1.0000158129381336,0.0,0.0,0.0,5971195.820215773,0.18444356294847547,0.1844428538738208,0.33999999999999997,0.7065625
60000000.0,175000000.0,40020000.0,0.667,175001488.01722628,1.0000085029555787,0.15955295138888886,0.0018693085036473997,11.03125,2448152.08087142,0.0,0.057789641068475034,175001488.01722628,1.0000085029555787,0.0216796875,544422.363697303,274.04908358134924,0.046734710376649044,0.04681158154174857,0.1003125,0.12,40020739.95997237,1.000018489754432,2448152.08087142,0.0,653.6492726934524,0.057789641068475034,0.11,0.14,75001185.9633742,1.0000158128449892,0.0,0.0,0.0,5971204.468690475,0.1844435682281756,0.184443292547729,0.33999999999999997,0.7065625
60000000.0,175000000.0,45000000.0,0.75,175001403.46367794,1.0000080197924455,0.28462487599206343,0.0022832018997582474,15.1875,5656909.010859521,0.0,0.057971329929614394,175001403.46367794,1.0000080197924455,0.021492435515873015,536218.607584897,292.2906125992063,0.04665766683501916,0.046550025693716426,0.100625,0.12,45000835.48034787,1.0000185662299528,5656909.010859521,0.0,256.71807353670636,0.057971329929614374,0.12,0.16,75001185.96056044,1.0000158128074725,0.0,0.0,0.0,5971207.936681547,0.18444357064406314,0.18444346293817693,0.33999999999999997,0.7065625
60000000.0,175000000.0,51300000.0,0.855,175001426.1490434,1.0000081494231052,0.5299572172619048,0.002453356739059559,25.0625,15693071.29891792,0.0,0.05521799996554966,175001426.1490434,1.0000081494231052,0.0214484126984127,531521.5722710971,301.53683593750003,0.04662388586020856,0.046507345806342686,0.100625,0.12,51300976.37949211,1.0000190327386376,15693071.29891792,0.0,62.16579427083334,0.05521799996554957,0.13,0.18,75001185.9591398,1.0000158127885306,0.0,0.0,0.0,5971209.631115451,0.1844435704331175,0.1844435436172423,0.33999999999999997,0.7065625
60000000.0,200000000.0,15000000.0,0.25,118586021.12680466,0.5929301056340234,0.00017237103174603174,4.3843550418862554e-05,1.28125,5015.894626378831,1.0,0.024748382224133315,118586021.12680466,0.5929301056340234,0.0,0.0,1.0,0.0,0.024744031516401248,0.051875000000000004,0.0715625,15000770.109122407,1.0000513406081604,5015.894626378831,0.0,175256.64407738094,0.024748382224133312,0.051875000000000004,0.0715625,75001187.00564498,1.000015826741933,0.0,0.0,0.0,5969648.631855159,0.18444163799186683,0.18435178694959778,0.33999999999999997,0.70625
60000000.0,200000000.0,19980000.0,0.333,143068141.2941262,0.7153407064706311,0.0006671626984126983,6.966620059381176e-05,1.75,14302.559854439414,0.9999268353174604,0.033311845004637824,143068141.2941262,0.7153407064706311,1.240079365079365e-05,105.53172238402476,1.0000731646825396,0.004084615247428586,0.03328409798919467,0.07,0.1,19980762.647386417,1.0000381705398607,14302.559854439414,0.0,38274.919312996026,0.03331184500463781,0.07,0.1,75001186.19309661,1.0000158159079549,0.0,0.0,0.0,5970870.611545759,0.18444320684598015,0.1844243921583887,0.33999999999999997,0.7065625
60000000.0,200000000.0,24000000.0,0.4,160903681.1315019,0.8045184056575095,0.003461061507936508,0.00020170965949138043,2.375,40309.37804497959,0.9984362599206349,0.04009170534003088,160903681.1315019,0.8045184056575095,0.0006944444444444445,8419.99657095654,1.0016114831349208,0.012554974872935713,0.04000261785164513,0.08656249999999999,0.12,24000773.105063908,1.0000322127109962,40309.37804497959,0.0,14747.414561631944,0.04009170534003087,0.0875,0.12,75001186.04938304,1.0000158139917739,0.0,0.0,0.0,5971079.75468192,0.1844434472607211,0.18443643358500755,0.33999999999999997,0.7065625
60000000.0,200000000.0,30000000.0,0.5,185339143.23783958,0.9266957161891979,0.025559895833333332,0.0005828986360558823,4.1875,240904.73132623872,0.8762872023809523,0.049019380909843646,185339143.23783958,0.9266957161891979,0.011470734126984128,277159.52922585816,1.4164645337301587,0.06395441153378456,0.04872994827332636,0.1096875,0.12,30000755.418871537,1.0000251806290512,240904.73132623872,0.0,4583.607769717262,0.049019380909843646,0.11,0.12,75001185.98817667,1.0000158131756889,0.0,0.0,0.0,5971169.8159151785,0.1844435399318382,0.18444145761525205,0.33999999999999997,0.7065625
60000000.0,200000000.0,34980000.0,0.583,198026389.76622555,0.9901319488311278,0.073445560515873,0.001079539004195766,6.65625,845756.6438458344,0.17522383432539682,0.05439267850494249,198026389.76622555,0.9901319488311278,0.021705729166666667,667824.0419516489,28.750509672619046,0.0715115458291177,0.05146052820063758,0.10125,0.12,34980773.87235306,1.0000221232805335,845756.6438458344,0.0,1885.756310763889,0.05439267850494249,0.1,0.12156249999999999,75001185.97140397,1.0000158129520529,0.0,0.0,0.0,5971193.6323102685,0.18444355832069148,0.18444273103648443,0.33999999999999997,0.7065625
60000000.0,200000000.0,40020000.0,0.667,199791951.12905103,0.9989597556452552,0.15672309027777778,0.0018401920984885904,11.0,2340363.945437759,0.019660218253968256,0.05744224241503592,199791951.12905103,0.9989597556452552,0.02192894345238095,658092.1609326843,68.48364211309524,0.0533853782423552,0.04915970208676838,0.10312500000000001,0.12031249999999999,40020743.39873926,1.0000185756806412,2340363.945437759,0.0,751.6517367311508,0.05744224241503591,0.11,0.14,75001185.9640533,1.000015812854044,0.0,0.0,0.0,5971203.6044227425,0.18444356813575558,0.18444324838844411,0.33999999999999997,0.7065625
60000000.0,200000000.0,45000000.0,0.75,200001452.0712713,1.0000072603563566,0.2815457589285714,0.0023207719411895405,15.09375,5480054.594324024,0.0009598214285714286,0.05766954247476261,200001452.0712713,1.0000072603563566,0.021693328373015873,630038.2123975526,87.67451822916667,0.048589064544984975,0.047540826339879105,0.10375000000000001,0.12,45000803.12238136,1.0000178471640302,5480054.594324024,0.0,291.90025793650796,0.057669542474762595,0.12,0.16,75001185.96060298,1.0000158128080399,0.0,0.0,0.0,5971207.628442461,0.18444356939238005,0.1844434464066887,0.33999999999999997,0.7065625
60000000.0,200000000.0,51300000.0,0.855,200001486.81800175,1.0000074340900087,0.5276116071428572,0.0024450603267340844,25.0625,15373585.015881514,0.0,0.05462452802507281,200001486.81800175,1.0000074340900087,0.021465153769841268,610241.2530883625,97.85752976190477,0.04744032261923539,0.047039298685360116,0.10468750000000002,0.12,51300957.22440943,1.0000186593452132,15373585.015881514,0.0,69.32327318948413,0.054624528025072686,0.13,0.18,75001185.95922703,1.0000158127896936,0.0,0.0,0.0,5971209.568660714,0.1844435709487934,0.18444354104826238,0.33999999999999997,0.7065625
60000000.0,225000000.0,15000000.0,0.25,118586021.12609555,0.5270489827826469,0.00017237103174603174,4.3843550418862554e-05,1.28125,5015.894579639181,1.0,0.02474838201204625,118586021.12609555,0.5270489827826469,0.0,0.0,1.0,0.0,0.024744031304215167,0.051875000000000004,0.0715625,15000770.10916914,1.000051340611276,5015.894579639181,0.0,175256.64405815973,0.02474838201204625,0.051875000000000004,0.0715625,75001187.00564238,1.0000158267418984,0.0,0.0,0.0,5969648.631818576,0.18444163801093227,0.18435178696821777,0.33999999999999997,0.70625
60000000.0,225000000.0,19980000.0,0.333,143068249.32284242,0.6358588858792996,0.0006671626984126983,6.966620059381176e-05,1.75,14302.559361037605,1.0,0.03331184753537346,143068249.32284242,0.6358588858792996,0.0,0.0,1.0,0.0,0.03328388247856366,0.07,0.1,19980762.647256702,1.0000381705333685,14302.559361037605,0.0,38274.919833829365,0.03331184753537345,0.07,0.1,75001186.19310278,1.000015815908037,0.0,0.0,0.0,5970870.611478794,0.1844432068008437,0.1844243921134801,0.33999999999999997,0.7065625
60000000.0,225000000.0,24000000.0,0.4,160912083.91789943,0.7151648174128864,0.003461061507936508,0.00020170965949138043,2.375,40309.34436815293,0.9999485367063492,0.040091713167853996,160912083.91789943,0.7151648174128864,1.240079365079365e-05,107.73865076515577,1.0000514632936508,0.0035156960394049364,0.04000278478531744,0.08656249999999999,0.12,24000773.10975094,1.0000322129062893,40309.34436815293,0.0,14747.424245411707,0.040091713167853996,0.0875,0.12,75001186.04939884,1.0000158139919846,0.0,0.0,0.0,5971079.754485987,0.18444344721817185,0.18443643354000866,0.33999999999999997,0.7065625
60000000.0,225000000.0,30000000.0,0.5,185669086.29945445,0.8251959391086865,0.025553075396825397,0.0005823805876913765,4.21875,240813.39699602654,0.9973263888888888,0.04901845172380824,185669086.29945445,0.8251959391086865,0.0013845486111111111,22917.33633372507,1.0028013392857145,0.015525166457399028,0.04866201452477774,0.1096875,0.12,30000749.59106561,1.0000249863688537,240813.39699602654,0.0,4585.3349944196425,0.04901845172380823,0.11,0.12,75001185.98821145,1.0000158131761527,0.0,0.0,0.0,5971169.79953993,0.18444353920856713,0.18444145577498147,0.33999999999999997,0.7065625
60000000.0,225000000.0,34980000.0,0.583,205516610.7394157,0.9134071588418475,0.07285714285714286,0.0010633657482053821,6.65625,828876.370589932,0.9243470982142856,0.05429020120869184,205516610.7394157,0.9134071588418475,0.00974702380952381,250721.40141547748,1.1539378720238096,0.059334876680896514,0.05355186898240788,0.1,0.12031249999999999,34980707.427750885,1.0000202237778983,828876.370589932,0.0,1959.135726686508,0.05429020120869184,0.1,0.120625,75001185.9715518,1.000015812954024,0.0,0.0,0.0,5971192.977635789,0.18444355806341378,0.18444269400745344,0.33999999999999997,0.7065625
60000000.0,225000000.0,40020000.0,0.667,221034219.69767842,0.9823743097674597,0.15419456845238094,0.0018092527646362798,10.21875,2256784.219991851,0.3491710069444445,0.05717950467429785,221034219.69767842,0.9823743097674597,0.020650421626984126,704385.6721783114,8.57250248015873,0.08876803569728618,0.054909467335782045,0.11,0.14,40020736.528193444,1.0000184040028346,2256784.219991851,0.0,837.5637977430556,0.057179504674297846,0.11,0.14,75001185.96447912,1.0000158128597216,0.0,0.0,0.0,5971202.844735242,0.18444356654804528,0.18444320592387886,0.33999999999999997,0.7065625
