design,window_days,lambda_bal,rho_A,eps_execution,eps_data,eps_state,execution_target,execution_limit,data_target,data_limit,state_target,no_bal_execution_ceiling,regime,execution_fill,execution_fill_ci95,data_fill,state_fill,included_execution,included_data,included_state,execution_floor_bounded_fraction,mean_execution_fee_wei,mean_data_fee_wei,mean_state_fee_wei,data_limit_hit_fraction,any_limit_hit_fraction,rationed_execution,rationed_data,fee_sd_execution,fee_sd_data,fee_sd_state
E225_D45,60,0.0,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.6501113662587781,0.009367238223634907,0.9994082135640111,0.9999555379287183,146275057.40822506,44973369.6103805,74996665.34465387,0.8913485863095238,1.000546875,248.56700644841266,3775585.584731523,0.05995845734126984,0.05999379960317461,2549383.441164812,1924863.4679500074,0.0027575590567356866,0.07624310777583224,0.14977863378661374
E225_D45,60,0.0,1.25,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.6286130394341949,0.008543895444646451,0.9996530782390977,0.9999554930840604,141437933.87269384,44984388.520759396,74996661.98130453,0.9054575892857143,1.0002281746031745,319.8093545386905,3782366.1400849447,0.058157242063492064,0.05816158234126984,2319951.6788317254,1724137.0912692165,0.0018877141465865768,0.06960042508784578,0.14965077112444872
E225_D45,60,0.5,0.75,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.6711852436611552,0.01016555478084851,0.9991191940542845,0.9999553166218952,151016679.8237599,44960363.7324428,74996648.74664214,0.8764775545634921,1.0011396329365079,209.1170275297619,3764333.29702939,0.063046875,0.06319196428571429,2837741.8022328876,2124229.458437572,0.004927167427789385,0.08288695002811886,0.14968642683935265
E225_D45,60,0.5,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.6585300572395194,0.009617704632614688,0.999366790076199,0.9999554869613276,148169262.8788919,44971505.553428955,74996661.52209957,0.8854024057539683,1.0006739831349205,242.54023251488098,3772110.1262965025,0.06084449404761905,0.06091517857142857,2632330.474759349,1971991.6815285305,0.003164075718809575,0.07788380963836743,0.1496219969730964
E225_D45,60,0.5,1.25,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.6406462790274401,0.008900758467675072,0.9995852345862442,0.9999553564965887,144145412.78117403,44981335.55638099,74996651.73724416,0.8974913194444445,1.0003577628968254,297.80527219742066,3778846.9221019344,0.059030257936507936,0.059043278769841265,2424537.3786204224,1797299.1209389484,0.0023752296259227325,0.07195671179815114,0.1495135668691043
E225_D45,60,1.0,0.75,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.6780796178290388,0.0103974349176018,0.9991288247849276,0.9999552859286459,152567914.01153374,44960797.11532174,74996646.44464844,0.8710255456349206,1.0017150297619049,210.94583705357144,3761734.38093502,0.06346974206349207,0.06367559523809524,2890255.042073575,2139970.589879201,0.005571340336464767,0.08335329767207528,0.1494796171097354
E225_D45,60,1.0,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.668072502858511,0.009921256045210767,0.999319303080595,0.9999552396324591,150316313.143165,44969368.63862678,74996642.97243443,0.8785224454365079,1.000850074404762,236.01697358630952,3767722.22264943,0.06177083333333333,0.061883680555555556,2728483.193431927,2024016.2453985119,0.0038891049197436823,0.07941348881596115,0.1494303021332608
E225_D45,60,1.0,1.25,0.0816682106235291,0.2046910570850992,0.279675525753271,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.6540448012035959,0.009311299599218616,0.9995053360494287,0.9999552924540362,147160080.27080905,44977740.12222429,74996646.93405272,0.8882843501984128,1.0005171130952382,275.9404017857143,3774229.031688988,0.06035218253968254,0.06039868551587302,2553769.0455826903,1883746.238808121,0.002674662118398821,0.07489139388431328,0.14933963472285766
E225_D45,75,0.0,0.75,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6350342482310107,0.009605292269394581,0.9984034824896842,0.9999504895996781,142882705.8519774,44928156.71203579,74996286.71997586,0.9017354910714286,1.0004464285714287,174.92791356646825,4462680.173384177,0.06291790674603175,0.06295882936507936,2684679.4628926767,2126463.047774641,0.0029264779325426545,0.08944191036362961,0.14984451386061548
E225_D45,75,0.0,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6229193481468314,0.009051472806090857,0.9989199960461097,0.9999504186917129,140156853.33303702,44951399.822074935,74996281.40187846,0.909384300595238,1.0002907986111111,208.52034350198414,4471285.588541667,0.060573536706349206,0.06058469742063492,2474726.0805441746,1953140.5058886246,0.0020501679888377676,0.08358692279899903,0.1497672443455541
E225_D45,75,0.0,1.25,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6054105003649417,0.008316427603669078,0.9993678612029758,0.9999503622727736,136217362.5821119,44971553.75413391,74996277.17045802,0.9200948660714285,1.0001364087301585,265.3941846478175,4476445.382844122,0.058789062499999996,0.058789062499999996,2273738.7624833323,1764372.726278794,0.0013933155984852791,0.07609573850199516,0.14964816292991504
E225_D45,75,0.5,0.75,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6398669250668512,0.009777754261437684,0.9984346719598975,0.9999503767596643,143970058.1400415,44929560.23819539,74996278.25697482,0.8983358134920636,1.0005164930555557,177.19508184523812,4461135.51015191,0.06322544642857142,0.06328311011904762,2717388.78732314,2135730.8353493027,0.0030888297172314673,0.08972614885282448,0.14967113513196967
E225_D45,75,0.5,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.62983730255775,0.009287237936945053,0.9988519231728844,0.9999503722817786,141713393.07549375,44948336.542779796,74996277.9211334,0.9047997271825396,1.0003410218253967,204.28459077380953,4468357.581595361,0.06129650297619048,0.061316344246031745,2542669.576347691,1994038.3530941028,0.002517362768315424,0.08514236865549768,0.1496106884891767
E225_D45,75,0.5,1.25,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6154394413388307,0.008643482549683144,0.9992540622629922,0.9999501177487053,138473874.30123687,44966432.80183465,74996258.8311529,0.9137853422619047,1.0002021329365078,248.5553794642857,4473211.0824014135,0.059603794642857144,0.05960813492063492,2364354.8371384745,1832589.0514758206,0.0017178177373376338,0.07860211332256077,0.1495107874325205
E225_D45,75,1.0,0.75,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6454832082128183,0.00999484037995106,0.9984637940257738,0.9999503166806861,145233721.84788412,44930870.73115982,74996273.75105146,0.8943836805555556,1.0006448412698412,179.2613820684524,4458318.216654886,0.06358568948412699,0.06366195436507938,2757494.6785327177,2147395.467511655,0.0032450250551593627,0.09014317744373561,0.14946862660218063
E225_D45,75,1.0,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6376220038101295,0.009570778807007255,0.998776218121299,0.9999502837289488,143464950.85727912,44944929.815458454,74996271.27967116,0.8995256696428571,1.0004296875,199.63085503472223,4464125.313000373,0.06212301587301587,0.06216703869047619,2621859.269881512,2040361.4874336766,0.0027850458197814783,0.08680628621287181,0.14942100172384054
E225_D45,75,1.0,1.25,0.0785108223582338,0.2013910565486362,0.253555905620326,225000000.0,450000000.0,45000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.6264784520773985,0.009024319992910038,0.9991127521939096,0.9999501377352543,140957651.71741468,44960073.84872593,74996260.33014408,0.9067100694444444,1.000281498015873,231.71837487599208,4469466.681448413,0.06085503472222223,0.06086805555555556,2474393.352261548,1911516.4992153356,0.002021611931827718,0.08135476089083701,0.1493394775192305
E250_D60,21,0.0,0.75,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.985216892843048,0.0031965948430834087,0.9801757862435545,0.999975039044613,246304223.21076202,58810547.17461327,74998127.92834598,0.16670758928571427,6.057954489087301,20.986197296626983,3634988.143472222,0.18483382936507936,0.19510354662698412,19492385.748691685,7551519.384378542,0.12309748702891606,0.14010414162773147,0.15037600895895226
E250_D60,21,0.0,1.0,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9820450982179514,0.0038093109841974633,0.990177981385941,0.9999744846839297,245511274.55448782,59410678.88315646,74998086.35129473,0.1857409474206349,5.851064608134921,34.76153149801587,3646680.177103175,0.18650235615079366,0.19495845734126982,18853068.30505439,7038716.971054526,0.12005101014424199,0.1299145323337456,0.14969221929902732
E250_D60,21,0.0,1.25,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9713683217053821,0.005826689469494194,0.9974799135026133,0.9999737642523802,242842080.42634553,59848794.8101568,74998032.31892851,0.26331535218253965,4.586207217261904,68.22413442460319,3644147.966895461,0.19304253472222221,0.19802393353174602,18644150.020408813,6483048.090653485,0.1107518526092047,0.10334271747646365,0.14838785909413196
E250_D60,21,0.5,0.75,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9858985261416726,0.0030865770231382306,0.97841805186372,0.9999747921414422,246474631.53541815,58705083.1118232,74998109.41060817,0.16400421626984127,6.055455729166667,19.812620287698415,3624085.0681907246,0.18608382936507936,0.19650049603174605,19809280.7833498,7677811.990387067,0.12373255667432376,0.14109370367064664,0.14993757054039908
E250_D60,21,0.5,1.0,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9835533277877805,0.0035003964734031303,0.9873593759841728,0.9999744356406305,245888331.94694513,59241562.55905037,74998082.67304729,0.176515376984127,5.934562251984127,30.081622023809523,3631804.840633681,0.1880512152777778,0.19703559027777778,19355415.68491113,7287865.433155531,0.12172162042983456,0.13539730968621402,0.1493614801692472
E250_D60,21,0.5,1.25,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9774720378846432,0.004726293008599342,0.995429698343541,0.9999741642357638,244368009.4711608,59725781.90061246,74998062.31768228,0.21964099702380951,5.242138516865079,52.93162264384921,3631092.762737475,0.19316282242063493,0.19926029265873016,19191881.23809515,6826315.594009222,0.11622742190279897,0.11510340890293413,0.14824921278838776
E250_D60,21,1.0,0.75,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9866378417266894,0.002975423506809779,0.976527183266459,0.9999745977816756,246659460.43167236,58591630.99598754,74998094.83362567,0.16134424603174602,6.046892981150794,18.63802765376984,3612093.6446980406,0.1873673115079365,0.19798053075396826,20138354.14622608,7805671.898894705,0.12449487479634895,0.14182188123686731,0.14940326003253046
E250_D60,21,1.0,1.0,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9849466298368261,0.0032515976575086462,0.9839078851394983,0.9999748103716422,246236657.45920658,59034473.1083699,74998110.77787316,0.16932973710317462,5.984337177579365,25.71393043154762,3616935.8524224954,0.18909164186507935,0.198648933531746,19834186.713432938,7532601.78973994,0.12280580501049146,0.13922214833522356,0.1489607970419352
E250_D60,21,1.0,1.25,0.1170668159071278,0.2017901574997101,0.4784376616162406,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.9814662132381451,0.00390892794406407,0.9919493914759719,0.9999742190477292,245366553.30953625,59516963.488558315,74998066.42857969,0.19216455853174602,5.6419258432539685,40.4001457093254,3616019.3329811506,0.19351004464285715,0.20091455853174603,19756494.91803408,7203169.522674418,0.11915708311587414,0.12707631022051244,0.1480933507800286
E250_D60,35,0.0,0.75,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9864318794930143,0.0032371402350838377,0.9996869084459876,0.9999620930208727,246607969.87325352,59981214.506759256,74997156.97656545,0.1286706349206349,9.031326264880953,94.37121279761905,2953626.7245796127,0.19638950892857143,0.20615203373015872,20816751.62618038,8118827.697410214,0.11092198471308604,0.08146052295609191,0.1492007182721942
E250_D60,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9791178061640191,0.005101842330440655,0.9998666304024899,0.9999619532630376,244779451.54100475,59991997.82414939,74997146.49472782,0.18594742063492065,7.734636656746032,141.3509623015873,2975805.15937438,0.19263640873015875,0.20071304563492062,19416836.466132477,7321837.384679087,0.10504811135403778,0.07260637749559413,0.14857331725294182
E250_D60,35,0.0,1.25,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9490002779021873,0.008817309266311158,0.9999628251663402,0.9999621537637313,237250069.47554684,59997769.50998041,74997161.53227985,0.3880791170634921,3.7535106646825396,247.83960131448413,2978107.249481647,0.19580171130952384,0.2001984126984127,18482232.06008874,6657567.847852636,0.08441794506105088,0.06493757942079786,0.14738469213708003
E250_D60,35,0.5,0.75,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9879301750999459,0.00282649398915627,0.9996514407997745,0.9999619645907563,246982543.77498645,59979086.44798647,74997147.34430672,0.11812934027777779,9.233546626984126,90.34037450396825,2941495.2712469,0.19866939484126983,0.20858072916666667,21304629.265268285,8298431.594134314,0.11148206840494776,0.08316707149295821,0.14875636364801958
E250_D60,35,0.5,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.983227886008782,0.004119555735933732,0.9998232835469969,0.9999618289851888,245806971.50219548,59989397.01281981,74997137.17388916,0.15551339285714283,8.385814732142856,125.6951376488095,2959815.575985863,0.1954656498015873,0.20415240575396826,20172263.85724868,7646795.570690196,0.10783825961518254,0.07545713233469137,0.14824204851284956
E250_D60,35,0.5,1.25,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9670924024271594,0.0070960312441518,0.9999366818226589,0.999962043920974,241773100.60678986,59996200.90935954,74997153.29407305,0.27967137896825395,5.685683903769841,200.98332713293652,2965447.4117379715,0.19675285218253968,0.2024894593253968,19355773.862873495,7001754.216448544,0.09679993258387093,0.06749694437299689,0.1472185671092939
E250_D60,35,1.0,0.75,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9894147003396794,0.0024721025470243415,0.9996098937863146,0.9999620583371337,247353675.08491984,59976593.62717888,74997154.37528503,0.10880332341269841,9.417591145833335,86.26263206845238,2928593.6430295142,0.20100074404761903,0.2111173115079365,21820343.136021674,8485922.160862166,0.11181754021366286,0.08513228018541164,0.14821289025191953
E250_D60,35,1.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9864982278952227,0.003229238510273457,0.9997631638713484,0.9999618559852058,246624556.97380567,59985789.832280904,74997139.19889043,0.13056423611111112,8.917094494047621,110.96085751488096,2942916.8310993304,0.19871465773809527,0.20793402777777778,20967570.031543564,7994586.759309417,0.11075967577704454,0.07898215336742233,0.14782156058125673
E250_D60,35,1.0,1.25,0.1211596378167212,0.2294762749968381,0.3348638470580465,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.9787584747799858,0.005108048102968798,0.9998896376454377,0.9999617462625007,244689618.69499642,59993378.25872626,74997130.96968755,0.19335379464285712,7.3768030753968254,160.0853528025794,2949934.3328124997,0.19857886904761907,0.20568576388888887,20280298.859609276,7441168.123641488,0.10495822744298883,0.07152411253391572,0.14703604716065255
E250_D60,60,0.0,0.75,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.5962010410707741,0.00946107425486882,0.9794470933653424,0.9999561368043478,149050260.26769352,58766825.601920545,74996710.26032609,0.9403633432539682,1.0000967261904763,18.803284970238096,3396893.926695809,0.1907124255952381,0.19072544642857142,11148425.719976952,8143818.890004579,0.0011553033302733203,0.1416299969128948,0.14931321872468034
E250_D60,60,0.0,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.5909446783814911,0.009106446484594697,0.9841957155532074,0.9999557323720499,147736169.59537277,59051742.93319245,74996679.92790374,0.9450880456349207,1.0000638640873016,24.52349454365079,3396541.543953373,0.1926748511904762,0.19268229166666667,11034795.049485061,7924515.512426222,0.0009751115281126206,0.13841149569763728,0.14898295272267859
E250_D60,60,0.0,1.25,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.5814743359588918,0.008511067667611826,0.9892517751711697,0.9999550873186132,145368583.98972294,59355106.51027018,74996631.54889598,0.9540593998015874,1.0000111607142856,34.807605406746035,3380672.68438058,0.19698660714285715,0.19698846726190478,11080217.921513889,7738969.033120515,0.00027290105085226184,0.13002750252710443,0.14843900223684542
E250_D60,60,0.5,0.75,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.5978953972509258,0.009566666906687856,0.979346489767872,0.9999560301524683,149473849.31273144,58760789.386072315,74996702.26143512,0.9392516121031746,1.0001196676587303,18.808273189484126,3391589.8625930063,0.19145957341269842,0.19147383432539683,11236527.75203476,8184122.47988027,0.0015698783191116132,0.14188686241167398,0.148867469168879
E250_D60,60,0.5,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.593786732652532,0.009271800964552176,0.9832217158764469,0.9999558190328216,148446683.16313303,58993302.952586815,74996686.42746162,0.9429650297619048,1.00007564484127,23.326972966269842,3392249.717540303,0.19312686011904762,0.19313678075396826,11143658.5251181,8008316.2269951645,0.000896853686365359,0.1395522333824538,0.1485914356037134
E250_D60,60,0.5,1.25,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.5865187499624367,0.008784349014063293,0.9876009763666854,0.9999551033221592,146629687.49060917,59256058.58200113,74996632.74916194,0.9499888392857143,1.000021701388889,31.24340525793651,3380105.1848226683,0.1965575396825397,0.1965606398809524,11170437.162720751,7849754.825043208,0.0005458021017045237,0.13376673776001202,0.1481341240622447
E250_D60,60,1.0,0.75,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.599726618575549,0.009686360006241915,0.9792335296685954,0.9999560071966712,149931654.64388725,58754011.78011572,74996700.53975034,0.9379854910714285,1.0001729910714285,18.785633060515874,3384114.572719494,0.19236793154761905,0.19238405257936508,11334222.192382924,8229102.484774365,0.0020239739419724238,0.14228117358443848,0.14833944942758134
E250_D60,60,1.0,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.5967117852671993,0.009453479240524138,0.9821647181247103,0.9999559368371399,149177946.31679982,58929883.08748262,74996695.2627855,0.9408438740079366,1.000094246031746,22.093942212301585,3386150.3297346234,0.19346106150793652,0.1934734623015873,11266574.133678444,8099688.138592334,0.001249055816915259,0.14083213069052858,0.1481257394325884
E250_D60,60,1.0,1.25,0.0816682106235291,0.2046910570850992,0.279675525753271,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.5915227706140769,0.009081120162379927,0.9856921227450305,0.9999552964773745,147880692.6535192,59141527.36470183,74996647.23580308,0.945874255952381,1.0000502232142858,27.722168278769836,3377251.294203249,0.19611049107142858,0.19611669146825397,11280438.611343805,7976617.119702372,0.0009517003191353663,0.13719797513591048,0.1477675746793808
E250_D60,75,0.0,0.75,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5663247680510306,0.009016117154326934,0.9697278775222162,0.9999509534271462,141581192.01275766,58183672.651332974,74996321.50703597,0.955720486111111,1.000053943452381,15.049916914682541,4067636.4804879716,0.1855140128968254,0.1855183531746032,10290821.178368995,7907138.490331213,0.000895180660910928,0.14143269747571213,0.14937120326971007
E250_D60,75,0.0,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5621564074705323,0.008724831902955787,0.9760014247494518,0.9999505739813592,140539101.8676331,58560085.48496711,74996293.04860194,0.9594593253968253,1.000021701388889,19.47812003968254,4057862.1475031003,0.18836495535714287,0.18836743551587304,10274309.490942106,7763028.968703648,0.00040935157627839275,0.14000249359352146,0.14905638648282335
E250_D60,75,0.0,1.25,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5547097113549309,0.008236365655348478,0.9827869984967986,0.9999504621715526,138677427.83873272,58967219.90980792,74996284.66286644,0.966235119047619,1.0,27.419081721230157,4040753.6686817957,0.1937593005952381,0.19375992063492065,10407036.76739558,7648650.215942235,0.0,0.13669045256428536,0.14856314312008168
E250_D60,75,0.5,0.75,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5676293125378744,0.009100350924919507,0.9696926218870584,0.9999509248352432,141907328.13446862,58181557.3132235,74996319.36264324,0.9549311755952381,1.0000613839285715,15.11067150297619,4063611.3462909227,0.18615265376984125,0.1861594742063492,10358871.614070572,7938226.781493154,0.0009317424690056622,0.1416878344999211,0.14893547880701113
E250_D60,75,0.5,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5643658586958795,0.008865082191328375,0.9747788014948711,0.9999505902827327,141091464.6739699,58486728.089692265,74996294.27120495,0.9578893849206349,1.000029761904762,18.613837425595236,4056912.0094326637,0.18862165178571427,0.18862599206349207,10346533.299522944,7825129.782656837,0.0006023217599289619,0.1406312337745943,0.14868072951674646
E250_D60,75,0.5,1.25,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5586692482414599,0.008468261253927719,0.9806221395243749,0.9999506060543444,139667312.06036496,58837328.371462494,74996295.45407583,0.9632341269841269,1.0000099206349207,24.727169518849205,4044216.8194239833,0.19282490079365078,0.1928267609126984,10445497.328800347,7726138.6978125125,0.00019297018365056922,0.1379462623341336,0.1482644152775831
E250_D60,75,1.0,0.75,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5690383248851503,0.009198551947354066,0.9696456129644272,0.9999508474609399,142259581.2212876,58178736.77786563,74996313.55957049,0.9541679067460317,1.0000675843253968,15.152105654761904,4059242.4358562743,0.18697420634920636,0.18698164682539684,10434512.237125415,7973196.066350045,0.000931742469005662,0.14213757697070306,0.14843314764350374
E250_D60,75,1.0,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5666606980594495,0.009016558428669021,0.9734629101421374,0.9999504025139704,141665174.5148624,58407774.60852824,74996280.18854778,0.9561979166666666,1.0000452628968253,17.71937003968254,4053344.2249962795,0.18872581845238096,0.18873015873015875,10422778.933126274,7887439.758678753,0.000895180660910928,0.14121418770006194,0.14822760761200343
E250_D60,75,1.0,1.25,0.0785108223582338,0.2013910565486362,0.253555905620326,250000000.0,500000000.0,60000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.5625898661268687,0.008712579772003628,0.9781311920982669,0.9999503981812942,140647466.53171718,58687871.52589601,74996279.86359707,0.9602002728174603,1.0000167410714287,22.0755611359127,4046470.6034833826,0.19195808531746034,0.19196118551587305,10496099.21211568,7815834.365255507,0.00027290105085226184,0.13983461514866274,0.147900652724678
E300_D77,21,0.0,0.75,0.1170668159071278,0.2017901574997101,0.4784376616162406,300000000.0,600000000.0,77000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.8752903286165292,0.010935885035221166,0.8710902139313441,0.9999774157989549,262587098.5849588,67073946.47271349,74998306.18492162,0.6248040674603175,1.140087425595238,1.3957514880952382,3146428.2940910216,0.3253732638888889,0.3293216765873016,42816444.81264659,18211953.41007499,0.061579214477726095,0.07059725572505748,0.15081557186205205
E300_D77,21,0.0,1.0,0.1170668159071278,0.2017901574997101,0.4784376616162406,300000000.0,600000000.0,77000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.8578143792311446,0.010859251156814942,0.9042559044744295,0.9999767748766112,257344313.76934338,69627704.64453107,74998258.11574584,0.6600341021825398,1.0981231398809523,1.7177529761904762,3043247.707886285,0.3673418898809524,0.3698914930555556,47784336.17913826,19975897.71084912,0.04683348091607793,0.08492442254223614,0.14958991585558956
E300_D77,21,0.0,1.25,0.1170668159071278,0.2017901574997101,0.4784376616162406,300000000.0,600000000.0,77000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.8216771373528936,0.010354093152176074,0.9444842969944841,0.9999759906723553,246503141.20586804,72725290.86857527,74998199.30042665,0.7335416666666666,1.0328645833333332,2.8388684275793654,2859821.197278646,0.4342175099206349,0.43510354662698414,56461051.4867159,23296949.16654198,0.024736493979949155,0.10234500569296487,0.14735759562166612
