design,window_days,lambda_bal,rho_A,eps_execution,eps_data,eps_state,execution_target,execution_limit,data_target,data_limit,state_target,no_bal_execution_ceiling,regime,execution_fill,execution_fill_ci95,data_fill,state_fill,included_execution,included_data,included_state,execution_floor_bounded_fraction,mean_execution_fee_wei,mean_data_fee_wei,mean_state_fee_wei,data_limit_hit_fraction,any_limit_hit_fraction,rationed_execution,rationed_data,fee_sd_execution,fee_sd_data,fee_sd_state,sensitivity,is_central,setting,setting_order,central_execution_fill,central_data_limit_hit_fraction,central_execution_floor_bounded_fraction,central_rationed_data,central_fee_sd_data,delta_execution_fill,delta_data_limit_hit_fraction,delta_execution_floor_bounded_fraction,delta_rationed_data,delta_fee_sd_data
E300_D77,35,0.0,0.75,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,77000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.8413882058901869,0.011035987955483592,0.9862931401612821,0.9999644073084663,252416461.76705608,75944571.79241872,74997330.54813497,0.6784716021825397,1.1715364583333332,6.1456578621031746,2105815.4302269346,0.5043036954365079,0.5066604662698413,72737370.03866196,32452734.33728544,0.048556215243131806,0.13363907883954224,0.15035847485993312,rho_A,False,0.75,0.75,0.8285927571823564,0.5137053571428571,0.7104799107142857,31823682.649663404,0.12515551414195109,0.012795448707830559,-0.009401661706349262,-0.03200830853174608,629051.6876220368,0.00848356469759115
E300_D77,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,77000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.8285927571823564,0.01118479819361671,0.9917916477932489,0.9999632789464543,248577827.1547069,76367956.88008016,74997245.92098407,0.7104799107142857,1.1091462053571428,8.785147569444444,2080639.0540259178,0.5137053571428571,0.5153062996031745,72348031.61057866,31823682.649663404,0.03837037588480842,0.12515551414195109,0.1490689106275775,rho_A,True,1,1.0,0.8285927571823564,0.5137053571428571,0.7104799107142857,31823682.649663404,0.12515551414195109,0.0,0.0,0.0,0.0,0.0
E300_D77,35,0.0,1.25,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,77000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7938112140707815,0.01047049383363479,0.9965589318124622,0.9999612233770883,238143364.22123447,76735037.7495596,74997091.75328162,0.7908252728174603,1.017435515873016,15.239671999007935,2001519.7713386656,0.5289112103174604,0.5295374503968254,72365416.85724983,31698491.102743506,0.016340155694699692,0.11127317781481852,0.1469151535749231,rho_A,False,1.25,1.25,0.8285927571823564,0.5137053571428571,0.7104799107142857,31823682.649663404,0.12515551414195109,-0.034781543111574886,0.015205853174603212,0.08034536210317456,-125191.5469198972,-0.013882336327132566
E300_D80,21,0.0,1.0,0.1170668159071278,0.2017901574997101,0.4784376616162406,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.850715216186954,0.011184405785078557,0.8771405581624657,0.9999769767271459,255214564.8560862,70171244.65299726,74998273.25453594,0.677249503968254,1.060851314484127,1.2947501240079364,2972853.023801463,0.3857862103174603,0.3882173859126984,50958111.33295583,21808372.541870907,0.04132657590061874,0.05757074602418411,0.1496822324085404,elasticity_window,False,21 days,21.0,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,0.0572325595713169,-0.20607948908730156,-0.09762276785714286,-18979461.80962927,-0.06346171874423001
E300_D80,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7934826566156371,0.010841982114503232,0.9837690712993968,0.9999623158527243,238044796.98469114,78701525.70395175,74997173.68895432,0.7748722718253969,1.0492534722222224,5.006017485119047,1875530.5648139883,0.5918656994047619,0.5929786706349206,87317422.68169165,40787834.351500176,0.027735160178609917,0.12103246476841412,0.14965063467087603,elasticity_window,True,35 days,35.0,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,0.0,0.0,0.0,0.0,0.0
E300_D80,60,0.0,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.4582155291991844,0.006759986129263164,0.8549887429493721,0.999959310869452,137464658.7597553,68399099.43594977,74996948.3152089,0.992913566468254,1.0,1.209131324404762,2864608.362974331,0.36266183035714283,0.36266183035714283,25134912.250002198,21603112.469075177,0.0,0.05246682797364191,0.14982443187540542,elasticity_window,False,60 days,60.0,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,-0.3352671274164527,-0.22920386904761902,0.21804129464285715,-19184721.882425,-0.0685656367947722
E300_D80,75,0.0,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.4411998653991027,0.006506152547164663,0.8300717436310229,0.9999552086930156,132359959.61973083,66405739.49048183,74996640.65197617,0.9945070684523809,1.0,1.1361098710317459,3592473.5605983385,0.3278224206349206,0.3278224206349206,21292838.07736091,19030171.719337467,0.0,0.04346578379244499,0.14988392996933037,elasticity_window,False,75 days,75.0,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,-0.3522827912165344,-0.26404327876984124,0.21963479662698404,-21757662.63216271,-0.07756668097596912
E300_D80,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7934826566156371,0.010841982114503232,0.9837690712993968,0.9999623158527243,238044796.98469114,78701525.70395175,74997173.68895432,0.7748722718253969,1.0492534722222224,5.006017485119047,1875530.5648139883,0.5918656994047619,0.5929786706349206,87317422.68169165,40787834.351500176,0.027735160178609917,0.12103246476841412,0.14965063467087603,lambda,True,0,0.0,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,0.0,0.0,0.0,0.0,0.0
E300_D80,35,0.5,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7977360757892318,0.010847698651694422,0.9812716879562561,0.9999623149895195,239320822.7367695,78501735.03650048,74997173.62421396,0.7651773313492063,1.0598660714285715,4.47794208829365,1874526.766641865,0.5881727430555557,0.5894735863095238,87595754.71916589,41003625.305228874,0.02989575730977358,0.12102725755398533,0.14843391593129787,lambda,False,0.5,0.5,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,0.004253419173594675,-0.003692956349206189,-0.009694940476190572,215790.9537286982,-5.2072144287873545e-06
E300_D80,35,1.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.8018101679615752,0.010819755184655312,0.978395223302595,0.9999622964524237,240543050.38847262,78271617.8642076,74997172.23393178,0.7558953373015873,1.0699373759920636,4.005072544642857,1871440.7098635912,0.5837636408730158,0.5852914186507937,87768383.51031965,41184020.14539841,0.032422340666329076,0.12057412360801813,0.14720739923758303,lambda,False,1,1.0,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,0.008327511345938121,-0.00810205853174606,-0.018976934523809552,396185.7938982323,-0.00045834116039598916
E300_D80,35,0.0,0.75,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.8081540947001074,0.010858075371279006,0.9755861273279842,0.9999634197240911,242446228.4100322,78046890.18623874,74997256.47930683,0.7436607142857143,1.078998015873016,3.6527697172619047,1919891.7760305062,0.5742156498015873,0.576000744047619,85847950.91109383,40441628.57113122,0.034442285068983225,0.11979387683858272,0.15091406039621177,rho_A,False,0.75,0.75,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,0.014671438084470245,-0.01765004960317451,-0.031211557539682522,-346205.78036895394,-0.0012385879298313918
E300_D80,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7934826566156371,0.010841982114503232,0.9837690712993968,0.9999623158527243,238044796.98469114,78701525.70395175,74997173.68895432,0.7748722718253969,1.0492534722222224,5.006017485119047,1875530.5648139883,0.5918656994047619,0.5929786706349206,87317422.68169165,40787834.351500176,0.027735160178609917,0.12103246476841412,0.14965063467087603,rho_A,True,1,1.0,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,0.0,0.0,0.0,0.0,0.0
E300_D80,35,0.0,1.25,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,80000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7608588893690255,0.010169748938653123,0.9917336453141201,0.9999600676897422,228257666.81070763,79338691.62512961,74997005.07673067,0.8448363095238096,1.0071335565476192,8.283643973214286,1768595.733965774,0.6160658482142858,0.6165004960317461,89728682.19040164,41979717.22579731,0.01177025299669518,0.11331908226505963,0.14750961527333112,rho_A,False,1.25,1.25,0.7934826566156371,0.5918656994047619,0.7748722718253969,40787834.351500176,0.12103246476841412,-0.032623767246611646,0.024200148809523925,0.06996403769841275,1191882.8742971346,-0.007713382503354488
E300_D85,21,0.0,1.0,0.1170668159071278,0.2017901574997101,0.4784376616162406,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,304894385.26551247,capacity_constrained,0.8435530971491888,0.011737220715755881,0.8294619047263421,0.999977872229872,253065929.14475662,70504261.90173908,74998340.4172404,0.6943210565476191,1.033275669642857,1.026476314484127,2902904.1763771083,0.3999553571428571,0.4023294890873016,53963979.970776655,23565795.61219245,0.038007155649182875,0.016978861629620083,0.1497099810397529,elasticity_window,False,21 days,21.0,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,0.11733876484276162,-0.29221540178571426,-0.17949094742063487,-34976276.31234789,-0.047336764308794445
E300_D85,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7262143323064272,0.011054608263645016,0.9548713736385562,0.9999613894647534,217864299.69192815,81164066.75927728,74997104.20985651,0.873812003968254,1.0029036458333334,1.5859753224206348,1565067.4606826636,0.6921707589285714,0.6928776041666667,112520102.01507142,58542071.92454034,0.009598922119902643,0.06431562593841453,0.15080573185169924,elasticity_window,True,35 days,35.0,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,0.0,0.0,0.0,0.0,0.0
E300_D85,60,0.0,1.0,0.0816682106235291,0.2046910570850992,0.279675525753271,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,160896940.00019467,demand_constrained,0.4544571867387458,0.006884399663108492,0.8078910346113931,0.9999614607559943,136337156.02162373,68670737.94196841,74997109.55669957,0.9930493551587302,1.0,1.0190990823412698,2819943.8195120287,0.37393601190476194,0.37393601190476194,26376057.24679313,23050191.880367987,0.0,0.016191669069280584,0.14985075923938698,elasticity_window,False,60 days,60.0,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,-0.2717571455676814,-0.31823474702380944,0.11923735119047618,-35491880.044172354,-0.04812395686913394
E300_D85,75,0.0,1.0,0.0785108223582338,0.2013910565486362,0.253555905620326,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,151980206.51826182,demand_constrained,0.43869078870746236,0.006539655380996744,0.7834957910809989,0.999957126263415,131607236.61223869,66597142.2418849,74996784.46975613,0.994569072420635,1.0,1.011081349206349,3557731.576916543,0.3357874503968254,0.3357874503968254,22115724.593728706,20003895.17750659,0.0,0.014539239317357466,0.149895058180605,elasticity_window,False,75 days,75.0,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,-0.2875235435989648,-0.356383308531746,0.12075706845238099,-38538176.74703375,-0.04977638662105706
E300_D85,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7262143323064272,0.011054608263645016,0.9548713736385562,0.9999613894647534,217864299.69192815,81164066.75927728,74997104.20985651,0.873812003968254,1.0029036458333334,1.5859753224206348,1565067.4606826636,0.6921707589285714,0.6928776041666667,112520102.01507142,58542071.92454034,0.009598922119902643,0.06431562593841453,0.15080573185169924,lambda,True,0,0.0,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,0.0,0.0,0.0,0.0,0.0
E300_D85,35,0.5,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7331916993113357,0.01137133266090562,0.9508600255572877,0.9999617353241026,219957509.7934007,80823102.17236945,74997130.1493077,0.8630264136904762,1.003914310515873,1.5119481646825397,1585474.1550210812,0.6820975942460318,0.6829662698412698,111045348.2619075,57663268.78029253,0.010187269138282821,0.06132586939200666,0.14921516674366336,lambda,False,0.5,0.5,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,0.006977367004908475,-0.010073164682539604,-0.010785590277777812,-878803.1442478076,-0.0029897565464078665
E300_D85,35,1.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7403181576340885,0.011677287346929298,0.9464723627577393,0.9999618995253299,222095447.29022655,80450150.83440784,74997142.46439974,0.8516933283730159,1.005157490079365,1.4458568948412698,1605955.2304774304,0.6715314980158731,0.672601066468254,109488769.84033054,56761362.82186793,0.012596738800868902,0.05875015909635821,0.14763894677718492,lambda,False,1,1.0,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,0.014103825327661301,-0.0206392609126983,-0.022118675595238058,-1780709.102672413,-0.005565466842056319
E300_D85,35,0.0,0.75,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7511523849183079,0.011930776563539866,0.9423181593314424,0.9999629336446622,225345715.4754924,80097043.5431726,74997220.02334966,0.835828373015873,1.0071168154761905,1.3958475942460318,1671099.2091821677,0.6573908730158731,0.6587096974206349,106157055.94907883,54769256.65973626,0.015191749457605978,0.05623529587247439,0.1517766302548552,rho_A,False,0.75,0.75,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,0.024938052611880757,-0.034779885912698316,-0.037983630952381,-3772815.26480408,-0.008080330065940139
E300_D85,35,0.0,1.0,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.7262143323064272,0.011054608263645016,0.9548713736385562,0.9999613894647534,217864299.69192815,81164066.75927728,74997104.20985651,0.873812003968254,1.0029036458333334,1.5859753224206348,1565067.4606826636,0.6921707589285714,0.6928776041666667,112520102.01507142,58542071.92454034,0.009598922119902643,0.06431562593841453,0.15080573185169924,rho_A,True,1,1.0,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,0.0,0.0,0.0,0.0,0.0
E300_D85,35,0.0,1.25,0.1211596378167212,0.2294762749968381,0.3348638470580465,300000000.0,600000000.0,85000000.0,90000000.0,75000000.0,328281194.05229217,capacity_constrained,0.6835138001528749,0.009538390171687125,0.9692878412735542,0.9999576112811229,205054140.04586247,82389466.5082521,74996820.84608422,0.9315631200396826,1.0001432291666668,2.032866443452381,1381733.2438175844,0.7389105902777777,0.739148685515873,122763700.56016874,65471702.31786542,0.002276909509850494,0.07241099722165717,0.1491701120514718,rho_A,False,1.25,1.25,0.7262143323064272,0.6921707589285714,0.873812003968254,58542071.92454034,0.06431562593841453,-0.042700532153552295,0.04673983134920634,0.057751116071428577,6929630.3933250755,0.008095371283242642
